date,Open,High,Low,Close,Volume,aVWAP_peak_420,aVWAP_valley_410,aVWAP_valley_374,aVWAP_valley_352,aVWAP_valley_327,aVWAP_valley_301,aVWAP_valley_281,aVWAP_valley_246,aVWAP_valley_200,aVWAP_valley_176,aVWAP_valley_152,aVWAP_valley_52,aVWAP_OB_bull_352,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-01 17:00:00+00:00,6.05,6.26,6.035,6.26,42459.0,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,42459.0,False,False,False,False
2023-12-04 17:00:00+00:00,5.99,6.105,5.975,6.085,62163.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62163.0,-963.767441860465,False,False,False,False,42764.48837209302,False,False,False,False
2023-12-05 17:00:00+00:00,5.945,6.045,5.905,5.98,20650.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82813.0,-2232.7477915990626,False,False,False,False,42421.628087254365,False,False,False,False
2023-12-06 17:00:00+00:00,5.965,5.97,5.9,5.9,23352.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106165.0,-3844.1005390161313,False,False,False,False,42125.97493861476,False,False,False,False
2023-12-07 17:00:00+00:00,5.875,5.97,5.825,5.93,16048.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.2575182090351973,-47.06823361186832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-90117.0,-5181.664871744563,False,False,False,False,41721.665249643986,False,False,False,False
2023-12-08 17:00:00+00:00,5.715,5.75,5.635,5.72,24910.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.012512357676931,-46.58418997063288,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-115027.0,-6884.693323345422,False,False,False,False,41461.019276781284,False,False,False,False
2023-12-11 17:00:00+00:00,5.685,5.735,5.635,5.705,21041.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.453682334050791,-46.33667722350403,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136068.0,-8887.535287324563,False,False,False,False,41144.42983062963,False,False,False,False
2023-12-12 17:00:00+00:00,5.5,5.505,5.42,5.47,25423.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,4.084177298588985,-46.33667722350403,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-161491.0,-11253.480476668368,False,False,False,False,40900.68673248033,False,False,False,False
2023-12-13 17:00:00+00:00,5.565,6.11,5.555,6.11,39316.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.022670425157685,-31.636766859489093,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122175.0,-12973.193957650254,False,False,False,False,40876.11794593025,False,False,False,False
2023-12-14 17:00:00+00:00,6.335,6.34,6.22,6.285,152644.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.433992458793135,-20.573672164475255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30469.0,-12299.67157070994,False,False,False,False,42608.953326613504,False,False,False,False
2023-12-15 17:00:00+00:00,6.135,6.165,6.035,6.105,33458.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.511538296051654,-16.406439822729688,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2989.0,-12155.32007348963,False,False,False,False,42467.07808123965,False,False,False,False
2023-12-18 17:00:00+00:00,6.07,6.115,6.025,6.06,14007.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.89712256352202,-14.305295494383394,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16996.0,-12230.369374675838,False,False,False,False,42025.83656060027,False,False,False,False
2023-12-19 17:00:00+00:00,6.43,6.44,6.305,6.37,29562.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,49.89085908830609,-9.404877460800918,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12566.0,-11845.929539409546,False,False,False,False,41832.598784466936,False,False,False,False
2023-12-20 17:00:00+00:00,6.325,6.355,6.1,6.105,35539.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.18756986375306,-9.404877460800918,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22973.0,-12018.442259728778,False,False,False,False,41735.02360951396,False,False,False,False
2023-12-21 17:00:00+00:00,6.365,6.415,6.275,6.315,37019.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.646911144534506,-7.095034790605467,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14046.0,-11614.342379732981,False,False,False,False,41661.906964405214,False,False,False,False
2023-12-22 17:00:00+00:00,6.345,6.385,6.205,6.265,62296.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.603205590040915,-5.9014240713375585,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48250.0,-12182.337071520067,False,False,False,False,41981.81538356173,False,False,False,False
2023-12-25 17:00:00+00:00,6.265,6.265,6.265,6.265,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.24073522037852,-4.795579802371222,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48250.0,-12741.52564405464,False,False,False,False,41330.93452490185,False,False,False,False
2023-12-26 17:00:00+00:00,6.355,6.405,6.34,6.385,80566.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.11301623557163,-2.449352919065035,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32316.0,-12042.959354999528,False,False,False,False,41939.23011366306,False,False,False,False
2023-12-27 17:00:00+00:00,6.495,6.495,6.405,6.425,23896.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.441666666666667,,57.83366275592153,-0.254950928972292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56212.0,-10984.742930891007,False,False,False,False,41659.49011190084,False,False,False,False
2023-12-28 17:00:00+00:00,6.325,6.345,6.195,6.2,76834.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.292926172275721,,55.25052011547031,-0.254950928972292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20622.0,-11134.157769171765,False,False,False,False,42204.83135047602,False,False,False,False
2023-12-29 17:00:00+00:00,6.135,6.205,6.12,6.145,30602.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.26117600178682,,52.73005214661228,-0.254950928972292,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51224.0,-11755.705710734992,False,False,False,False,42024.94249232911,False,False,False,False
2024-01-01 17:00:00+00:00,6.145,6.145,6.145,6.145,0.0,,,,,,,,,,,,,,,,#000000,,6.26117600178682,,51.0497401673736,-0.254950928972292,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-51224.0,-12367.617250103442,False,False,False,False,41373.39299632401,False,False,False,False
2024-01-02 17:00:00+00:00,6.125,6.165,5.945,5.97,50066.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.1964512287897335,,47.362580697093165,4.355716351881732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101290.0,-13746.258843125093,False,False,False,False,41508.16209715619,False,False,False,False
2024-01-03 17:00:00+00:00,5.585,5.64,5.53,5.545,46898.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.068104054969572,,40.82396973338999,-1.8843912069637838,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-148188.0,-15830.626923076641,False,False,False,False,41591.72547549486,False,False,False,False
2024-01-04 17:00:00+00:00,5.635,5.635,5.575,5.615,54963.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.978891079659723,,37.757718407431646,-4.744640783603238,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-93225.0,-17030.539683959174,False,False,False,False,41799.03205727013,False,False,False,False
2024-01-05 17:00:00+00:00,5.545,5.65,5.515,5.585,30072.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.940927352650499,,35.44760461142714,-6.991807712801808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123297.0,-18678.081704362907,False,False,False,False,41617.21760676982,False,False,False,False
2024-01-08 17:00:00+00:00,5.575,5.585,5.5,5.515,70896.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.8657197654858555,,33.2692974867753,-9.214421637263506,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-194193.0,-21399.24322832627,False,False,False,False,42071.15221751757,False,False,False,False
2024-01-09 17:00:00+00:00,5.49,5.495,5.445,5.465,76558.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,5.799695241092195,,31.358948395826385,-11.26274340603429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270751.0,-25265.16193796462,False,False,False,False,42605.83202809869,False,False,False,False
