date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_170,aVWAP_peak_163,aVWAP_peak_159,aVWAP_peak_152,aVWAP_peak_145,aVWAP_peak_139,aVWAP_peak_125,aVWAP_peak_105,aVWAP_peak_90,aVWAP_peak_76,aVWAP_peak_61,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_34,aVWAP_peak_23,aVWAP_peak_5,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_162,aVWAP_valley_156,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_97,aVWAP_valley_92,aVWAP_valley_73,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_39,aVWAP_valley_28,aVWAP_valley_17,aVWAP_OB_bull_171,aVWAP_OB_bull_107,aVWAP_OB_bull_73,aVWAP_OB_bull_39,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,21.3335786151,21.6233675375,20.5494438837,20.7966167882,18307226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,18307226.0,False,False,False,False
2022-01-07 00:00:00+00:00,22.6376287661,23.2001602038,21.3932410403,21.4529034655,35753573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35753573,2648412.814814815,False,False,False,False,19599548.0,False,False,False,False
2022-01-14 00:00:00+00:00,24.0610037676,24.4956871513,22.3393166401,22.6461519697,39276727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,75030300,8010034.087791495,False,False,False,False,21057116.814814817,False,False,False,False
2022-01-21 00:00:00+00:00,23.0723121498,24.930370535,22.982818512,24.930370535,37282517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,91.81954095390581,42.266909807989094,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37747783,10212830.303510644,False,False,False,False,22258998.31001372,False,False,False,False
2022-01-28 00:00:00+00:00,24.1206661928,24.6789360287,21.5381355015,22.3393166401,50088677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.9841834926086,38.97682509841901,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87836460,15962728.799546892,False,False,False,False,24320455.990753442,False,False,False,False
2022-02-04 00:00:00+00:00,24.4786407441,26.0042941888,23.9075861028,24.1547590072,55049630,,,,,,,,,,,,,,,,,24.796840345233335,,,,,,,,,,,,,,,,,,,,,,24.796840345233335,24.796840345233335,,#000000,,24.796840345233335,,85.75324829842964,37.26985859812204,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,142886090,25364459.25883971,False,False,False,False,26596691.102549482,False,False,False,False
2022-02-11 00:00:00+00:00,25.6633660447,25.7869524969,23.9842949352,24.4701175405,31046319,,,,,,,,,,,,,,,,,24.922340740890277,,,,,,,,,,,,,,,,,,,,,,24.922340740890277,24.922340740890277,,#000000,,24.922340740890277,,85.4404141677449,37.26985859812204,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173932409,36369492.57299973,False,False,False,False,26926293.1690273,False,False,False,False
2022-02-18 00:00:00+00:00,24.7769528701,25.7826908951,24.3763623009,25.4758555655,39264561,,,,,,,,,,,,,,,,,24.939983395206056,,,,,,,,,,,,,,,,,,,,,,24.939983395206056,24.939983395206056,,#000000,,24.939983395206056,,81.50539489792352,33.904010098725976,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134667848,43650852.23425901,False,False,False,False,27840238.934284534,False,False,False,False
2022-02-25 00:00:00+00:00,25.3991467331,25.5184715835,24.073788573,25.4332395475,36157272,,,,,,,,,,,,,,,,,24.952777459540297,,,,,,,,,,,,,,,,,,,,,,24.952777459540297,24.952777459540297,,#000000,,24.952777459540297,,79.53217484099052,32.37441096636442,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,170825120,53071168.36505464,False,False,False,False,28456315.457670864,False,False,False,False
2022-03-04 00:00:00+00:00,27.1103393563,27.1189540176,25.271298679,25.4076699367,57027773,,,,,,,,,,,,,,,,,25.356564717093754,,,,,,,,,,,,,,,,,,,,,,25.356564717093754,25.356564717093754,,#000000,,25.356564717093754,,79.81834759372987,32.37441096636442,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,227852893,66017962.782458,False,False,False,False,30572719.720065616,False,False,False,False
