date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color
2022-08-09 00:00:00+00:00,8.28,8.63,5.92,7.84,392600,,#000000
2022-08-10 00:00:00+00:00,8.2,10.0,7.25,7.7,557803,,#000000
2022-08-11 00:00:00+00:00,8.64,8.8,7.18,8.0,227096,,#000000
2022-08-12 00:00:00+00:00,7.7501,8.6,7.51,8.32,185348,,#000000
2022-08-15 00:00:00+00:00,6.7186,7.8,6.59,7.8,226839,,#000000
2022-08-16 00:00:00+00:00,5.68,7.74,5.33,6.9,405811,,#000000
2022-08-17 00:00:00+00:00,5.25,5.7,5.12,5.7,206883,,#000000
2022-08-18 00:00:00+00:00,4.77,5.39,4.3,5.39,181575,,#000000
2022-08-19 00:00:00+00:00,5.19,5.775,4.4,4.77,544303,,#000000
2022-08-22 00:00:00+00:00,7.63,8.33,5.3001,6.17,5065150,,#000000
2022-08-23 00:00:00+00:00,6.51,7.4399,5.9,7.05,436476,,#000000
2022-08-24 00:00:00+00:00,5.98,6.4435,5.5632,6.08,129129,,#000000
2022-08-25 00:00:00+00:00,5.6,6.161,5.3175,5.7,55497,,#000000
2022-08-26 00:00:00+00:00,4.94,5.65,4.71,5.43,62562,,#000000
2022-08-29 00:00:00+00:00,4.83,4.95,4.6101,4.79,40777,,#000000
2022-08-30 00:00:00+00:00,4.73,5.0604,4.71,4.71,26044,,#000000
2022-08-31 00:00:00+00:00,4.26,4.8,4.26,4.77,41674,,#000000
2022-09-01 00:00:00+00:00,4.2,4.42,4.02,4.02,30912,4.213333333333333,#000000
2022-09-02 00:00:00+00:00,4.2,4.58,4.05,4.2,24998,4.241650390508555,#000000
2022-09-06 00:00:00+00:00,4.61,4.89,4.02,4.14,143197,4.432249092196658,#000000
2022-09-07 00:00:00+00:00,4.67,4.9,4.23,4.61,131912,4.499098299493383,#000000
2022-09-08 00:00:00+00:00,4.86,4.98,4.05,4.0501,87411,4.526443969122672,#000000
2022-09-09 00:00:00+00:00,5.15,5.5,4.32,4.57,87924,4.606936471322435,#000000
2022-09-12 00:00:00+00:00,5.33,5.5,4.8,5.34,106968,4.712115316261279,#000000
2022-09-13 00:00:00+00:00,5.74,5.92,5.1001,5.45,121532,4.85675632765148,#000000
2022-09-14 00:00:00+00:00,5.65,5.81,5.31,5.54,49298,4.902853827319194,#000000
2022-09-15 00:00:00+00:00,6.15,6.32,5.6,5.61,97160,5.026380783498542,#000000
2022-09-16 00:00:00+00:00,5.37,6.5,5.29,6.14,174890,5.430616464022349,#000000
2022-09-19 00:00:00+00:00,3.5,5.4393,3.3,5.34,486067,4.6602358856220985,#000000
2022-09-20 00:00:00+00:00,3.15,3.56,2.83,3.25,146506,4.468675651460338,#000000
2022-09-21 00:00:00+00:00,2.85,3.21,2.8296,3.15,88355,4.361823739481297,#000000
2022-09-22 00:00:00+00:00,2.42,2.83,2.34,2.8,71493,4.262568234882722,#000000
2022-09-23 00:00:00+00:00,2.45,2.5861,2.37,2.42,32382,4.219887850656392,#000000
2022-09-26 00:00:00+00:00,2.28,2.5799,2.2704,2.3801,20684,4.19234241779186,#000000
2022-09-27 00:00:00+00:00,2.11,2.37,2.11,2.37,23173,4.15945051922794,#000000
2022-09-28 00:00:00+00:00,2.12,2.26,2.0911,2.11,21728,4.129042165163839,#000000
2022-09-29 00:00:00+00:00,1.96,2.2499,1.96,2.08,23507,3.4159274399585704,#000000
2022-09-30 00:00:00+00:00,2.05,2.2,2.02,2.2,38614,3.38843571714486,#000000
2022-10-03 00:00:00+00:00,2.35,2.49,1.97,2.21,33338,3.3853632381922303,#000000
2022-10-04 00:00:00+00:00,2.67,2.71,2.24,2.24,59108,3.400243541527962,#000000
2022-10-05 00:00:00+00:00,2.43,2.8525,2.42,2.75,46436,3.395682233885191,#000000
2022-10-06 00:00:00+00:00,2.42,2.55,2.375,2.44,19052,3.3873095958267947,#000000
2022-10-07 00:00:00+00:00,2.53,2.56,2.25,2.45,26455,3.375370828994321,#000000
2022-10-10 00:00:00+00:00,2.43,2.475,2.1926,2.45,25265,3.360572052219522,#000000
2022-10-11 00:00:00+00:00,2.56,2.61,2.3888,2.3888,10988,3.3569514701152072,#000000
2022-10-12 00:00:00+00:00,2.68,2.71,2.48,2.59,10029,3.355180944680501,#000000
2022-10-13 00:00:00+00:00,2.69,2.9399,2.62,2.75,27254,3.35469036995087,#000000
2022-10-14 00:00:00+00:00,2.92,3.0,2.75,2.75,49181,3.3596097260130082,#000000
