date,Open,High,Low,Close,Volume,aVWAP_OB_bull_436,aVWAP_OB_bull_416,aVWAP_OB_bull_377,aVWAP_OB_bull_322,aVWAP_OB_bull_307,aVWAP_OB_bull_267,aVWAP_OB_bear_330,aVWAP_OB_bear_279,aVWAP_OB_bear_69,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,15.75,15.75,15.265,15.3,45952.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,45952.0,False,False,False,False
2023-11-10 17:00:00+00:00,15.445,15.695,15.395,15.69,38400.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38400.0,595.3488372093024,False,False,False,False,45834.914728682175,False,False,False,False
2023-11-13 17:00:00+00:00,15.87,16.05,15.805,16.045,61966.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100366.0,2142.1806381828014,False,False,False,False,46085.009073973924,False,False,False,False
2023-11-14 17:00:00+00:00,16.89,17.215,16.815,17.145,80781.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,181147.0,4917.449155420278,False,False,False,False,46622.93141391231,False,False,False,False
2023-11-15 17:00:00+00:00,17.275,17.375,17.035,17.315,67142.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,248289.0,8690.651494095931,False,False,False,False,46941.05650827025,False,False,False,False
2023-11-16 17:00:00+00:00,16.715,16.95,16.625,16.82,136311.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,91.78307247578049,42.60476522820244,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,111978.0,10292.005734497543,False,False,False,False,48326.63702752188,False,False,False,False
2023-11-17 17:00:00+00:00,17.045,17.29,17.02,17.175,51834.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,87.66825179315897,39.39444226529625,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,163812.0,12672.160684350292,False,False,False,False,48381.01474802541,False,False,False,False
2023-11-20 17:00:00+00:00,17.335,17.47,17.27,17.415,64585.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,85.69291201400682,38.12646738579163,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,228397.0,16016.731836530907,False,False,False,False,48632.23932557541,False,False,False,False
2023-11-21 17:00:00+00:00,17.115,17.375,17.07,17.35,56367.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,83.47660210956022,36.48715979269271,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172030.0,18435.54219565446,False,False,False,False,48752.15809572152,False,False,False,False
2023-11-22 17:00:00+00:00,17.67,17.745,17.385,17.48,62329.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,82.48200081435942,35.84087779894922,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,234359.0,21783.192704248962,False,False,False,False,48962.65176865607,False,False,False,False
