date,Open,High,Low,Close,Volume,aVWAP_OB_bull_310,aVWAP_OB_bull_238,aVWAP_OB_bear_122,aVWAP_OB_bear_112,aVWAP_OB_bear_88,aVWAP_OB_bear_44,aVWAP_OB_bear_26,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-09-27 16:00:00+00:00,24.15,24.42,23.3,24.42,1946.0,,,,,,,,24.415915357486377,"rgba(239, 83, 80, 1.0)",0.0,0.0,,24.415915357486377,,58.423477054561886,-4.331703880276777,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31956.0,2008.7365104616188,False,False,False,False,121741.11120775658,False,False,False,False
2024-09-30 16:00:00+00:00,24.675,25.09,23.26,25.09,5070.0,,,,,,,,24.444648036788116,"rgba(38, 166, 154, 1.0)",0.0,0.0,,24.444648036788116,,63.089139528722264,-0.16340611789105708,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37026.0,2551.639820376942,False,False,False,False,119932.25677042702,False,False,False,False
2024-10-01 16:00:00+00:00,23.73,24.2,23.725,24.11,3972.0,,,,,,,,24.33209554973822,"rgba(239, 83, 80, 1.0)",0.0,0.0,,24.33209554973822,,61.14050071733553,-0.16340611789105708,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33054.0,3024.544629363346,False,False,False,False,118134.42333212582,False,False,False,False
2024-10-02 16:00:00+00:00,23.0,23.825,22.705,23.61,2344.0,,,,,,,,23.792733204720836,"rgba(239, 83, 80, 1.0)",0.0,0.0,,24.205466409441673,,57.79260369009217,-0.16340611789105708,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30710.0,3453.7764955747666,False,False,False,False,116339.22297038743,False,False,False,False
2024-10-03 16:00:00+00:00,23.925,24.7,23.925,24.47,1913.0,,,,,,,,24.0218621286566,"rgba(38, 166, 154, 1.0)",0.0,0.0,,24.221087423862414,,58.36488586943523,-0.16340611789105708,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32623.0,3906.0125188991888,False,False,False,False,114565.1730018543,False,False,False,False
2024-10-04 16:00:00+00:00,24.19,24.25,22.805,23.5,1833.0,,,,,,,,23.945927527579215,"rgba(239, 83, 80, 1.0)",0.0,0.0,,24.160809078146933,,55.192244972013846,-0.16340611789105708,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30790.0,4322.818526358116,False,False,False,False,112817.38737391857,False,False,False,False
2024-10-07 16:00:00+00:00,23.475,24.15,23.27,24.09,1094.0,,,,,,,,23.9460767466336,"rgba(38, 166, 154, 1.0)",0.0,0.0,,24.145023296533715,,54.939362005098566,-0.16340611789105708,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31884.0,4750.123665484347,False,False,False,False,111085.24183323765,False,False,False,False
2024-10-08 16:00:00+00:00,23.3,23.3,21.695,21.825,10613.0,,,,,,,,22.895354152596624,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.908905533553025,,48.95537026141948,9.658143800922119,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21271.0,5006.261283073737,False,False,False,False,109527.53265752854,False,False,False,False
2024-10-09 16:00:00+00:00,22.935,24.305,22.6,23.24,11993.0,,,,,,,,23.145809412739407,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.1812418409397,,48.82752868415182,8.883397706077332,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,33264.0,5444.365759305152,False,False,False,False,108015.36936051259,False,False,False,False
2024-10-10 16:00:00+00:00,23.96,24.22,23.25,23.325,8007.0,,,,,,,,23.251910533646097,"rgba(239, 83, 80, 1.0)",0.0,0.0,,23.284955604774602,,48.952669362164784,8.204798799765214,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,41271.0,5999.817452959336,False,False,False,False,106464.85200608603,False,False,False,False
2024-10-11 16:00:00+00:00,24.15,24.15,23.72,24.0,1742.0,,,,,,,,23.284099003161955,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.316257426735564,,50.709021034796166,8.204798799765214,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,43013.0,6573.665244386323,False,False,False,False,104841.24189746454,False,False,False,False
2024-10-14 16:00:00+00:00,22.9,23.82,22.9,23.6,1041.0,,,,,,,,23.288928901778338,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.32067764706541,,50.763015386842056,8.204798799765214,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,41972.0,7122.4766359462255,False,False,False,False,103231.93582153486,False,False,False,False
2024-10-15 16:00:00+00:00,23.655,24.39,23.655,23.91,1974.0,,,,,,,,23.48781745075396,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.352801717005086,,51.63624200584728,8.204798799765214,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,43946.0,7693.383974923803,False,False,False,False,101662.0453436816,False,False,False,False
2024-10-16 16:00:00+00:00,23.75,24.19,23.75,24.1,973.0,,,,,,,,23.50200387105592,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.368084665562357,,52.74751162482991,8.204798799765214,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,44919.0,8270.525308645914,False,False,False,False,100100.97487323692,False,False,False,False
2024-10-17 16:00:00+00:00,23.7,24.08,22.8,23.41,2559.0,,,,,,,,23.439052548715814,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.373620511567836,,51.250604454150256,7.126514687217593,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,42360.0,8799.044296108768,False,False,False,False,98588.6961930317,False,False,False,False
2024-10-18 16:00:00+00:00,23.915,24.11,23.53,24.005,5068.0,,,,,,,,23.546031930378064,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.425645629778515,,52.079645078910005,7.126514687217593,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47428.0,9397.942834153593,False,False,False,False,97138.76291872114,False,False,False,False
2024-10-21 16:00:00+00:00,23.445,24.22,23.445,24.005,4769.0,,,,,,,23.889999999999997,23.589201047765112,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.466173561918463,,52.63233882874984,7.126514687217593,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47428.0,9987.556123546561,False,False,False,False,95706.67357114407,False,False,False,False
2024-10-22 16:00:00+00:00,24.07,24.07,23.62,23.89,556.0,,,,,,,23.8868676056338,23.592504836435772,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.47014472904899,,52.548387815889456,6.987643100973727,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,46872.0,10559.407966592351,False,False,False,False,94231.46932973099,False,False,False,False
2024-10-23 16:00:00+00:00,23.69,23.69,22.96,22.98,2719.0,,,,,,,23.658075584286426,23.54813036928472,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.45958397440456,,49.28731364049616,3.5626372723197193,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,44153.0,11080.238850831229,False,False,False,False,92812.67135562663,False,False,False,False
2024-10-24 16:00:00+00:00,23.935,24.02,23.11,23.26,3037.0,,,,,,,23.60470204253527,23.534085773586817,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.460733913671394,,48.2531144084099,2.3559287600822927,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47190.0,11640.080108957876,False,False,False,False,91420.80048189599,False,False,False,False
2024-10-25 16:00:00+00:00,21.5,22.4,20.79,21.18,8323.0,,,,,,,22.683340548340546,23.137640506166594,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.233969167724076,,42.43676657817283,-3.1533028004947212,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,38867.0,12062.202897966281,False,False,False,False,90132.46248992861,False,False,False,False
2024-10-28 16:00:00+00:00,22.09,22.09,19.33,19.64,14187.0,,,,,,,21.69927301955881,22.143712638904404,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.963807862053702,,36.32948031947257,-8.629703245595806,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24680.0,12257.82765923812,False,False,False,False,88955.013459077,False,False,False,False
2024-10-29 16:00:00+00:00,19.59,22.3,19.59,21.66,2556.0,,,,,,,21.662790273051705,22.124675022248365,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.976415859339397,,38.39647159747161,-8.629703245595806,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27236.0,12490.047385451484,False,False,False,False,87615.49387056418,False,False,False,False
2024-10-30 16:00:00+00:00,22.755,23.14,21.885,22.15,1917.0,,,,,,,21.69949834489281,22.158501123779796,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.037541427879145,,40.9643174195593,-8.629703245595806,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29153.0,12748.387736064638,False,False,False,False,86286.83505086551,False,False,False,False
2024-10-31 16:00:00+00:00,21.865,23.115,21.865,22.88,646.0,,,,,,,21.714859855334538,22.17149502552731,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.058858666040305,,44.370217623708754,-11.682759364862676,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29799.0,13012.73831380007,False,False,False,False,84959.07016635597,False,False,False,False
2024-11-01 16:00:00+00:00,23.615,23.63,22.39,22.71,1551.0,,,,,,,21.760900996001094,22.208753646210894,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.114946343168764,,46.22955058340463,-9.961080751550995,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28248.0,13248.943921338054,False,False,False,False,83665.92179168378,False,False,False,False
2024-11-04 16:00:00+00:00,21.6,22.32,21.45,22.32,592.0,,,,,,,21.764800504246935,22.211489007078598,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.122520283485212,,46.4939313614883,-9.56361157956335,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27656.0,13472.309131859945,False,False,False,False,82377.95401196775,False,False,False,False
2024-11-04 20:00:00+00:00,22.32,22.6,21.75,22.07,1113.0,,,,,,,21.774751346327978,22.218336906993326,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.13803861004867,,46.03495587405438,-9.56361157956335,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26543.0,13674.95550190863,False,False,False,False,81118.03224434034,False,False,False,False
2024-11-05 16:00:00+00:00,21.28,23.65,21.28,23.42,2198.0,,,,,,,21.82494750626453,22.330553721193006,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.19237554305577,,49.34322803739368,-6.352311216754288,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28741.0,13908.537587150355,False,False,False,False,79894.46585295523,False,False,False,False
2024-11-05 20:00:00+00:00,23.44,23.5,22.84,23.06,890.0,,,,,,,21.850793455261094,22.36116037999106,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.21792007867676,,50.50505108658635,-5.027378216934828,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27851.0,14124.699795101511,False,False,False,False,78669.59041337452,False,False,False,False
2024-11-06 16:00:00+00:00,23.31,24.09,23.1,23.57,2826.0,,,,,,,21.953249129768867,22.612731894627927,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.312597655625325,,52.56695129151275,-2.845980491959075,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30677.0,14381.324604479782,False,False,False,False,77493.72079456251,False,False,False,False
2024-11-06 20:00:00+00:00,23.8,23.87,22.31,22.62,2305.0,,,,,,,21.998264454850386,22.5884550521845,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.352556803495577,,51.17417365849022,-2.845980491959075,True,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28372.0,14598.234300534357,False,False,False,False,76328.00419309644,False,False,False,False
2024-11-07 16:00:00+00:00,22.74,23.825,22.21,23.31,2913.0,,,,,,,22.059529486358553,22.61038110096229,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.404160375090555,,52.08427899481461,-2.845980491959075,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31285.0,14856.943846262506,False,False,False,False,75189.78707382362,False,False,False,False
2024-11-07 20:00:00+00:00,23.3,23.3,22.965,23.07,418.0,,,,,,,22.067747464932605,22.61363534436505,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.410885071902936,,51.969751757507765,-2.742166289958625,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30867.0,15105.161771126652,False,False,False,False,74030.53456105116,False,False,False,False
2024-11-08 16:00:00+00:00,23.725,24.21,22.955,23.125,4697.0,,,,,,23.429999999999996,22.177662778646233,22.75381117276857,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.73183636583343,,52.05817212057589,-2.2631939133563392,True,False,True,False,True,,,,-1.0,24.21,22.955,0.0,0,,,False,False,False,False,,,False,False,False,False,35564.0,15422.35306149678,False,False,False,False,72955.59604072478,False,False,False,False
2024-11-08 20:00:00+00:00,23.125,23.245,22.25,22.545,111.0,,,,,,23.412685108153074,22.17861880758064,22.75093142356314,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.728000192410686,,50.23053904664229,-2.2631939133563392,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35453.0,15732.905727210007,False,False,False,False,71826.22245869804,False,False,False,False
2024-11-11 16:00:00+00:00,22.8,24.01,22.5,23.88,1954.0,,,,,,23.42732081238292,22.220264717918088,22.779079764849325,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.75591605495319,,52.91385807517872,-1.1189138240485903,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,37407.0,16068.938196555588,False,False,False,False,70742.93218802055,False,False,False,False
2024-11-11 20:00:00+00:00,23.74,23.96,23.42,23.47,1527.0,,,,,,23.46220211525314,22.254765256316904,22.80741297625556,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.784662692166783,,53.33562712469241,-0.5469391157865431,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35880.0,16376.08644157023,False,False,False,False,69669.81696029931,False,False,False,False
2024-11-12 16:00:00+00:00,23.44,23.59,22.995,23.06,330.0,,,,,,23.45273736318985,22.259865078726424,22.80819430536609,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.78512283283652,,52.29192886918614,-0.5469391157865431,True,False,True,False,True,,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35550.0,16673.356419220305,False,False,False,False,68594.78103843422,False,False,False,False
2024-11-12 20:00:00+00:00,23.06,23.06,22.17,22.74,356.0,,,,,,23.421160631383472,22.26212558608439,22.801994048878505,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.77822992468148,,50.58339866697699,-0.5469391157865431,False,False,False,False,False,0.0,23.0616,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,35194.0,16960.498180162627,False,False,False,False,67536.81544093911,False,False,False,False
2024-11-13 16:00:00+00:00,23.36,23.6,21.6,21.675,2856.0,,,,,,23.1485011128955,22.263416683244827,22.73244797913241,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.707424217400167,,46.54009385581665,0.4142047850737214,False,True,False,True,False,0.0,23.021600000000003,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,32338.0,17198.909061090337,False,False,False,False,66534.01210076951,False,False,False,False
2024-11-13 20:00:00+00:00,21.675,21.675,20.47,20.73,1104.0,,,,,,22.96157067388223,22.24173436065672,22.669479535491085,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.645711597692127,,41.84893331090741,-3.8275737865184993,False,True,False,True,False,0.0,23.0047,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31234.0,17416.50737022072,False,False,False,False,65519.593308509524,False,False,False,False
2024-11-14 16:00:00+00:00,20.38,20.485,19.445,19.97,1751.0,,,,,,22.604490671387712,22.18332487805831,22.536281170989344,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.517616478933366,,37.385264839397436,-7.730210664057552,False,True,False,True,False,0.0,22.9699,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29483.0,17603.584775333577,False,False,False,False,64530.93294713728,False,False,False,False
2024-11-14 20:00:00+00:00,19.97,20.09,19.45,19.515,950.0,,,,,,22.427110514198,22.149003258522285,22.465170704967385,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.450569817442016,,33.68119549897981,-10.900193830153825,False,True,False,True,False,0.0,22.9357,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28533.0,17773.03307339042,False,False,False,False,63545.182048732044,False,False,False,False
2024-11-15 16:00:00+00:00,18.92,18.92,16.93,17.7,12895.0,,,,,,20.358418912761554,21.473346049621963,21.416082390541135,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.493194462976387,,28.967645931324817,-15.017317716312306,False,True,False,True,False,0.0,22.8617,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15638.0,17739.931785430876,False,False,False,False,62759.90790844162,False,False,False,False
2024-11-15 20:00:00+00:00,17.7,18.09,17.51,17.68,6849.0,,,,,,19.855406726964386,21.187250982421403,21.06258656607293,"rgba(239, 83, 80, 1.0)",0.0,0.0,,21.177922561926664,,25.804653775524507,-17.722899674469332,False,True,False,True,False,0.0,22.766299999999998,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8789.0,17601.157649222645,False,False,False,False,61893.072126915395,False,False,False,False
2024-11-18 16:00:00+00:00,17.64,17.945,16.33,16.33,3803.0,,,,,,19.56548915771295,21.010066289819736,20.852325990385417,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.988080367860892,,22.43734280466775,-20.71963488374896,False,True,False,True,False,0.0,22.641200000000005,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4986.0,17405.573809699814,False,False,False,False,60992.45085362988,False,False,False,False
2024-11-18 20:00:00+00:00,16.33,16.98,16.08,16.3,1256.0,,,,,,19.46882831754824,20.94915142000603,20.781169833681275,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.923537797333562,,20.167224669589736,-22.79929361037314,False,True,False,True,False,0.0,22.5073,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3730.0,17193.54940954943,False,False,False,False,60066.3043287674,False,False,False,False
2024-11-19 16:00:00+00:00,17.0,17.0,16.0,16.195,2634.0,,,,,,19.28106141511697,20.825049764120827,20.638700585615158,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.794051317928115,,18.556736595445667,-24.40817812449383,False,True,False,True,False,0.0,22.363699999999998,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1096.0,16943.97500009905,False,False,False,False,59175.881005840776,False,False,False,False
2024-11-19 20:00:00+00:00,16.195,16.195,15.64,15.82,5168.0,,,,,,18.91724546202055,20.57415619236678,20.356193600956427,"rgba(239, 83, 80, 1.0)",0.0,0.0,,20.53577228881187,,17.126973526026735,-25.97534201975833,False,True,False,True,False,0.0,22.1847,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4072.0,16618.145930330073,False,False,False,False,58338.54951737813,False,False,False,False
2024-11-20 16:00:00+00:00,16.075,16.59,15.56,15.95,4330.0,,,,,,18.67971261088179,20.388819977942628,19.490831901790543,"rgba(239, 83, 80, 1.0)",0.0,0.0,,19.48772445868815,,16.929657241561443,-26.516770582486853,False,True,False,True,False,0.0,22.015299999999996,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,258.0,16364.500256991621,False,False,False,False,57501.20766439552,False,False,False,False
2024-11-20 20:00:00+00:00,15.95,16.205,15.7,16.16,6761.0,,,,,,18.37682296231376,20.1271731296375,19.242656772761645,"rgba(239, 83, 80, 1.0)",0.0,0.0,,19.2828173650801,,18.074078391531295,-26.516770582486853,False,True,False,True,False,0.0,21.8367,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7019.0,16219.608780139039,False,False,False,False,56714.53777812583,False,False,False,False
2024-11-21 16:00:00+00:00,16.06,16.5,15.71,16.23,4257.0,,,,,,18.227523942820298,19.982473791326868,19.115235903550555,"rgba(239, 83, 80, 1.0)",0.0,0.0,,19.17947935187805,,19.2858492820591,-26.516770582486853,False,True,False,True,False,0.0,21.6791,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11276.0,16142.96368277254,False,False,False,False,55901.24261877504,False,False,False,False
2024-11-21 20:00:00+00:00,16.19,16.54,15.98,16.37,3397.0,,,,,,18.12960613660566,19.878569401337735,19.02867383964963,"rgba(239, 83, 80, 1.0)",0.0,0.0,,19.11026182319803,,21.05009190620183,-26.516770582486853,False,True,False,True,True,0.0,21.534299999999998,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14673.0,16120.173548155912,False,False,False,False,55087.22335336767,False,False,False,False
