date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_858,Gap_Up_aVWAP_822,Gap_Up_aVWAP_768,Gap_Up_aVWAP_756,Gap_Up_aVWAP_720,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_684,Gap_Down_aVWAP_864,Gap_Down_aVWAP_840,Gap_Down_aVWAP_816,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_678,Gap_Down_aVWAP_660,Gap_Down_aVWAP_654,Gap_Down_aVWAP_642,Gap_Down_aVWAP_630,aVWAP_OB_bull_753,aVWAP_OB_bull_644,aVWAP_OB_bull_585,aVWAP_OB_bull_542,aVWAP_OB_bull_341,aVWAP_OB_bull_235,aVWAP_OB_bull_130,aVWAP_OB_bull_5,aVWAP_OB_bear_815,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,1.075,1.08,1.065,1.065,28559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,28559.0,False,False,False,False
2025-04-08 15:00:00+00:00,1.065,1.075,1.055,1.075,19524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19524.0,302.69767441860466,False,False,False,False,28418.922480620153,False,False,False,False
2025-04-08 16:00:00+00:00,1.075,1.075,1.035,1.035,11680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727272727273,-45.454545454545425,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7844.0,419.6170903190914,False,False,False,False,28159.40430262604,False,False,False,False
2025-04-08 17:00:00+00:00,1.035,1.045,1.025,1.045,8126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64728112534118,-45.454545454545425,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15970.0,660.708298221121,False,False,False,False,27848.80888708145,False,False,False,False
2025-04-08 18:00:00+00:00,1.04,1.055,1.035,1.035,25701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98657282113929,-45.454545454545425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9731.0,499.59654165955317,False,False,False,False,27815.509524491037,False,False,False,False
2025-04-08 19:00:00+00:00,1.035,1.035,1.005,1.02,66171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,1.0,1.035,1.005,0.0,0.0,0.0,0.0,0.0,39.78759347603139,-45.454545454545425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-75902.0,-684.9243349553237,False,False,False,False,28410.168291553193,False,False,False,False
2025-04-09 14:00:00+00:00,1.045,1.055,1.025,1.04,20757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0247756764218663,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.307338215103265,-45.454545454545425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55145.0,-1529.2665933281094,False,False,False,False,28291.514519591125,False,False,False,False
2025-04-09 15:00:00+00:00,1.035,1.07,1.035,1.055,15379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029068522518824,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10297601529441,-45.454545454545425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39766.0,-2122.0841655245727,False,False,False,False,28091.320496031574,False,False,False,False
2025-04-09 16:00:00+00:00,1.055,1.085,1.055,1.065,12386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0333088331458764,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.51493978918686,-45.454545454545425,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-27380.0,-2513.679759857525,False,False,False,False,27847.827155007828,False,False,False,False
2025-04-09 17:00:00+00:00,1.065,1.175,1.055,1.17,28467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0531984492875104,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.70246213124554,-33.65456364535281,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1087.0,-2457.855267456633,False,False,False,False,27857.426733999953,False,False,False,False
