date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_684,Gap_Up_aVWAP_588,Gap_Up_aVWAP_582,Gap_Up_aVWAP_576,Gap_Up_aVWAP_564,Gap_Up_aVWAP_540,Gap_Up_aVWAP_462,Gap_Up_aVWAP_432,Gap_Up_aVWAP_396,Gap_Down_aVWAP_798,Gap_Down_aVWAP_762,Gap_Down_aVWAP_636,Gap_Down_aVWAP_630,Gap_Down_aVWAP_528,Gap_Down_aVWAP_516,Gap_Down_aVWAP_510,Gap_Down_aVWAP_498,Gap_Down_aVWAP_493,Gap_Down_aVWAP_479,aVWAP_OB_bull_881,aVWAP_OB_bull_537,aVWAP_OB_bull_5,aVWAP_OB_bear_777,aVWAP_OB_bear_659,aVWAP_OB_bear_477,aVWAP_OB_bear_279,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,52.385,52.845,51.96,52.0,6852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6852.0,False,False,False,False
2025-04-08 15:00:00+00:00,52.0,52.28,51.58,52.01,3830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3830.0,59.37984496124031,False,False,False,False,6805.147286821705,False,False,False,False
2025-04-08 16:00:00+00:00,51.9,52.03,50.83,50.835,2436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91694040356636,-65.79070858751776,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1394.0,80.07163031067844,False,False,False,False,6737.408569196562,False,False,False,False
2025-04-08 17:00:00+00:00,50.83,50.935,50.28,50.645,3399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82329134990147,-65.79070858751776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2005.0,47.744938367877225,False,False,False,False,6685.650296805918,False,False,False,False
2025-04-08 18:00:00+00:00,50.59,50.7,50.03,50.12,6504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.025881466572745,-65.79070858751776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8509.0,-84.91777385488055,False,False,False,False,6682.834013134508,False,False,False,False
2025-04-08 19:00:00+00:00,50.17,50.17,48.66,49.36,14413.0,,,,,,,,,,,,,,,,,,,,,,,49.39666666666666,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,1.0,50.17,48.66,0.0,0.0,0.0,0.0,0.0,20.111490099297722,-65.79070858751776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22922.0,-438.98106418271186,False,False,False,False,6802.681547814592,False,False,False,False
2025-04-09 14:00:00+00:00,50.63,50.7,49.245,49.245,12388.0,,,,,,,,,,,,,,,,,,,,,,,49.55074051963235,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.496680460842057,-65.79070858751776,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35310.0,-979.6170166760032,False,False,False,False,6889.275632344598,False,False,False,False
2025-04-09 15:00:00+00:00,49.305,49.67,48.95,49.14,5774.0,,,,,,,,,,,,,,,,,,,,,,,49.498024354054735,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.082018949064057,-65.79070858751776,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-41084.0,-1601.3903962624217,False,False,False,False,6871.984537269488,False,False,False,False
2025-04-09 16:00:00+00:00,49.03,49.68,49.025,49.59,2410.0,,,,,,,,,,,,,,,,,,,,,,,49.49345319422609,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.986118799212411,-65.79070858751776,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-38674.0,-2176.15953740564,False,False,False,False,6802.8064824281,False,False,False,False
2025-04-09 17:00:00+00:00,49.59,54.88,49.59,54.88,4536.0,,,,,,,,,,,,,,,,,,,,,,,49.90930543255484,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.900156301368284,-65.79070858751776,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-34138.0,-2671.6919476784205,False,False,False,False,6767.662195878827,False,False,False,False
