date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_816,Gap_Up_aVWAP_804,Gap_Up_aVWAP_786,Gap_Up_aVWAP_768,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Down_aVWAP_870,Gap_Down_aVWAP_828,Gap_Down_aVWAP_822,Gap_Down_aVWAP_714,Gap_Down_aVWAP_708,Gap_Down_aVWAP_660,Gap_Down_aVWAP_654,Gap_Down_aVWAP_636,Gap_Down_aVWAP_612,Gap_Down_aVWAP_600,aVWAP_OB_bull_767,aVWAP_OB_bull_618,aVWAP_OB_bull_510,aVWAP_OB_bull_390,aVWAP_OB_bear_846,aVWAP_OB_bear_167,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,101.585,102.66,99.825,101.485,83547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,94.5225,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,83547.0,False,False,False,False
2025-01-10 16:00:00+00:00,101.42,102.585,101.07,101.86,31809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31809.0,493.16279069767444,False,False,False,False,82744.86046511628,False,False,False,False
2025-01-10 17:00:00+00:00,101.86,103.525,101.86,103.465,21781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,53590.0,1316.36956913647,False,False,False,False,81799.68433387416,False,False,False,False
2025-01-10 18:00:00+00:00,103.425,103.99,103.255,103.86,27741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,81331.0,2556.906475041331,False,False,False,False,80961.56519691487,False,False,False,False
2025-01-10 19:00:00+00:00,103.875,103.875,103.27,103.335,8419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,92.7314525984736,43.45830733862624,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,72912.0,3647.6831188391393,False,False,False,False,79836.87426362938,False,False,False,False
2025-01-10 20:00:00+00:00,103.36,103.95,102.105,103.735,95423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,89.03035389207837,40.56343134696212,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,168335.0,6200.97485343078,False,False,False,False,80078.51962388318,False,False,False,False
2025-01-13 15:00:00+00:00,103.735,103.735,103.735,103.735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,86.56295475448155,38.797431562357545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,168335.0,8714.68066965666,False,False,False,False,78836.99218785399,False,False,False,False
2025-01-13 16:00:00+00:00,103.735,103.735,99.19,99.285,15617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,66.16602810564942,20.799714092008614,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,152718.0,10947.290271677488,False,False,False,False,77856.83727021284,False,False,False,False
2025-01-13 17:00:00+00:00,99.29,100.23,99.08,100.165,27878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,55.875067400704935,12.887995892333464,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,180596.0,13577.502825604968,False,False,False,False,77081.97157610102,False,False,False,False
2025-01-13 18:00:00+00:00,100.165,100.225,99.865,100.05,28629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.78890743514945,7.752649987040755,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,151967.0,15723.076425207992,False,False,False,False,76330.76271445604,False,False,False,False
