date,Open,High,Low,Close,Volume,aVWAP_OB_bull_388,aVWAP_OB_bull_307,aVWAP_OB_bull_79,aVWAP_OB_bull_64,aVWAP_OB_bull_50,aVWAP_OB_bear_426,aVWAP_OB_bear_359,aVWAP_OB_bear_342,aVWAP_OB_bear_333,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,13.135,13.185,13.01,13.015,213765.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,213765.0,False,False,False,False
2023-11-10 17:00:00+00:00,13.165,13.195,13.115,13.125,231939.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,1.0,13.195,13.115,0.0,0,,,False,False,False,False,,,False,False,False,False,231939.0,3595.953488372093,False,False,False,False,214046.76744186046,False,False,False,False
2023-11-13 17:00:00+00:00,13.175,13.2,13.145,13.18,114716.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,346655.0,8914.698395529114,False,False,False,False,212506.75554353703,False,False,False,False
2023-11-14 17:00:00+00:00,13.265,13.355,13.225,13.315,225938.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,572593.0,17653.896870017034,False,False,False,False,212714.99189169923,False,False,False,False
2023-11-15 17:00:00+00:00,13.435,13.435,13.34,13.365,232790.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,805383.0,29866.751182109794,False,False,False,False,213026.23232748682,False,False,False,False
2023-11-16 17:00:00+00:00,13.235,13.255,13.17,13.17,269181.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,85.66424692461933,37.0978222321574,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,536202.0,37716.910078511195,False,False,False,False,213896.84888054905,False,False,False,False
2023-11-17 17:00:00+00:00,13.445,13.58,13.445,13.52,266875.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.77015318396388,35.35328305009034,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,803077.0,49582.95798427071,False,False,False,False,214718.21556457152,False,False,False,False
2023-11-20 17:00:00+00:00,13.545,13.59,13.485,13.565,220025.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,81.32408416577115,34.68421065656838,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1023102.0,64676.27646513473,False,False,False,False,214800.49129225258,False,False,False,False
2023-11-21 17:00:00+00:00,13.765,13.775,13.68,13.7,215093.0,,,,,,,,,,13.718333333333335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.62052712282907,34.68421065656838,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238195.0,82870.36520210939,False,False,False,False,214805.02631097735,False,False,False,False
2023-11-22 17:00:00+00:00,13.615,13.765,13.615,13.735,92813.0,,,,,,,,,,13.714314227935366,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.10659088212469,34.68421065656838,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1331008.0,102221.33628424723,False,False,False,False,212913.6770658459,False,False,False,False
2023-11-23 17:00:00+00:00,13.735,13.735,13.735,13.735,0.0,,,,,,,,,,13.714314227935366,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,82.43063338832177,34.68421065656838,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1331008.0,121272.29231084805,False,False,False,False,209612.68982451494,False,False,False,False
2023-11-24 17:00:00+00:00,13.745,13.77,13.72,13.72,19252.0,,,,,,,,,,13.715629583667015,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,81.9346911589094,34.68421065656838,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1311756.0,139729.4040579667,False,False,False,False,206661.36130010386,False,False,False,False
2023-11-27 17:00:00+00:00,13.645,13.705,13.55,13.68,143257.0,,,,,,,,,,13.669560264163913,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,79.67207574816882,33.42067909554527,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1168499.0,155679.32027412226,False,False,False,False,205678.34794661388,False,False,False,False
