date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_439,Gap_Up_aVWAP_438,Gap_Up_aVWAP_430,Gap_Up_aVWAP_425,Gap_Up_aVWAP_424,Gap_Up_aVWAP_423,Gap_Up_aVWAP_421,Gap_Up_aVWAP_418,Gap_Up_aVWAP_414,Gap_Up_aVWAP_408,Gap_Down_aVWAP_443,Gap_Down_aVWAP_441,Gap_Down_aVWAP_440,Gap_Down_aVWAP_432,Gap_Down_aVWAP_427,Gap_Down_aVWAP_413,Gap_Down_aVWAP_411,Gap_Down_aVWAP_409,Gap_Down_aVWAP_402,Gap_Down_aVWAP_396,aVWAP_OB_bull_369,aVWAP_OB_bull_324,aVWAP_OB_bear_184,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,12.67,12.73,12.51,12.675,31372.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,31372.0,False,False,False,False
2023-11-17 17:00:00+00:00,12.865,12.925,12.69,12.79,43572.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,43572.0,675.5348837209302,False,False,False,False,31561.147286821706,False,False,False,False
2023-11-20 17:00:00+00:00,12.71,12.8,12.66,12.665,11671.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.66259168704146,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,31901.0,1159.650621957815,False,False,False,False,31252.772910281834,False,False,False,False
2023-11-21 17:00:00+00:00,12.62,12.66,12.475,12.495,15887.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.584221430037736,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16014.0,1389.9506123150582,False,False,False,False,31014.543872913124,False,False,False,False
2023-11-22 17:00:00+00:00,12.795,12.825,12.65,12.825,21553.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4484359861305,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,37567.0,1950.8350989458322,False,False,False,False,30867.8532702323,False,False,False,False
2023-11-23 17:00:00+00:00,12.825,12.825,12.825,12.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.357912356859,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,37567.0,2503.023702062951,False,False,False,False,30389.281901701564,False,False,False,False
2023-11-24 17:00:00+00:00,12.775,12.835,12.75,12.82,3100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.10092209399846,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34467.0,2998.589226061975,False,False,False,False,29966.19225981472,False,False,False,False
2023-11-27 17:00:00+00:00,12.805,13.015,12.79,12.925,11368.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.274157216415,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,45835.0,3662.719625657913,False,False,False,False,29677.848193771082,False,False,False,False
2023-11-28 17:00:00+00:00,12.79,12.84,12.63,12.735,19863.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.51197388147778,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25972.0,4008.5999415391857,False,False,False,False,29525.680004720365,False,False,False,False
2023-11-29 17:00:00+00:00,12.6,13.215,12.58,13.1,20890.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50233085902148,-14.180929095354905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,46862.0,4672.993740895167,False,False,False,False,29391.793493019275,False,False,False,False
