date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_808,Gap_Up_aVWAP_720,Gap_Up_aVWAP_684,Gap_Up_aVWAP_678,Gap_Up_aVWAP_642,Gap_Up_aVWAP_630,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_828,Gap_Down_aVWAP_816,Gap_Down_aVWAP_812,Gap_Down_aVWAP_786,Gap_Down_aVWAP_780,Gap_Down_aVWAP_744,Gap_Down_aVWAP_733,Gap_Down_aVWAP_726,aVWAP_OB_bull_401,aVWAP_OB_bull_217,aVWAP_OB_bull_93,aVWAP_OB_bear_783,aVWAP_OB_bear_695,aVWAP_OB_bear_2,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,122.19,122.455,121.54,121.87,4133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4133.0,False,False,False,False
2025-01-06 16:00:00+00:00,121.87,121.87,121.49,121.73,1689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1689.0,-26.186046511627907,False,False,False,False,4095.108527131783,False,False,False,False
2025-01-06 17:00:00+00:00,121.695,121.89,121.17,121.875,2555.0,,,,,,,,,,,,,,,,,,,,,,,,,,121.64500000000001,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.938144329896645,-76.90721649484496,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,866.0,-12.35370470524608,False,False,False,False,4071.2308755483446,False,False,False,False
2025-01-06 18:00:00+00:00,121.78,121.78,121.38,121.38,1327.0,,,,,,,,,,,,,,,,,,,,,,,,,,121.59999184269277,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.807993914415057,-75.25656751888505,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-461.0,-19.309461221443815,False,False,False,False,4028.684660423564,False,False,False,False
2025-01-06 19:00:00+00:00,121.385,121.385,121.12,121.14,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,121.50076258763542,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.149019233055732,-74.21914560052574,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1809.0,-47.05660135754546,False,False,False,False,3987.1236579363767,False,False,False,False
2025-01-06 20:00:00+00:00,121.1,121.175,120.66,120.8,5190.0,,,,,,,,,,,,,,,,,,,,,,,,,,121.19074264235442,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76032588585713,-73.50628786528102,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6999.0,-154.8386695535525,False,False,False,False,4005.772903549766,False,False,False,False
2025-01-07 15:00:00+00:00,125.49,125.49,124.065,124.615,3832.0,,,,,,,,,,,,,,,,,,,,,,,,,,122.14056635326035,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.167470933116235,-49.86420007993858,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3167.0,-201.5388452193889,False,False,False,False,4003.078750006359,False,False,False,False
2025-01-07 16:00:00+00:00,124.42,124.79,123.88,124.095,2306.0,,,,,,,,,,,,,,,,,,,,,,,,,,122.43503935660506,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18540048459384,-36.8164332907132,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5473.0,-283.26692513846814,False,False,False,False,3976.7674515566478,False,False,False,False
2025-01-07 17:00:00+00:00,124.11,124.225,123.57,123.61,1896.0,,,,,,,,,,,,,,,,,,,,,,,,,,122.57544931541491,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74330866180056,-29.755146748056298,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7369.0,-393.1232518805074,False,False,False,False,3944.5074910673975,False,False,False,False
2025-01-07 18:00:00+00:00,123.615,123.65,123.105,123.17,1303.0,,,,,,,,,,,,,,,,,,,,,,,,,,122.6237839752999,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.411224392601184,-25.95192222005335,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8672.0,-521.4779301459259,False,False,False,False,3903.5538865547246,False,False,False,False
