date,Open,High,Low,Close,Volume,aVWAP_OB_bull_423,aVWAP_OB_bull_387,aVWAP_OB_bull_234,aVWAP_OB_bull_225,aVWAP_OB_bull_94,aVWAP_OB_bear_325,aVWAP_OB_bear_281,aVWAP_OB_bear_255,aVWAP_OB_bear_119,aVWAP_OB_bear_96,aVWAP_OB_bear_60,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-08 17:00:00+00:00,36.155,36.34,36.06,36.215,6361.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6361.0,False,False,False,False
2023-11-09 17:00:00+00:00,36.56,36.58,36.01,36.025,11980.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11980.0,-185.73643410852713,False,False,False,False,6448.116279069767,False,False,False,False
2023-11-10 17:00:00+00:00,36.155,36.68,36.14,36.625,18541.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,26.011560693641485,-89.01734104046223,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6561.0,-81.13586923862748,False,False,False,False,6635.602848386515,False,False,False,False
2023-11-13 17:00:00+00:00,36.89,36.92,36.71,36.84,4134.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,45.104695563767315,-69.23236358798485,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10695.0,85.93600470305665,False,False,False,False,6596.818308101452,False,False,False,False
2023-11-14 17:00:00+00:00,37.595,37.8,37.525,37.555,13185.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,60.464428352919434,-52.39234245897285,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23880.0,454.8362216844046,False,False,False,False,6698.960659913833,False,False,False,False
2023-11-15 17:00:00+00:00,38.26,38.515,38.105,38.46,11256.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,71.88602651214552,-38.65124874568337,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,35136.0,992.528683363716,False,False,False,False,6769.612432628348,False,False,False,False
2023-11-16 17:00:00+00:00,38.21,38.65,38.2,38.5,30149.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,79.53486809536916,-27.861323155868362,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65285.0,1989.3111843968368,False,False,False,False,7132.083557703877,False,False,False,False
2023-11-17 17:00:00+00:00,38.655,38.865,38.62,38.755,3197.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,84.84642044075942,-18.774784630749153,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68482.0,3020.2055846387466,False,False,False,False,7071.074510297615,False,False,False,False
2023-11-20 17:00:00+00:00,39.1,39.3,38.865,38.925,11799.0,,,,,,,,,,,,39.03,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,88.51525438696515,-10.911994721277111,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,80281.0,4218.047358520316,False,False,False,False,7144.375680680598,False,False,False,False
2023-11-21 17:00:00+00:00,38.98,39.12,38.685,38.725,15261.0,,,,,,,,,,,,38.92472579453067,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,87.74292184931535,-7.100338731871773,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,65020.0,5160.713290946358,False,False,False,False,7270.214817414232,False,False,False,False
