date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_876,Gap_Up_aVWAP_828,Gap_Up_aVWAP_714,Gap_Up_aVWAP_672,Gap_Up_aVWAP_660,Gap_Up_aVWAP_612,Gap_Up_aVWAP_558,Gap_Up_aVWAP_540,Gap_Up_aVWAP_534,Gap_Down_aVWAP_888,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_816,Gap_Down_aVWAP_798,Gap_Down_aVWAP_768,Gap_Down_aVWAP_750,Gap_Down_aVWAP_708,Gap_Down_aVWAP_702,Gap_Down_aVWAP_684,aVWAP_OB_bear_785,aVWAP_OB_bear_613,aVWAP_OB_bear_558,aVWAP_OB_bear_480,aVWAP_OB_bear_308,aVWAP_OB_bear_180,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 14:00:00+00:00,61.8,63.845,61.8,63.79,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,295.0,False,False,False,False
2025-04-11 15:00:00+00:00,63.44,64.01,63.05,63.225,701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,63.428333333333335,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,-1.0,64.01,63.05,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-701.0,-10.868217054263566,False,False,False,False,301.29457364341084,False,False,False,False
2025-04-11 16:00:00+00:00,63.225,63.225,61.48,61.48,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.859363030807664,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1201.0,-29.31987260380987,False,False,False,False,304.3752779280091,False,False,False,False
2025-04-11 17:00:00+00:00,61.48,61.48,60.89,60.89,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60630145134427,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1401.0,-50.586231168091885,False,False,False,False,302.75705656478414,False,False,False,False
2025-04-11 18:00:00+00:00,60.42,60.985,60.38,60.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.48296357983566,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14429843053185226,-49.87013141252133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1301.0,-69.97249114998193,False,False,False,False,299.6135363079658,False,False,False,False
2025-04-11 19:00:00+00:00,60.9,60.9,60.01,60.13,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12612375138735,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20114360672002204,-49.82762865978389,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1602.0,-93.72485562827679,False,False,False,False,299.6350318690826,False,False,False,False
2025-04-14 14:00:00+00:00,59.075,59.51,58.285,58.555,413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.50284048156508,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19857479999787975,-49.82762865978389,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2015.0,-123.51206716892365,False,False,False,False,301.3926282742131,False,False,False,False
2025-04-14 15:00:00+00:00,58.6,60.79,58.455,60.69,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20447107237956,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515879495170244,-38.75672857582359,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1476.0,-144.48087232909538,False,False,False,False,305.0764634947679,False,False,False,False
2025-04-14 16:00:00+00:00,60.69,61.02,59.775,60.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20447107237956,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.727879309740047,-33.00577684449142,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1476.0,-165.12457973484584,False,False,False,False,300.3465958436862,False,False,False,False
2025-04-14 17:00:00+00:00,60.29,60.29,59.405,59.52,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15260420315235,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.091747442977848,-30.804020051680233,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1577.0,-187.0141211343056,False,False,False,False,297.25595094688487,False,False,False,False
2025-04-14 18:00:00+00:00,59.52,59.6,58.685,58.685,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15260420315235,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.922817900483707,-30.64397719801167,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1577.0,-208.56428979889003,False,False,False,False,292.6473315523595,False,False,False,False
2025-04-14 19:00:00+00:00,58.595,58.785,58.265,58.765,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98270840143837,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.850805919545063,-30.0555738433725,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1373.0,-226.61755662371343,False,False,False,False,291.2729543189896,False,False,False,False
2025-04-15 14:00:00+00:00,57.775,58.545,57.195,58.045,3586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.33440305994483,"rgba(239, 83, 80, 1.0)",0.0,0.0,,57.92833333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29059274641436,-30.0555738433725,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4959.0,-299.98782706365586,False,False,False,False,342.3539937869122,False,False,False,False
2025-04-15 15:00:00+00:00,58.045,58.67,58.04,58.425,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.302283789024635,"rgba(239, 83, 80, 1.0)",0.0,0.0,,57.955566762728154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78395858001512,-29.198863074988328,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4728.0,-368.63917858204877,False,False,False,False,340.627575278588,False,False,False,False
2025-04-15 16:00:00+00:00,58.425,58.71,58.015,58.585,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.302283789024635,"rgba(239, 83, 80, 1.0)",0.0,0.0,,57.955566762728154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.572004936963484,-27.389887098772622,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4728.0,-436.22616806139683,False,False,False,False,335.34652759985016,False,False,False,False
2025-04-15 17:00:00+00:00,58.595,58.995,58.345,58.815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.302283789024635,"rgba(239, 83, 80, 1.0)",0.0,0.0,,57.955566762728154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.939390641730192,-25.047369326722045,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4728.0,-502.7652972387395,False,False,False,False,330.14735662930985,False,False,False,False
2025-04-15 18:00:00+00:00,58.825,59.26,58.605,58.715,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.29795266897082,"rgba(239, 83, 80, 1.0)",0.0,0.0,,57.97139725439727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.235199542745008,-23.697586394008944,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4796.0,-569.3270755761233,False,False,False,False,326.08305652652984,False,False,False,False
2025-04-15 19:00:00+00:00,58.725,58.935,58.52,58.615,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.264839778504005,"rgba(239, 83, 80, 1.0)",0.0,0.0,,58.03847802411514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.79737715629109,-22.95977172406041,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5196.0,-641.0584387454858,False,False,False,False,327.2290556501495,False,False,False,False
