date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_868,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_846,Gap_Up_aVWAP_828,Gap_Up_aVWAP_792,Gap_Up_aVWAP_780,Gap_Up_aVWAP_762,Gap_Up_aVWAP_756,Gap_Up_aVWAP_720,Gap_Down_aVWAP_864,Gap_Down_aVWAP_822,Gap_Down_aVWAP_798,Gap_Down_aVWAP_795,Gap_Down_aVWAP_768,Gap_Down_aVWAP_738,Gap_Down_aVWAP_684,Gap_Down_aVWAP_672,Gap_Down_aVWAP_666,Gap_Down_aVWAP_624,aVWAP_OB_bull_740,aVWAP_OB_bull_629,aVWAP_OB_bull_166,aVWAP_OB_bear_587,aVWAP_OB_bear_476,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,145.35,146.05,141.99,142.21,7338.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,150.43,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7338.0,False,False,False,False
2025-03-13 15:00:00+00:00,142.18,143.785,142.18,142.64,9596.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9596.0,148.7751937984496,False,False,False,False,7373.007751937984,False,False,False,False
2025-03-13 16:00:00+00:00,142.71,142.75,140.82,140.89,15487.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64200104220924,-45.752996352267644,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5891.0,55.13526831320233,False,False,False,False,7498.806081365302,False,False,False,False
2025-03-13 17:00:00+00:00,140.88,141.55,140.46,140.46,7892.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.29836614919057,-45.752996352267644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13783.0,-159.4094645288628,False,False,False,False,7504.902111111576,False,False,False,False
2025-03-13 18:00:00+00:00,140.42,142.29,140.32,142.21,6639.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.452377310603666,-45.752996352267644,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-7144.0,-267.6976898850045,False,False,False,False,7491.4772721796135,False,False,False,False
2025-03-13 19:00:00+00:00,142.02,142.09,140.0,140.8,25434.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29412112224597,-45.752996352267644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32578.0,-768.6326094216711,False,False,False,False,7769.655919122565,False,False,False,False
2025-03-14 14:00:00+00:00,142.99,143.45,141.775,142.72,7219.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.268779366349484,-45.752996352267644,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25359.0,-1149.878615477149,False,False,False,False,7761.118618050897,False,False,False,False
2025-03-14 15:00:00+00:00,142.84,143.55,141.94,142.33,11499.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98932830772161,-45.752996352267644,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-36858.0,-1703.492900508511,False,False,False,False,7819.07026738344,False,False,False,False
2025-03-14 16:00:00+00:00,142.33,143.52,142.12,143.16,11912.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59339361665529,-40.68904488335623,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24946.0,-2063.841847787449,False,False,False,False,7882.526542307728,False,False,False,False
2025-03-14 17:00:00+00:00,143.11,143.65,141.31,141.31,16261.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2378075037462,-39.32254947188285,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-41207.0,-2670.712516814,False,False,False,False,8012.425355605283,False,False,False,False
2025-03-14 18:00:00+00:00,141.31,141.735,138.075,139.71,21753.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,139.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.046354400640695,-39.32254947188285,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-62960.0,-3605.4301522122323,False,False,False,False,8225.457520634658,False,False,False,False
2025-03-14 19:00:00+00:00,139.43,140.4,138.33,139.25,76241.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,139.44061792898884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86632553311021,-39.32254947188285,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-139201.0,-5707.687049077159,False,False,False,False,9279.962055198463,False,False,False,False
2025-03-17 14:00:00+00:00,143.12,143.695,142.09,142.255,14504.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,139.85826088760095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90043173421341,-33.593093157772174,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-124697.0,-7552.482598703869,False,False,False,False,9360.954891551974,False,False,False,False
2025-03-17 15:00:00+00:00,142.255,143.93,142.255,143.295,10131.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,140.13103420343748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.23156831406551,-26.427790769531256,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-114566.0,-9211.606899499158,False,False,False,False,9372.893575403881,False,False,False,False
2025-03-17 16:00:00+00:00,143.19,144.0,143.06,143.9,7516.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,140.33445039507217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01567110156985,-20.141857780064644,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-107050.0,-10728.48121113483,False,False,False,False,9344.1045277232,False,False,False,False
2025-03-17 17:00:00+00:00,143.78,144.87,143.635,144.785,10508.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,140.64042350086146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.78339086574631,-14.18343750778459,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-96542.0,-12058.923362900181,False,False,False,False,9362.14941876625,False,False,False,False
2025-03-17 18:00:00+00:00,144.78,145.61,144.645,145.38,16789.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,141.1278830193553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.08707409075606,-8.929401145148276,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-79753.0,-13108.443930917232,False,False,False,False,9477.294389017936,False,False,False,False
2025-03-17 19:00:00+00:00,145.34,147.04,145.13,145.835,24807.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,141.79128282368262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.888792757556836,-4.358969327510408,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54946.0,-13757.08821105805,False,False,False,False,9714.964243451765,False,False,False,False
2025-03-18 14:00:00+00:00,143.785,146.58,143.25,146.16,9696.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,141.97003924735384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.19189254967307,-0.42429261466736534,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-45250.0,-14245.350409336219,False,False,False,False,9714.670224173442,False,False,False,False
2025-03-18 15:00:00+00:00,146.16,146.67,145.49,145.805,10648.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.18123507064246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.54800040546526,1.6050610913843784,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55898.0,-14891.127922369766,False,False,False,False,9729.140453256025,False,False,False,False
2025-03-18 16:00:00+00:00,145.74,146.39,145.53,146.39,6205.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.297790879223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.71069663148258,4.320082611529315,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-49693.0,-15430.691830550079,False,False,False,False,9674.502616771435,False,False,False,False
2025-03-18 17:00:00+00:00,146.31,146.575,145.78,146.05,7405.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.42921613021096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25960944419423,5.352999454551934,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-57098.0,-16076.696608371007,False,False,False,False,9639.316529689708,False,False,False,False
2025-03-18 18:00:00+00:00,145.99,146.06,145.49,145.8,8416.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.55488782486492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.03784624047964,5.435086909450597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-65514.0,-16843.166428396264,False,False,False,False,9620.35038194258,False,False,False,False
2025-03-18 19:00:00+00:00,145.7,146.3,145.23,145.485,21217.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.8238829951675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.04186517510864,5.435086909450597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-86731.0,-17926.69873183198,False,False,False,False,9800.143399276803,False,False,False,False
2025-03-19 14:00:00+00:00,146.47,147.14,146.34,146.705,2848.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,142.86859787253437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31321566301247,6.701794357580681,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-83883.0,-18949.277046067145,False,False,False,False,9692.358230295767,False,False,False,False
2025-03-19 15:00:00+00:00,146.69,148.105,146.67,147.78,7615.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,143.00674798445047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.89938386330275,9.97051384598285,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-76268.0,-19837.93941744595,False,False,False,False,9660.151125950097,False,False,False,False
2025-03-19 16:00:00+00:00,147.78,148.73,147.71,148.3,5856.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,143.12379692039698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.35178835953388,12.931665517675285,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-70412.0,-20622.033379966168,False,False,False,False,9601.172038726063,False,False,False,False
