date,Close,High,Low,Open,Volume,aVWAP_OB_bull_858,aVWAP_OB_bull_850,aVWAP_OB_bull_714,aVWAP_OB_bull_687,aVWAP_OB_bull_649,aVWAP_OB_bull_603,aVWAP_OB_bull_486,aVWAP_OB_bull_221,aVWAP_OB_bull_212,aVWAP_OB_bear_873,aVWAP_OB_bear_597,aVWAP_OB_bear_568,aVWAP_OB_bear_470,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,37.4342292735,37.7217273267,36.4725978541,37.6523312449,714693,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,36.70388,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,714693.0,False,False,False,False
2022-01-04 00:00:00+00:00,36.7600959073,37.6820724228,36.4725978541,37.5631077111,1159794,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1159794,-45482.117647058825,False,False,False,False,732147.9411764706,False,False,False,False
2022-01-05 00:00:00+00:00,35.1144173958,36.9484567008,34.9409271913,36.8394057151,1626524,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2786318,-152965.87773933104,False,False,False,False,767221.5121107267,False,False,False,False
2022-01-06 00:00:00+00:00,35.2532095595,36.1751860749,34.698040905,34.9657115062,2187809,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,2.11058782597172,-48.06529449285926,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-598509,-170438.157043671,False,False,False,False,822930.8253612864,False,False,False,False
2022-01-07 00:00:00+00:00,34.9954526842,35.3979499587,34.1527859765,35.1838134776,1072165,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,3.2759122404622376,-47.1143353254636,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1670674,-229270.93519882116,False,False,False,False,832704.7145628046,False,False,False,False
2022-01-10 00:00:00+00:00,34.2519232362,34.7872644387,33.6670134038,34.698040905,1027832,,,,,,,,,,,,,,34.23540035956667,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,3.5546463595142166,-46.99685359442833,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2698506,-326103.68283808307,False,False,False,False,840356.7649721063,False,False,False,False
2022-01-11 00:00:00+00:00,34.4105428518,34.5096801115,33.7264957596,34.34114677,1255679,,,,,,,,,,,,,,34.224497449523234,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,5.622071502144977,-45.19837526219667,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1442827,-369896.7540993347,False,False,False,False,856643.9114437884,False,False,False,False
2022-01-12 00:00:00+00:00,34.5394212894,35.0251938621,34.2816644141,34.688127179,1459751,,,,,,,,,,,,,,34.37694713225514,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,8.503929336189065,-42.720650678090585,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16924,-354727.3127621059,False,False,False,False,880295.1698185418,False,False,False,False
2022-01-13 00:00:00+00:00,35.1243311218,35.6299311464,34.4006291258,34.6286448232,1787335,,,,,,,,,,,,,,34.82330823469317,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,16.132173065811646,-35.97472590466351,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1804259,-270061.18284986645,False,False,False,False,915865.3592374226,False,False,False,False
2022-01-14 00:00:00+00:00,33.8464518439,34.9373131691,33.4101073138,34.7588085886,1120604,,,,,,,,,,,,,,34.58845367260669,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,17.824632136137453,-34.977501616154086,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,683655,-232660.54822830306,False,False,False,False,923894.3255418374,False,False,False,False
