date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_780,Gap_Up_aVWAP_774,Gap_Up_aVWAP_720,Gap_Up_aVWAP_690,Gap_Up_aVWAP_672,Gap_Up_aVWAP_660,Gap_Up_aVWAP_648,Gap_Down_aVWAP_876,Gap_Down_aVWAP_816,Gap_Down_aVWAP_738,Gap_Down_aVWAP_702,Gap_Down_aVWAP_606,Gap_Down_aVWAP_600,Gap_Down_aVWAP_588,Gap_Down_aVWAP_570,Gap_Down_aVWAP_552,Gap_Down_aVWAP_516,aVWAP_OB_bull_606,aVWAP_OB_bull_456,aVWAP_OB_bear_784,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,78.0,78.065,77.585,77.95,51270.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,76.85667,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,51270.0,False,False,False,False
2025-01-23 16:00:00+00:00,77.95,78.08,77.755,77.785,28350.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28350.0,-439.5348837209302,False,False,False,False,50914.651162790695,False,False,False,False
2025-01-23 17:00:00+00:00,77.79,77.9,77.52,77.62,29665.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-58015.0,-1332.1777537407606,False,False,False,False,50585.19920677843,False,False,False,False
2025-01-23 18:00:00+00:00,77.615,77.67,77.22,77.345,59427.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-117442.0,-3132.3300366285007,False,False,False,False,50722.28138961908,False,False,False,False
2025-01-23 19:00:00+00:00,77.345,77.445,77.25,77.325,35442.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-152884.0,-5454.061353890074,False,False,False,False,50485.377802183124,False,False,False,False
2025-01-23 20:00:00+00:00,77.325,77.55,77.025,77.46,118339.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,7.640649200920388,-43.12341571917165,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-34545.0,-5905.083658480926,False,False,False,False,51537.371944784936,False,False,False,False
2025-01-24 15:00:00+00:00,77.345,77.555,77.125,77.415,55586.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.129631334376201,-39.541770751116644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-90131.0,-7210.911818814555,False,False,False,False,51600.141371997575,False,False,False,False
2025-01-24 16:00:00+00:00,77.425,77.655,77.4,77.59,39060.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.886562001353496,-31.274372853273878,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-51071.0,-7890.913185964717,False,False,False,False,51405.7205755325,False,False,False,False
2025-01-24 17:00:00+00:00,77.595,77.645,77.44,77.465,21319.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,26.02734529924902,-28.374531463228912,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-72390.0,-8890.899028042782,False,False,False,False,50939.259791415716,False,False,False,False
2025-01-24 18:00:00+00:00,77.465,77.64,77.445,77.59,22834.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.32572021448271,-23.324121790043833,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49556.0,-9521.365709778553,False,False,False,False,50503.5193295333,False,False,False,False
2025-01-24 19:00:00+00:00,77.585,77.6,77.27,77.305,48201.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.13725383542284,-23.324121790043833,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-97757.0,-10889.360039859504,False,False,False,False,50467.82135543201,False,False,False,False
2025-01-24 20:00:00+00:00,77.305,77.385,77.04,77.225,39165.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,31.115021580820862,-23.324121790043833,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-136922.0,-12843.354457846179,False,False,False,False,50292.58381503771,False,False,False,False
2025-01-27 15:00:00+00:00,77.58,77.735,77.14,77.31,38551.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.60692446556757,-23.324121790043833,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-98371.0,-14169.364466251664,False,False,False,False,50110.543755889834,False,False,False,False
2025-01-27 16:00:00+00:00,77.305,77.535,77.01,77.29,33211.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,33.31970714774522,-23.026390604502343,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-131582.0,-15989.71540475939,False,False,False,False,49848.53532556596,False,False,False,False
2025-01-27 17:00:00+00:00,77.29,77.365,76.94,76.98,22066.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,30.40259505703751,-23.026390604502343,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-153648.0,-18123.952375228237,False,False,False,False,49417.79834377424,False,False,False,False
2025-01-27 18:00:00+00:00,76.98,77.205,76.895,77.165,28864.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,77.08833333333334,,0.0,0.0,0.0,0.0,32.58974979362469,-23.026390604502343,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-124784.0,-19777.596524449506,False,False,False,False,49099.13480356068,False,False,False,False
2025-01-27 19:00:00+00:00,77.16,77.785,77.135,77.435,33624.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,77.28383839030428,,0.0,0.0,0.0,0.0,38.51252105996784,-17.986144080604163,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-91160.0,-20884.300454303,False,False,False,False,48859.21023296284,False,False,False,False
