date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_882,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_830,Gap_Up_aVWAP_822,Gap_Up_aVWAP_780,Gap_Up_aVWAP_732,Gap_Up_aVWAP_702,Gap_Up_aVWAP_660,Gap_Down_aVWAP_849,Gap_Down_aVWAP_726,Gap_Down_aVWAP_714,Gap_Down_aVWAP_648,Gap_Down_aVWAP_570,Gap_Down_aVWAP_396,Gap_Down_aVWAP_384,Gap_Down_aVWAP_372,Gap_Down_aVWAP_324,Gap_Down_aVWAP_265,aVWAP_OB_bull_853,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,1.87,1.875,1.855,1.875,500.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,500.0,False,False,False,False
2025-03-17 15:00:00+00:00,1.875,1.89,1.87,1.885,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,493.7984496124031,False,False,False,False
2025-03-17 16:00:00+00:00,1.885,1.93,1.88,1.925,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,100.0,3.07673817679226,False,False,False,False,486.1426596959317,False,False,False,False
2025-03-17 17:00:00+00:00,1.925,1.965,1.92,1.965,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,300.0,7.680199600407884,False,False,False,False,481.70633939056836,False,False,False,False
2025-03-17 18:00:00+00:00,1.965,1.98,1.95,1.975,399.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,699.0,18.398336040711637,False,False,False,False,480.42407056280763,False,False,False,False
2025-03-17 19:00:00+00:00,1.97,1.99,1.965,1.965,350.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.07057512981297,46.463517616831666,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,349.0,23.523943233878896,False,False,False,False,478.4019919494308,False,False,False,False
2025-03-18 14:00:00+00:00,1.925,1.935,1.92,1.925,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25935948862264,35.1691890319716,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,249.0,27.01969605195829,False,False,False,False,472.5352943998272,False,False,False,False
2025-03-18 15:00:00+00:00,1.925,1.925,1.88,1.895,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.371275154469,24.464327665550726,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,149.0,28.910863555028705,False,False,False,False,466.75955340138023,False,False,False,False
2025-03-18 16:00:00+00:00,1.895,1.93,1.895,1.925,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5265790479551,21.33764176859391,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,349.0,33.873485825493376,False,False,False,False,462.6237463719014,False,False,False,False
2025-03-18 17:00:00+00:00,1.925,1.925,1.91,1.92,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.61462228074828,18.68396470339877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,249.0,37.20878061889658,False,False,False,False,457.0016727847401,False,False,False,False
2025-03-18 18:00:00+00:00,1.92,1.92,1.89,1.92,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.00665110261039,16.859315955456125,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,249.0,40.49236541550283,False,False,False,False,453.0171507260619,False,False,False,False
2025-03-18 19:00:00+00:00,1.915,1.925,1.91,1.91,500.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7457924273489,14.111762908931908,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-251.0,35.973103936192715,False,False,False,False,453.7455669938749,False,False,False,False
2025-03-19 14:00:00+00:00,1.91,1.915,1.885,1.9,210.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.141405820327904,10.861691745741538,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-461.0,28.268094572840887,False,False,False,False,449.96656595521017,False,False,False,False
2025-03-19 15:00:00+00:00,1.9,1.925,1.9,1.92,1.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.74866092141967,10.861691745741538,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-460.0,20.698046594967387,False,False,False,False,443.0058440024162,False,False,False,False
2025-03-19 16:00:00+00:00,1.92,1.925,1.91,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63435665017764,10.019143097129714,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-460.0,13.245363702022155,False,False,False,False,436.13753634346403,False,False,False,False
2025-03-19 17:00:00+00:00,1.91,1.91,1.9,1.9,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46255336743405,7.553656405994687,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-460.0,5.908226280285376,False,False,False,False,429.3757140745731,False,False,False,False
2025-03-19 18:00:00+00:00,1.905,1.915,1.9,1.91,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.64158231176503,7.238986741845821,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-460.0,-1.3151570728973434,False,False,False,False,422.71872625946344,False,False,False,False
2025-03-19 19:00:00+00:00,1.91,1.92,1.905,1.915,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55495982478759,7.238986741845821,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-460.0,-8.426549986495834,False,False,False,False,416.1649475577663,False,False,False,False
2025-03-20 14:00:00+00:00,1.895,1.9,1.88,1.88,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40029681033468,3.263630508132607,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-560.0,-16.978076343294347,False,False,False,False,411.2631654250877,False,False,False,False
2025-03-20 15:00:00+00:00,1.88,1.885,1.875,1.88,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63052146736607,0.3647504254978813,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-560.0,-25.397020896111485,False,False,False,False,407.9877675115204,False,False,False,False
