date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_439,Gap_Up_aVWAP_438,Gap_Up_aVWAP_435,Gap_Up_aVWAP_430,Gap_Up_aVWAP_425,Gap_Up_aVWAP_422,Gap_Up_aVWAP_420,Gap_Up_aVWAP_418,Gap_Up_aVWAP_416,Gap_Up_aVWAP_413,Gap_Down_aVWAP_444,Gap_Down_aVWAP_437,Gap_Down_aVWAP_434,Gap_Down_aVWAP_433,Gap_Down_aVWAP_423,Gap_Down_aVWAP_411,Gap_Down_aVWAP_408,Gap_Down_aVWAP_404,Gap_Down_aVWAP_388,Gap_Down_aVWAP_385,aVWAP_OB_bull_361,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,3.09,3.09,3.09,3.09,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2023-11-17 17:00:00+00:00,3.3,3.37,3.3,3.37,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,100.0,1.550387596899225,False,False,False,False,198.44961240310076,False,False,False,False
2023-11-20 17:00:00+00:00,4.165,4.18,3.57,4.01,5448.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5548.0,87.54185445586202,False,False,False,False,279.83799050537823,False,False,False,False
2023-11-21 17:00:00+00:00,3.94,4.29,3.94,3.97,3606.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.39381320642477,48.55443188578229,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1942.0,116.29314353406572,False,False,False,False,331.4063937533569,False,False,False,False
2023-11-22 17:00:00+00:00,3.91,4.03,3.27,3.27,15510.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8774448615994,33.78607158305397,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13568.0,-95.86644008661747,False,False,False,False,566.7334264083436,False,False,False,False
2023-11-23 17:00:00+00:00,3.27,3.27,3.27,3.27,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86653263171581,24.918630654242676,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13568.0,-304.7367278372126,False,False,False,False,557.9468616578266,False,False,False,False
2023-11-24 17:00:00+00:00,3.21,3.36,3.16,3.36,647.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.77757436114234,20.64830592251174,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-12921.0,-500.33770880097677,False,False,False,False,559.3275304693332,False,False,False,False
2023-11-27 17:00:00+00:00,3.18,3.18,3.07,3.14,1080.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.773476311169254,15.273713879940416,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-14001.0,-709.6503024629772,False,False,False,False,567.3999718574055,False,False,False,False
2023-11-28 17:00:00+00:00,3.15,3.46,3.15,3.37,4654.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.196114624015124,14.596962703487975,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9347.0,-843.5627008744038,False,False,False,False,630.7581118286084,False,False,False,False
2023-11-29 17:00:00+00:00,3.21,3.47,3.21,3.235,4442.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.407890995570725,12.32791824155818,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13789.0,-1044.267155124413,False,False,False,False,689.8471333506455,False,False,False,False
2023-11-30 17:00:00+00:00,3.3,3.3,3.18,3.24,1172.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61995479529164,10.69424923803686,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-12617.0,-1223.6893697736468,False,False,False,False,697.3223715932711,False,False,False,False
2023-12-01 17:00:00+00:00,3.14,3.14,3.0,3.03,941.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84179523178062,7.029664859092101,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13558.0,-1414.9189919476987,False,False,False,False,701.1003193205072,False,False,False,False
2023-12-04 17:00:00+00:00,3.03,3.03,2.85,2.915,134.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.10792433737345,3.3743543871555914,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13692.0,-1605.2613331578118,False,False,False,False,692.3080663077861,False,False,False,False
