date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_774,Gap_Up_aVWAP_762,Gap_Up_aVWAP_744,Gap_Up_aVWAP_732,Gap_Up_aVWAP_720,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_672,Gap_Up_aVWAP_660,Gap_Down_aVWAP_888,Gap_Down_aVWAP_882,Gap_Down_aVWAP_858,Gap_Down_aVWAP_846,Gap_Down_aVWAP_834,Gap_Down_aVWAP_822,Gap_Down_aVWAP_804,Gap_Down_aVWAP_780,Gap_Down_aVWAP_726,Gap_Down_aVWAP_684,aVWAP_OB_bull_860,aVWAP_OB_bull_726,aVWAP_OB_bull_623,aVWAP_OB_bull_474,aVWAP_OB_bull_366,aVWAP_OB_bull_246,aVWAP_OB_bear_702,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,123.56,127.99,123.13,127.53,89431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,89431.0,False,False,False,False
2025-02-13 16:00:00+00:00,127.67,127.72,126.17,126.85,70856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-70856.0,-1098.5426356589146,False,False,False,False,89143.01550387597,False,False,False,False
2025-02-13 17:00:00+00:00,126.84,127.43,126.62,127.1,30221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75292587776326,-64.62938881664489,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-40635.0,-1711.5109668890088,False,False,False,False,88229.49588366084,False,False,False,False
2025-02-13 18:00:00+00:00,127.08,127.365,125.21,125.415,41772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.532177094607093,-63.89691989034035,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-82407.0,-2962.603820115536,False,False,False,False,87509.22462965059,False,False,False,False
2025-02-13 19:00:00+00:00,125.34,126.555,125.2,126.15,26251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04443095554126,-55.58866820204685,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56156.0,-3787.3076368579304,False,False,False,False,86559.48471291181,False,False,False,False
2025-02-13 20:00:00+00:00,126.06,127.725,125.76,127.625,79461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.279478271864264,-42.26236304154265,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,23305.0,-3367.2718595423034,False,False,False,False,86449.43068635504,False,False,False,False
2025-02-14 15:00:00+00:00,125.6,127.2,125.58,127.06,53994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.54208910457954,-35.66593461928666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30689.0,-3790.8645438904846,False,False,False,False,85946.24571447357,False,False,False,False
2025-02-14 16:00:00+00:00,127.03,127.84,126.96,127.84,44547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66651996474518,-28.15198263887688,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13858.0,-3517.2387370084616,False,False,False,False,85304.39694370654,False,False,False,False
2025-02-14 17:00:00+00:00,127.835,128.31,127.51,128.12,35092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33579097441903,-21.927605109069283,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,48950.0,-2703.793175194377,False,False,False,False,84525.9101693855,False,False,False,False
2025-02-14 18:00:00+00:00,128.17,128.38,127.21,127.665,28440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9508345153422,-19.2682619060133,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20510.0,-2343.8894050363247,False,False,False,False,83656.3611745113,False,False,False,False
2025-02-14 19:00:00+00:00,127.64,128.22,127.56,127.865,31604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.795188217251905,-16.131227933675348,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,52114.0,-1499.5810421675442,False,False,False,False,82849.34782296848,False,False,False,False
2025-02-14 20:00:00+00:00,127.82,128.565,127.62,128.35,122078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.773913860750625,-11.86600283541533,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,1224.3194391063712,False,False,False,False,83457.54398075193,False,False,False,False
2025-02-17 15:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.75973095641643,-8.549811130422228,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,3905.9889051667374,False,False,False,False,82163.62857019763,False,False,False,False
2025-02-17 16:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.08360902019365,-5.854499439579726,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,6546.082100435469,False,False,False,False,80889.77386368293,False,False,False,False
2025-02-17 17:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.966194396045125,-3.5849307416006795,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,9145.243618258175,False,False,False,False,79635.66884254056,False,False,False,False
2025-02-17 18:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55458464661277,-1.6256651844223242,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,11704.10805828518,False,False,False,False,78401.00731009807,False,False,False,False
2025-02-17 19:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94684481365786,0.09193915539052,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,14223.300181412542,False,False,False,False,77185.48781691825,False,False,False,False
2025-02-17 20:00:00+00:00,128.35,128.35,128.35,128.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,128.17833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.20835159168793,1.6097117525196367,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,174192.0,16703.435062320874,False,False,False,False,75988.81358719859,False,False,False,False
2025-02-18 15:00:00+00:00,127.065,127.065,124.25,126.09,32730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,126.7387587850757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.82450477992239,9.373573582477121,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,141462.0,18637.676379184115,False,False,False,False,75318.1343067769,False,False,False,False
2025-02-18 16:00:00+00:00,126.04,127.36,126.0,127.01,61672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,126.93541052929942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.210152759756845,6.6069685487932475,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,203134.0,21498.0844973363,False,False,False,False,75106.56633302843,False,False,False,False
2025-02-18 17:00:00+00:00,127.08,127.29,126.24,127.06,28504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,126.9510620070782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70619759511657,4.780094340403821,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,231638.0,24756.06768342411,False,False,False,False,74384.04592476442,False,False,False,False
2025-02-18 18:00:00+00:00,127.075,127.455,126.425,127.12,55094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,126.98876802861686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01692578031496,3.590125649271428,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,286732.0,28817.71004492141,False,False,False,False,74084.9754453107,False,False,False,False
2025-02-18 19:00:00+00:00,127.12,127.42,126.52,126.97,63836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,126.99809358878049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.915827485245785,1.9357631880992088,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,222896.0,31826.67578065906,False,False,False,False,73926.07660119736,False,False,False,False
2025-02-18 20:00:00+00:00,127.01,129.36,127.005,129.36,96026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,127.78884633111812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76020804715216,1.9357631880992088,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,318922.0,36277.766078633336,False,False,False,False,74268.71107249662,False,False,False,False
2025-02-19 15:00:00+00:00,126.49,126.595,124.45,126.0,53800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,127.30551355987105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74514726757172,1.9357631880992088,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,265122.0,39825.73869756925,False,False,False,False,73951.3667147835,False,False,False,False
2025-02-19 16:00:00+00:00,125.89,127.545,125.88,126.95,57328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,127.2077572199687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.392670524040824,1.9357631880992088,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,322450.0,44207.51019063019,False,False,False,False,73693.6400990504,False,False,False,False
