date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_192,Gap_Up_aVWAP_180,Gap_Up_aVWAP_162,Gap_Up_aVWAP_144,Gap_Up_aVWAP_132,Gap_Up_aVWAP_120,Gap_Up_aVWAP_102,Gap_Up_aVWAP_96,Gap_Up_aVWAP_6,Gap_Down_aVWAP_174,Gap_Down_aVWAP_156,Gap_Down_aVWAP_150,Gap_Down_aVWAP_72,Gap_Down_aVWAP_48,Gap_Down_aVWAP_42,aVWAP_OB_bear_149,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-25 14:00:00+00:00,6.785,6.805,6.75,6.755,55356.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,55356.0,False,False,False,False
2025-03-25 15:00:00+00:00,6.75,6.795,6.735,6.775,32845.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,32845.0,509.2248062015504,False,False,False,False,55006.992248062015,False,False,False,False
2025-03-25 16:00:00+00:00,6.775,6.795,6.765,6.785,40532.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,73377.0,1638.9577549426117,False,False,False,False,54782.57376359593,False,False,False,False
2025-03-25 17:00:00+00:00,6.785,6.785,6.75,6.755,13906.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71557562076748,33.54401805869074,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,59471.0,2535.578564943501,False,False,False,False,54148.828433927774,False,False,False,False
2025-03-25 18:00:00+00:00,6.755,6.76,6.745,6.745,40810.0,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.95852322763707,21.35973636762732,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,18661.0,2785.585098820346,False,False,False,False,53942.02489231649,False,False,False,False
2025-03-25 19:00:00+00:00,6.745,6.785,6.745,6.775,71547.0,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7397574359457,20.83337187882836,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,90208.0,4140.971376358015,False,False,False,False,54214.97024282321,False,False,False,False
2025-03-26 14:00:00+00:00,6.84,6.875,6.82,6.875,11948.0,,,,,,,,,6.856666666666667,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91038833863526,13.360318549347824,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,102156.0,5660.584223236185,False,False,False,False,53559.66837859339,False,False,False,False
2025-03-26 15:00:00+00:00,6.875,6.885,6.835,6.845,31974.0,,,,,,,,,6.855453379475737,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.49367341237425,13.360318549347824,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,70182.0,6660.9162507829105,False,False,False,False,53225.00685334388,False,False,False,False
2025-03-26 16:00:00+00:00,6.845,6.845,6.815,6.815,29337.0,,,,,,,,,6.843258143481802,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,6.835,6.825,0.0,66.61290408652127,13.360318549347824,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,40845.0,7190.9020453444155,False,False,False,False,52854.6501579432,False,False,False,False
2025-03-26 17:00:00+00:00,6.815,6.825,6.78,6.785,27479.0,,,,,,,,,6.830549064570139,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11026023757654,20.336166481496065,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13366.0,7286.639998129774,False,False,False,False,52461.22922526191,False,False,False,False
2025-03-26 18:00:00+00:00,6.785,6.795,6.77,6.775,23816.0,,,,,,,,,6.820883565896452,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5601537375569,16.20155893673757,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-10450.0,7011.653331492102,False,False,False,False,52017.11714425009,False,False,False,False
2025-03-26 19:00:00+00:00,6.775,6.795,6.765,6.77,43101.0,,,,,,,,,6.809516218822383,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.070533691499925,12.941164018686194,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-53551.0,6072.697465887572,False,False,False,False,51878.88276992063,False,False,False,False
2025-03-27 14:00:00+00:00,6.715,6.815,6.71,6.79,14520.0,,,,,,,,,6.806499473949042,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.80818901229868,12.456932676241209,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-39031.0,5373.4153346335015,False,False,False,False,51299.67528511566,False,False,False,False
