date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_792,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Up_aVWAP_660,Gap_Up_aVWAP_648,Gap_Up_aVWAP_642,Gap_Up_aVWAP_636,Gap_Up_aVWAP_630,Gap_Up_aVWAP_582,Gap_Up_aVWAP_564,Gap_Down_aVWAP_894,Gap_Down_aVWAP_888,Gap_Down_aVWAP_876,Gap_Down_aVWAP_852,Gap_Down_aVWAP_786,Gap_Down_aVWAP_726,Gap_Down_aVWAP_708,Gap_Down_aVWAP_666,Gap_Down_aVWAP_612,Gap_Down_aVWAP_570,aVWAP_OB_bull_520,aVWAP_OB_bull_502,aVWAP_OB_bull_402,aVWAP_OB_bull_302,aVWAP_OB_bull_87,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,25.325,25.55,25.29,25.415,8372.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,26.821667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8372.0,False,False,False,False
2025-04-14 15:00:00+00:00,25.415,25.49,25.23,25.285,10811.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10811.0,-167.6124031007752,False,False,False,False,8409.813953488372,False,False,False,False
2025-04-14 16:00:00+00:00,25.28,25.45,25.235,25.35,9234.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000000213,-68.00000000000031,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1577.0,-189.46337359533683,False,False,False,False,8422.592031728862,False,False,False,False
2025-04-14 17:00:00+00:00,25.345,25.495,25.245,25.46,5711.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67549064354199,-51.7920584208127,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4134.0,-122.43293369463395,False,False,False,False,8380.55184519043,False,False,False,False
2025-04-14 18:00:00+00:00,25.46,25.61,25.415,25.585,3194.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.12215507690128,-36.97058986940182,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,7328.0,-6.922345575337289,False,False,False,False,8300.14018867585,False,False,False,False
2025-04-14 19:00:00+00:00,25.575,25.655,25.545,25.56,9411.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63300411138685,-28.467241304959657,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2083.0,-39.109596031533606,False,False,False,False,8317.362821409557,False,False,False,False
2025-04-15 14:00:00+00:00,25.67,25.75,25.445,25.61,3975.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.70802602609204,-20.860512065898913,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1892.0,-9.169912372129982,False,False,False,False,8250.039366814059,False,False,False,False
2025-04-15 15:00:00+00:00,25.625,25.665,25.47,25.525,6805.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.26859231508618,-19.78085493673817,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4913.0,-85.19828582372487,False,False,False,False,8227.635655700662,False,False,False,False
2025-04-15 16:00:00+00:00,25.515,25.63,25.5,25.51,6187.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.198685130182945,-18.823556812352127,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11100.0,-255.97040542335705,False,False,False,False,8195.997893596776,False,False,False,False
2025-04-15 17:00:00+00:00,25.51,25.585,25.495,25.525,5189.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.114923875274094,-16.537393117105324,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5911.0,-343.64528285865384,False,False,False,False,8149.377771215431,False,False,False,False
