date,Open,High,Low,Close,Volume,aVWAP_OB_bull_438,aVWAP_OB_bull_391,aVWAP_OB_bull_369,aVWAP_OB_bull_306,aVWAP_OB_bull_290,aVWAP_OB_bear_359,aVWAP_OB_bear_237,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,59.58,59.625,58.805,58.97,79580.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,79580.0,False,False,False,False
2023-11-10 17:00:00+00:00,59.17,59.48,59.09,59.41,29340.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29340.0,454.8837209302325,False,False,False,False,78801.08527131782,False,False,False,False
2023-11-13 17:00:00+00:00,60.11,60.135,59.79,59.855,20835.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50175.0,1225.7382368848025,False,False,False,False,77902.38627486328,False,False,False,False
2023-11-14 17:00:00+00:00,61.1,61.295,61.03,61.06,23505.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,73680.0,2349.0601246850383,False,False,False,False,77059.01594502044,False,False,False,False
2023-11-15 17:00:00+00:00,61.53,61.595,61.195,61.285,20194.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93874.0,3768.0514405813938,False,False,False,False,76177.38779083408,False,False,False,False
2023-11-16 17:00:00+00:00,60.725,61.025,60.675,60.88,17373.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.70431642787213,44.33388478508492,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76501.0,4895.694053905713,False,False,False,False,75265.69185609245,False,False,False,False
2023-11-17 17:00:00+00:00,61.605,61.845,61.58,61.815,23233.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,91.57911364407744,42.79894329399737,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,99734.0,6366.055386403299,False,False,False,False,74458.98345522281,False,False,False,False
2023-11-20 17:00:00+00:00,61.87,62.125,61.675,62.0,13400.0,,,,,,,,61.93333333333333,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,90.45060804324162,42.1122622945809,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,113134.0,8021.372357156735,False,False,False,False,73512.33254894028,False,False,False,False
2023-11-21 17:00:00+00:00,61.8,61.915,61.43,61.49,10194.0,,,,,,,,61.794354355627135,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,84.56237338482086,37.02915267685704,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102940.0,9492.978987278337,False,False,False,False,72530.6529745381,False,False,False,False
2023-11-22 17:00:00+00:00,60.965,60.99,60.67,60.875,26188.0,,,,,,,,61.06997154259237,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,75.98838730146954,29.72917405620541,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,76752.0,10535.754506855417,False,False,False,False,71812.1622307468,False,False,False,False
