date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_438,Gap_Up_aVWAP_429,Gap_Up_aVWAP_427,Gap_Up_aVWAP_424,Gap_Up_aVWAP_422,Gap_Up_aVWAP_417,Gap_Up_aVWAP_416,Gap_Up_aVWAP_402,Gap_Up_aVWAP_401,Gap_Up_aVWAP_393,Gap_Down_aVWAP_444,Gap_Down_aVWAP_432,Gap_Down_aVWAP_431,Gap_Down_aVWAP_425,Gap_Down_aVWAP_418,Gap_Down_aVWAP_412,Gap_Down_aVWAP_409,Gap_Down_aVWAP_403,Gap_Down_aVWAP_396,Gap_Down_aVWAP_390,aVWAP_OB_bear_296,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-08 17:00:00+00:00,17.25,17.305,17.215,17.3,1295.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1295.0,False,False,False,False
2024-01-09 17:00:00+00:00,17.18,17.205,17.155,17.17,201.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-201.0,-3.1162790697674416,False,False,False,False,1278.0387596899225,False,False,False,False
2024-01-10 17:00:00+00:00,17.17,17.17,17.13,17.15,1212.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1413.0,-24.97494140977105,False,False,False,False,1277.0149029505437,False,False,False,False
2024-01-11 17:00:00+00:00,17.15,17.15,17.04,17.04,387.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1800.0,-52.494709760007154,False,False,False,False,1263.216222284644,False,False,False,False
2024-01-12 17:00:00+00:00,17.09,17.09,17.065,17.065,30.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625026106155341,-46.73747650446019,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-79.12269875597603,False,False,False,False,1244.0965909313934,False,False,False,False
2024-01-15 17:00:00+00:00,17.065,17.065,17.065,17.065,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0417101769255686,-44.77996240713631,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-105.33785071324772,False,False,False,False,1224.808271692147,False,False,False,False
2024-01-16 17:00:00+00:00,17.065,17.065,17.065,17.065,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6528328907723875,-43.590953844317355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1770.0,-131.1465662060656,False,False,False,False,1205.818996162036,False,False,False,False
2024-01-17 17:00:00+00:00,17.065,17.065,16.815,16.82,101.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.541844828511885,-43.590953844317355,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1871.0,-158.121038047832,False,False,False,False,1188.6900194773534,False,False,False,False
2024-01-18 17:00:00+00:00,16.72,16.72,16.72,16.72,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48902948869495,-42.68125308206873,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1871.0,-184.6773010238346,False,False,False,False,1170.2607168497975,False,False,False,False
2024-01-19 17:00:00+00:00,16.72,16.93,16.72,16.915,710.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166795062626075,-37.72034561926033,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1161.0,-199.8140870544728,False,False,False,False,1163.1248917823589,False,False,False,False
2024-01-22 17:00:00+00:00,17.045,17.06,17.03,17.03,580.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.938178294573643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46351125110838,-29.014566304046845,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-581.0,-205.72394616990732,False,False,False,False,1154.084195785733,False,False,False,False
2024-01-23 17:00:00+00:00,17.125,17.2,17.125,17.18,49.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.94660069703759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.02131710074401,-20.351617536060623,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-532.0,-210.7824896401413,False,False,False,False,1136.9511074789775,False,False,False,False
2024-01-24 17:00:00+00:00,17.18,17.19,17.12,17.12,401.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.991939655172416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.44840040634475,-16.42503370780338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-933.0,-221.97966034339493,False,False,False,False,1125.5410127893808,False,False,False,False
2024-01-25 17:00:00+00:00,17.195,17.195,17.195,17.195,165.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.00952755905512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.757033375228275,-12.29264633674213,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-768.0,-230.44509196597792,False,False,False,False,1110.6489040639642,False,False,False,False
2024-01-26 17:00:00+00:00,17.345,17.345,17.325,17.335,20.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.01290909090909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8897004869152,-7.1640559303513385,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-748.0,-238.46919906728058,False,False,False,False,1093.739618729639,False,False,False,False
