date,Close,High,Low,Open,Volume,aVWAP_OB_bull_34,aVWAP_OB_bull_16,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-28 00:00:00+00:00,44.55,45.405,44.55,45.28,13532,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,13532.0,False,False,False,False
2025-05-29 00:00:00+00:00,45.24,46.0,44.96,44.99,54434,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54434,2134.6666666666665,False,False,False,False,15136.0,False,False,False,False
2025-05-30 00:00:00+00:00,45.86,45.955,45.0,45.0,111930,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,50.0,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,166364,8575.032679738562,False,False,False,False,18931.843137254902,False,False,False,False
2025-06-02 00:00:00+00:00,45.57,46.135,45.34,45.78,72446,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,93.2110588736046,43.77680396747088,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93918,11921.815711905678,False,False,False,False,21030.43752402922,False,False,False,False
2025-06-03 00:00:00+00:00,45.4,45.74,45.08,45.54,60913,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,85.60368417485866,37.180540556197954,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33005,12748.607252615258,False,False,False,False,22594.45958191043,False,False,False,False
2025-06-04 00:00:00+00:00,45.09,45.51,44.965,45.48,368032,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,76.10056391692491,29.12770603657775,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-335027,-889.6518553304377,False,False,False,False,36141.02979438453,False,False,False,False
2025-06-05 00:00:00+00:00,44.71,45.09,44.57,45.09,74898,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,65.90213563685413,20.70220237257358,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-409925,-16930.253743356694,False,False,False,False,37660.91097891847,False,False,False,False
2025-06-06 00:00:00+00:00,44.04,44.68,44.04,44.68,53001,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,54.81851333025119,11.640077721130496,False,False,True,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-462926,-34420.283008323095,False,False,False,False,38262.48309739226,False,False,False,False
2025-06-09 00:00:00+00:00,44.09,44.44,43.9012,44.16,55277,,,44.14373333333333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.938197046092604,6.54745104365503,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-407649,-49056.70328250651,False,False,False,False,38929.719054357265,False,False,False,False
2025-06-10 00:00:00+00:00,44.37,44.58,44.185,44.47,45589,,,44.24976687684651,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,46.039074554840695,5.80889393138289,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-362060,-61331.34236946704,False,False,False,False,39190.86732673542,False,False,False,False
2025-06-11 00:00:00+00:00,44.33,44.38,44.185,44.38,11658,,,44.25479858341331,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,44.50706610933417,4.939117164611687,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-373718,-73581.79953144873,False,False,False,False,38111.14703941246,False,False,False,False
2025-06-12 00:00:00+00:00,44.95,44.95,44.51,44.51,20827,,,44.340469731260605,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,48.240133502181294,4.939117164611687,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-352891,-84535.10151060761,False,False,False,False,37433.33735159237,False,False,False,False
2025-06-13 00:00:00+00:00,45.13,45.385,44.91,44.92,33843,,,44.502646052689286,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.7944599675395,4.939117164611687,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-319048,-93731.68576509359,False,False,False,False,37292.53980839267,False,False,False,False
2025-06-16 00:00:00+00:00,45.12,45.56,44.89,45.53,104267,,,44.97832787054739,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,54.07779151724852,4.939117164611687,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-423315,-106656.52161744286,False,False,False,False,39918.989227671394,False,False,False,False
2025-06-17 00:00:00+00:00,45.11,45.26,44.7,44.92,141383,,,44.97431670351081,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.50604156767958,-5.716651462611743,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-564698,-124618.93253440589,False,False,False,False,43897.97004227252,False,False,False,False
2025-06-18 00:00:00+00:00,44.49,45.24,44.44,45.24,108311,,,44.903957585724896,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,51.654937740065,-5.716651462611743,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-673009,-146124.4253761939,False,False,False,False,46423.97121708537,False,False,False,False
2025-06-20 00:00:00+00:00,44.16,44.715,44.12,44.55,145282,,44.33166666666666,44.61422889136308,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,47.23713260053184,-5.716651462611743,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-818291,-172483.89889085296,False,False,False,False,50300.756659552615,False,False,False,False
2025-06-23 00:00:00+00:00,44.82,45.01,44.33,44.33,64461,,44.45101441605521,44.65129775505665,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,48.75660705073609,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-753830,-195281.78520885872,False,False,False,False,50856.060319962315,False,False,False,False
2025-06-24 00:00:00+00:00,44.89,45.27,44.78,45.13,277956,,44.75250102351383,44.797358359143196,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,50.16712395536866,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-475874,-206285.401475178,False,False,False,False,59761.94030741477,False,False,False,False
2025-06-25 00:00:00+00:00,44.85,44.88,44.155,44.66,1316910,,44.66188988676586,44.69166603860143,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,50.83699875883245,-5.716651462611743,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1792784,-268501.0327898769,False,False,False,False,109061.86421692792,False,False,False,False
