date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_816,Gap_Up_aVWAP_798,Gap_Up_aVWAP_786,Gap_Up_aVWAP_744,Gap_Up_aVWAP_732,Gap_Down_aVWAP_894,Gap_Down_aVWAP_846,Gap_Down_aVWAP_810,Gap_Down_aVWAP_780,Gap_Down_aVWAP_756,Gap_Down_aVWAP_684,Gap_Down_aVWAP_648,Gap_Down_aVWAP_624,Gap_Down_aVWAP_594,Gap_Down_aVWAP_576,aVWAP_OB_bull_846,aVWAP_OB_bull_781,aVWAP_OB_bull_594,aVWAP_OB_bull_454,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,129.77,129.94,128.315,128.47,132939.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,121.513336,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,132939.0,False,False,False,False
2025-01-06 16:00:00+00:00,128.475,130.725,128.39,130.28,137776.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,137776.0,2136.062015503876,False,False,False,False,133013.99224806202,False,False,False,False
2025-01-06 17:00:00+00:00,130.275,130.49,129.38,130.265,80546.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6920971604513,48.92234006157955,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,57230.0,2990.231596658855,False,False,False,False,132200.535003906,False,False,False,False
2025-01-06 18:00:00+00:00,130.255,130.515,129.565,129.58,70594.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.85827368095528,40.680622843821766,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13364.0,2736.6776184160817,False,False,False,False,131245.39492632606,False,False,False,False
2025-01-06 19:00:00+00:00,129.58,129.935,128.665,128.915,119165.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81087292217738,29.538727115363628,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-132529.0,639.5353297584679,False,False,False,False,131058.10198173186,False,False,False,False
2025-01-06 20:00:00+00:00,128.915,130.2,128.7,129.56,123755.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.81774037170811,26.11531687161849,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8774.0,493.5890455761661,False,False,False,False,130944.87559441819,False,False,False,False
2025-01-07 15:00:00+00:00,129.13,129.5,126.865,128.665,156661.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.28695482896842,19.23032909945978,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-165435.0,-2078.9472186963326,False,False,False,False,131343.5751976055,False,False,False,False
2025-01-07 16:00:00+00:00,128.68,129.235,128.02,128.265,79145.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.87739516256865,13.337301002052172,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-244580.0,-5838.653463367707,False,False,False,False,130534.29496198372,False,False,False,False
2025-01-07 17:00:00+00:00,128.265,128.59,128.01,128.505,58619.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36827081394083,10.811273058862781,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-185961.0,-8631.247983315494,False,False,False,False,129419.32914861962,False,False,False,False
2025-01-07 18:00:00+00:00,128.505,129.935,128.435,128.86,82231.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00369484146285,10.734616293316307,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-103730.0,-10105.647239388123,False,False,False,False,128687.72714631543,False,False,False,False
