date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_444,Gap_Up_aVWAP_440,Gap_Up_aVWAP_431,Gap_Up_aVWAP_429,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_418,Gap_Up_aVWAP_416,Gap_Up_aVWAP_405,Gap_Down_aVWAP_436,Gap_Down_aVWAP_435,Gap_Down_aVWAP_434,Gap_Down_aVWAP_426,Gap_Down_aVWAP_420,Gap_Down_aVWAP_410,Gap_Down_aVWAP_404,Gap_Down_aVWAP_403,Gap_Down_aVWAP_401,Gap_Down_aVWAP_395,aVWAP_OB_bull_413,aVWAP_OB_bull_243,aVWAP_OB_bear_177,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-27 17:00:00+00:00,2.325,2.365,2.305,2.335,15648.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15648.0,False,False,False,False
2023-11-28 17:00:00+00:00,2.275,2.335,2.26,2.32,11113.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11113.0,-172.29457364341084,False,False,False,False,15577.689922480618,False,False,False,False
2023-11-29 17:00:00+00:00,2.275,2.355,2.255,2.275,29231.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-40344.0,-795.1117120365362,False,False,False,False,15789.369148488671,False,False,False,False
2023-11-30 17:00:00+00:00,2.255,2.285,2.245,2.265,15365.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55709.0,-1646.4898250282176,False,False,False,False,15782.789781845437,False,False,False,False
2023-12-01 17:00:00+00:00,2.35,2.385,2.315,2.37,41950.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,21.877813504823173,-30.309967845659145,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13759.0,-1834.2806804541367,False,False,False,False,16188.482963522252,False,False,False,False
2023-12-04 17:00:00+00:00,2.415,2.505,2.38,2.445,29422.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.41858619388964,-14.935941235788718,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,15663.0,-1563.0050109897313,False,False,False,False,16393.653770289347,False,False,False,False
2023-12-05 17:00:00+00:00,2.405,2.41,2.31,2.335,34990.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,43.402818707430626,-14.062668367100159,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19327.0,-1838.4157860131463,False,False,False,False,16681.96921571122,False,False,False,False
2023-12-06 17:00:00+00:00,2.415,2.42,2.345,2.36,9787.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,46.8254324977118,-12.034710645571423,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9540.0,-1957.8201924315472,False,False,False,False,16575.070468180813,False,False,False,False
2023-12-07 17:00:00+00:00,2.445,2.455,2.28,2.295,13032.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.54758684144504,-12.034710645571423,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22572.0,-2277.4198793705928,False,False,False,False,16520.13914309274,False,False,False,False
2023-12-08 17:00:00+00:00,2.355,2.405,2.34,2.365,18308.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.38669445456259,-11.468487682536121,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4264.0,-2308.2195711632967,False,False,False,False,16547.857916068046,False,False,False,False
2023-12-11 17:00:00+00:00,2.28,2.335,2.255,2.325,55434.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.27893902877096,-11.403422738170846,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-59698.0,-3197.98360881968,False,False,False,False,17150.743839849936,False,False,False,False
2023-12-12 17:00:00+00:00,2.225,2.295,2.205,2.265,11937.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.67948044407308,-11.403422738170846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-71635.0,-4259.022622636429,False,False,False,False,17069.910602022803,False,False,False,False
2023-12-13 17:00:00+00:00,2.215,2.385,2.205,2.365,48564.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.47563486188048,-10.718322037591115,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-23071.0,-4550.6811866265625,False,False,False,False,17558.191057805398,False,False,False,False
2023-12-14 17:00:00+00:00,2.415,2.51,2.405,2.475,23843.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.463333333333333,,0.0,0.0,0.0,0.0,53.71228922755583,-5.477286052752817,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,772.0,-4468.158997686615,False,False,False,False,17655.629956134,False,False,False,False
2023-12-15 17:00:00+00:00,2.385,2.385,2.295,2.36,23579.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.4053247437898015,,0.0,0.0,0.0,0.0,52.801015867890726,-5.477286052752817,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-22807.0,-4752.482114001551,False,False,False,False,17747.465150612537,False,False,False,False
2023-12-18 17:00:00+00:00,2.33,2.415,2.33,2.365,16401.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3962471209438596,,0.0,0.0,0.0,0.0,52.356321881492725,-5.477286052752817,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-6406.0,-4778.118050218582,False,False,False,False,17726.58972192087,False,False,False,False
2023-12-19 17:00:00+00:00,2.39,2.445,2.36,2.39,83219.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3974278210760644,,0.0,0.0,0.0,0.0,52.91847970726949,-4.906567534188973,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,76813.0,-3513.139475796588,False,False,False,False,18741.97592778256,False,False,False,False
2023-12-20 17:00:00+00:00,2.32,2.375,2.185,2.195,47624.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3617681310552436,,0.0,0.0,0.0,0.0,47.569309840406504,-4.906567534188973,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,29189.0,-3006.129561443153,False,False,False,False,19189.759246731668,False,False,False,False
2023-12-21 17:00:00+00:00,2.245,2.25,2.215,2.25,74428.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3276276257862802,,0.0,0.0,0.0,0.0,45.93049807602752,-4.906567534188973,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,103617.0,-1353.0577852967476,False,False,False,False,20046.166080115676,False,False,False,False
2023-12-22 17:00:00+00:00,2.245,2.26,2.19,2.195,10863.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.323257405006245,,0.0,0.0,0.0,0.0,43.50985565783301,0.7208063764054273,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,92754.0,105.9663664132795,False,False,False,False,19903.791412206905,False,False,False,False
2023-12-25 17:00:00+00:00,2.195,2.195,2.195,2.195,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.323257405006245,,0.0,0.0,0.0,0.0,41.896094045703336,-1.1551665633631174,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,92754.0,1542.3699886394302,False,False,False,False,19595.205498839354,False,False,False,False
2023-12-26 17:00:00+00:00,2.215,2.235,2.125,2.13,11441.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3169783938118997,,0.0,0.0,0.0,0.0,39.24010271533552,-3.9913235860203713,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,81313.0,2779.123942303935,False,False,False,False,19468.783708159674,False,False,False,False
2023-12-27 17:00:00+00:00,2.095,2.13,2.055,2.105,22614.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.301112346024993,,0.0,0.0,0.0,0.0,36.899759832363316,-6.483681171706365,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,58699.0,3646.098764903874,False,False,False,False,19517.546751444017,False,False,False,False
