date,Close,High,Low,Open,Volume,aVWAP_OB_bull_318,aVWAP_OB_bull_305,aVWAP_OB_bull_284,aVWAP_OB_bull_279,aVWAP_OB_bull_269,aVWAP_OB_bull_245,aVWAP_OB_bull_140,aVWAP_OB_bull_126,aVWAP_OB_bear_322,aVWAP_OB_bear_238,aVWAP_OB_bear_227,aVWAP_OB_bear_207,aVWAP_OB_bear_83,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,43.07,44.6558,42.85,44.11,211271,,,,,,,,,,,,,,45.732030674631574,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,5.583317144351759,-45.16083659243604,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-857591,-157455.3943001813,False,False,False,False,125521.4702645637,False,False,False,False
2022-01-19 00:00:00+00:00,41.79,43.505,41.6,43.48,211954,,,,,,,,,,,,,,45.158711347946245,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,5.235395806050993,-45.16083659243604,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1069545,-193223.61413154675,False,False,False,False,128910.98123458082,False,False,False,False
2022-01-20 00:00:00+00:00,40.83,43.52,40.83,41.34,210317,,,,,,,,,,,,,,44.67091189288403,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,4.8188349403888715,-43.96712707746914,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1279862,-235836.88416560373,False,False,False,False,132103.37412734237,False,False,False,False
2022-01-21 00:00:00+00:00,40.84,42.41,40.22,40.42,152442,,,,,,,,,,,,,,44.34268997012592,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,4.585806394870737,-44.14946013772913,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1127420,-270800.9279238154,False,False,False,False,132900.96729881913,False,False,False,False
2022-01-24 00:00:00+00:00,44.66,44.94,39.641,40.05,387203,,,,,,,,,,,,,,43.59048772792601,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.08033333333333,,16.246779610563472,-35.989775337701424,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-740217,-289209.4013385677,False,False,False,False,142873.59603219878,False,False,False,False
2022-01-25 00:00:00+00:00,44.61,45.23,43.436,43.57,207658,,,,,,,,,,,,,,43.84038617300625,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.54985480137377,,23.950922600078407,-29.54039376601702,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-947875,-315039.42481548665,False,False,False,False,145414.1608936812,False,False,False,False
2022-01-26 00:00:00+00:00,44.31,46.01,43.52,45.55,277148,,,,,,,,,,,,,,44.228499515618445,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.88785698733232,,28.64400233356367,-26.012785095868523,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1225023,-350725.05521487934,False,False,False,False,150580.19379981133,False,False,False,False
2022-01-27 00:00:00+00:00,42.19,44.58,41.88,44.58,249663,,,,,,,,,,,,,,43.84136468544748,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.66426899634356,,29.137103477658513,-26.012785095868523,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1474686,-394801.95501037425,False,False,False,False,154465.794042956,False,False,False,False
2022-01-28 00:00:00+00:00,43.82,43.83,40.95,42.37,126929,,,,,,,,,,,,,,43.736735970612756,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.583187156665744,,32.9490711046916,-23.097844188503174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1347757,-432172.7410883988,False,False,False,False,153385.91976676165,False,False,False,False
2022-01-31 00:00:00+00:00,45.58,45.74,43.09,43.09,93001,,,,,,,,,,,,,,43.822557660074885,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.66776873494027,,38.47815155238723,-18.326159188744,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1254756,-464430.9081045401,False,False,False,False,151017.8836974769,False,False,False,False
2022-02-01 00:00:00+00:00,45.71,46.3725,41.17,41.17,105948,,,,,,,,,,,,,,44.008644842906705,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.07007125326702,,42.36785109810205,-15.097561701207646,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1148808,-491269.2254337738,False,False,False,False,149250.437277968,False,False,False,False
2022-02-02 00:00:00+00:00,44.54,46.09,43.5,46.09,99060,,,,,,,,,,,,,,44.08747598250936,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.17235935461065,,43.1719543786933,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1247868,-520939.7656128415,False,False,False,False,147282.18483569476,False,False,False,False
2022-02-03 00:00:00+00:00,43.28,45.315,43.15,44.1,97930,,,,,,,,,,,,,,44.035764680777696,"rgba(38, 166, 154, 1.0)",0.0,0.0,,44.07213808760241,,42.028475824317084,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1345798,-553287.1473535144,False,False,False,False,145346.80503821652,False,False,False,False
2022-02-04 00:00:00+00:00,43.24,43.65,41.55,43.41,86604,,,,,,,,,,,,,,43.908676651499626,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.876722648215974,,41.21430901605234,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1432402,-587762.239614161,False,False,False,False,143043.16562495314,False,False,False,False
2022-02-07 00:00:00+00:00,43.14,44.2927,42.34,43.08,83219,,,,,,,,,,,,,,43.855290222542436,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.79942605357779,,40.53102015793232,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1515621,-624148.8576685076,False,False,False,False,140697.11991417067,False,False,False,False
2022-02-08 00:00:00+00:00,43.49,44.09,42.42,42.95,113360,,,,,,,,,,,,,,43.807812172517906,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.73545132356682,,40.87410972647345,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1402261,-654663.0593285661,False,False,False,False,139625.0759959679,False,False,False,False
2022-02-09 00:00:00+00:00,42.75,43.88,42.495,43.76,69410,,,,,,,,,,,,,,43.76925808361456,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.685380295398005,,39.940438312656234,-14.612193101086554,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1471671,-686702.5864137204,False,False,False,False,136871.54360396916,False,False,False,False
2022-02-10 00:00:00+00:00,41.16,42.3859,40.81,41.95,255922,,,,,,,,,,,,,,43.41921599271282,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.244236078555915,,37.21768988597407,-14.612193101086554,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1727593,-727521.8183190648,False,False,False,False,141540.1889528331,False,False,False,False
2022-02-11 00:00:00+00:00,40.73,41.6788,40.29,41.04,154540,,,,,,,,,,,,,,43.21957365521442,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.00628518466019,,34.90558542698615,-8.545231242722863,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1882133,-772800.6881889054,False,False,False,False,142049.9854644867,False,False,False,False
2022-02-14 00:00:00+00:00,39.04,40.86,38.52,40.86,226944,,,,,,,,,,,,,,42.16285420800911,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.55547347789626,,31.66191167142494,-11.797489878903818,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2109077,-825203.6808089484,False,False,False,False,145379.16250509507,False,False,False,False
2022-02-15 00:00:00+00:00,41.27,41.81,39.48,39.5,175914,,,,,,,,,,,,,,42.17466973811919,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.41113696405952,,34.404233326083855,-11.797489878903818,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1933163,-868653.0658752641,False,False,False,False,146576.60711273842,False,False,False,False
2022-02-16 00:00:00+00:00,40.77,41.73,40.32,41.27,94850,,,,,,,,,,,,,,42.15852680833606,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.34802258774833,,35.617397869729736,-11.797489878903818,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2028013,-914118.1613311361,False,False,False,False,144548.11271616045,False,False,False,False
2022-02-17 00:00:00+00:00,39.24,41.27,39.13,40.42,93871,,,,,,,,,,,,,,42.07100008885384,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.244533535652835,,34.71769429806764,-11.797489878903818,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2121884,-961481.5275534445,False,False,False,False,142560.77496258554,False,False,False,False
2022-02-18 00:00:00+00:00,40.41,40.86,39.12,39.12,94299,,,,,,,,,,,,,,42.00595761062256,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.16018049261507,,36.39401194589736,-11.797489878903818,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2027585,-1003289.5068650742,False,False,False,False,140668.1563366018,False,False,False,False
2022-02-22 00:00:00+00:00,38.02,40.75,37.66,39.82,116962,,,,,,,,,,,,,,41.342686267476005,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.99977606259924,,35.04528533123399,-11.797489878903818,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2144547,-1048044.702674287,False,False,False,False,139738.50314693115,False,False,False,False
2022-02-23 00:00:00+00:00,40.31,43.94,40.1,43.94,255851,,,,,,,,,,,,,,41.63428042525894,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.956651542051304,,37.8448398643362,-11.797489878903818,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1888696,-1081011.420216472,False,False,False,False,144291.9343960711,False,False,False,False
2022-02-24 00:00:00+00:00,42.12,42.22,38.48,39.06,165599,,,,,,,,,,,,,,41.59734296469428,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.90220282208672,,42.06402569252328,-14.135179948271158,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1723097,-1106191.2468746495,False,False,False,False,145127.50559622518,False,False,False,False
2022-02-25 00:00:00+00:00,43.72,43.845,41.37,42.31,277797,,,,,,,,,,,,,,41.91400364598308,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.00606176820121,,46.66241277751318,-9.853835600122409,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1445300,-1119489.6293501535,False,False,False,False,150330.23086696144,False,False,False,False
2022-02-28 00:00:00+00:00,42.23,43.47,40.88,42.28,332646,,,,,,,,,,,,,,41.99046813540809,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.03038219735649,,47.869801967333984,-8.786223843992047,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1777946,-1145311.4478070103,False,False,False,False,157479.86887217866,False,False,False,False
2022-03-01 00:00:00+00:00,38.9,42.607,38.43,42.23,234594,,,,,,,,,,,,,,41.57714316863873,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.90333774644512,,45.372587749037855,-8.786223843992047,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2012540,-1179320.410638108,False,False,False,False,160503.95244581872,False,False,False,False
2022-03-02 00:00:00+00:00,41.05,41.215,39.2799,39.4,210023,,,,,,,,,,,,,,41.53162897750633,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.831443810878454,,46.14716106906141,-8.786223843992047,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1802517,-1203759.4925738685,False,False,False,False,162445.87587931604,False,False,False,False
2022-03-03 00:00:00+00:00,41.43,41.61,40.28,41.59,170680,,,,,,,,,,,,,,41.5398317301546,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.803175191572045,,47.06989555953881,-8.786223843992047,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1631837,-1220546.845806266,False,False,False,False,162768.78270757818,False,False,False,False
2022-03-04 00:00:00+00:00,39.34,41.325,39.08,40.52,201646,,,,,,,,,,,,,,41.43120110202274,"rgba(38, 166, 154, 1.0)",0.0,0.0,,41.71648814198359,,45.670019964725,-8.786223843992047,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1833483,-1244583.557735432,False,False,False,False,164293.37946414377,False,False,False,False
2022-03-07 00:00:00+00:00,36.17,39.41,35.72,39.3,210530,,,,,,,,,,,,,,41.110554516405756,"rgba(239, 83, 80, 1.0)",0.0,0.0,,41.50259868109487,,42.29399453914327,-8.786223843992047,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2044013,-1275933.7319418855,False,False,False,False,166106.58026947148,False,False,False,False
2022-03-08 00:00:00+00:00,37.59,39.05,35.405,36.03,146391,,,,,,,,,,,,,,40.316904666269686,"rgba(239, 83, 80, 1.0)",-1.0,36.241665,,40.03160149547947,,41.71249620796073,-8.786223843992047,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1897622,-1300313.664022596,False,False,False,False,165333.420258904,False,False,False,False
2022-03-09 00:00:00+00:00,39.76,40.25,38.93,38.93,114524,,,,,,,,,,,,,,40.415735805357116,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.340938112726604,,43.61380789298737,-8.786223843992047,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1783098,-1319246.3830805335,False,False,False,False,163340.8939742411,False,False,False,False
2022-03-10 00:00:00+00:00,40.84,40.98,38.6,38.6,111767,,,,,,,,,,,,,,40.47420137821763,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.501618688671634,,45.92381784693676,-8.786223843992047,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1671331,-1333053.6229597281,False,False,False,False,161318.38832819244,False,False,False,False
2022-03-11 00:00:00+00:00,40.42,41.31,40.34,41.0,101281,,,,,,,,,,,,,,40.53073329012698,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.6219215725167,,47.04581289282082,-8.786223843992047,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1772612,-1350291.206373072,False,False,False,False,158963.9809427731,False,False,False,False
2022-03-14 00:00:00+00:00,39.9,41.0,39.49,40.59,116649,,,,,,,,,,,,,,40.541787308945885,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.6610062199604,,47.256788173641425,-8.517980043919657,False,False,False,False,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1889261,-1371427.276711383,False,False,False,False,157304.56992540948,False,False,False,False
2022-03-15 00:00:00+00:00,43.31,43.32,40.33,40.33,231468,,,,,,,,,,,,,,40.75343639033907,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.96235059479911,,50.72492798979711,-5.019014796820144,False,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.13385392589688777,-0.13385392589688777,False,False,False,False,-1657793,-1382657.3050756427,False,False,False,False,160212.93973225617,False,False,False,False
2022-03-16 00:00:00+00:00,45.71,46.52,43.4733,43.61,243794,,,,,,,,,,,,,,41.59690600394384,"rgba(239, 83, 80, 1.0)",0.0,0.0,,42.401403594098745,,54.85334983888001,-1.053667586266016,False,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.8914607673357887,1.0123535664520538,False,False,False,False,0.03117501640893306,-0.05133945474397736,False,False,False,False,-1413999,-1383886.3911511076,False,False,False,False,163490.6283702069,False,False,False,False
2022-03-17 00:00:00+00:00,46.1,46.38,45.04,45.34,89493,,,,,,,,,,,,,,41.752862501889,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.562699466092155,,57.88215365888961,1.7735734560185321,True,False,True,False,True,0.5352650905225822,,0.0,0.0,0.0,0.0,0,0.9107668448150541,1.0024688134170976,False,False,False,False,0.1099661446247984,0.02931334494041052,False,False,False,False,-1324506,-1381557.748360868,False,False,False,False,160588.7605909831,False,False,False,False
2022-03-18 00:00:00+00:00,44.94,45.79,44.52,45.79,194357,,,,,,,,,,,,,,41.95346049184021,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.71303883726961,,58.44069721864426,2.315280351342089,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9162749310445808,0.9945957022158507,False,False,False,False,0.11303767562841717,0.07117551028441385,False,False,False,False,-1518863,-1386942.2680329909,False,False,False,False,161913.00527368963,False,False,False,False
2022-03-21 00:00:00+00:00,44.05,44.79,43.62,44.74,115688,,,,,,,,,,,,,,42.010488723071894,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.724653121808444,,57.72758085364086,2.315280351342089,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9093971399832546,0.9886534675453835,False,False,False,False,0.09521401970127144,0.08319476499284265,False,False,False,False,-1634551,-1396652.4143846384,False,False,False,False,160100.25996883906,False,False,False,False
2022-03-22 00:00:00+00:00,45.39,46.13,44.73,44.73,76100,,,,,,,,,,,,,,42.09127625533856,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.79447273396197,,58.46168368537805,2.610295345148522,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.921083585842436,0.9644619916795453,False,False,False,False,0.22160912949190775,0.1524019472423752,False,False,False,False,-1558451,-1402997.45695779,False,False,False,False,156806.13212692383,False,False,False,False
2022-03-23 00:00:00+00:00,43.89,45.0472,43.6,44.87,61692,,,,,,,,,,,,,,42.12076922920558,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.80417495516643,,57.098035516599396,2.610295345148522,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9310434794699137,0.957634486520882,False,False,False,False,0.14513753234451068,0.14876973979344293,False,False,False,False,-1620143,-1411512.9684496415,False,False,False,False,153076.1661611621,False,False,False,False
2022-03-24 00:00:00+00:00,44.9,45.1,43.84,44.47,58048,,,,,,,,,,,,,,42.15854715175268,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.82781558348648,,57.1667414066097,2.610295345148522,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9163005823826589,0.9601195016838652,False,False,False,False,0.1759188587529652,0.16234429927320407,False,False,False,False,-1562095,-1417418.1461574987,False,False,False,False,149349.57140974398,False,False,False,False
2022-03-25 00:00:00+00:00,44.04,45.33,43.76,45.12,67385,,,,,,,,,,,,,,42.194804009695076,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.846659092262115,,56.12769238221635,2.610295345148522,True,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.920901595722906,0.9570661295736825,False,False,False,False,0.1828025965554564,0.1725734479143302,False,False,False,False,-1629480,-1425734.297288577,False,False,False,False,146135.2744917148,False,False,False,False
2022-03-28 00:00:00+00:00,43.67,44.17,42.88,44.07,107462,,,,,,,,,,,,,,42.219026990942105,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.83696763894092,,54.96341432181082,2.610295345148522,True,False,True,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9122645064054259,0.964715278005308,False,False,False,False,0.16137761618836002,0.16697553205134513,False,False,False,False,-1736942,-1437938.520924319,False,False,False,False,144618.67549203974,False,False,False,False
2022-03-29 00:00:00+00:00,46.18,46.35,44.43,44.43,145648,,,,,,,,,,,,,,42.35594443189146,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.958572742375075,,56.76711741618362,2.610295345148522,True,False,True,False,False,0.9147959699445991,,0.0,0.0,0.0,0.0,0,0.9375595267317984,0.9391829086684015,False,False,False,False,0.31513534152981876,0.24105543679058195,False,False,False,False,-1591294,-1443952.461280228,False,True,False,False,144659.04115901858,False,False,False,False
2022-03-30 00:00:00+00:00,43.65,46.4,43.43,46.33,174472,,,,,,,,,,,,,,42.741847912115006,"rgba(38, 166, 154, 1.0)",0.0,0.0,,43.00829362144411,,54.88270189140182,2.610295345148522,True,False,True,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.9431118591150788,0.9291615851179733,False,False,False,False,0.27486212925434783,0.2579587830224649,False,False,False,False,-1765766,-1456572.6000535525,False,False,False,False,145828.17679984137,False,False,False,False
2022-03-31 00:00:00+00:00,42.96,44.18,42.3172,43.68,212669,,,,,,,,,,,,,,42.65688046830108,"rgba(38, 166, 154, 1.0)",0.0,0.0,,42.9679457910223,,52.87689609213437,2.610295345148522,True,False,False,False,False,0.0,,0.0,0.0,0.0,0.0,0,0.944208218179807,0.937833362341991,False,False,False,False,0.13938085469560393,0.1986698188590344,False,False,False,False,-1978435,-1477037.7922083153,False,False,False,False,148449.3855527888,False,False,False,False
