date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_876,Gap_Up_aVWAP_852,Gap_Up_aVWAP_828,Gap_Up_aVWAP_798,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_750,Gap_Up_aVWAP_714,Gap_Up_aVWAP_648,Gap_Down_aVWAP_885,Gap_Down_aVWAP_846,Gap_Down_aVWAP_834,Gap_Down_aVWAP_822,Gap_Down_aVWAP_816,Gap_Down_aVWAP_804,Gap_Down_aVWAP_732,Gap_Down_aVWAP_720,Gap_Down_aVWAP_708,Gap_Down_aVWAP_684,aVWAP_OB_bull_744,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,97.475,97.555,96.08,96.08,12421.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,12421.0,False,False,False,False
2025-01-16 16:00:00+00:00,96.08,96.38,94.72,94.835,11607.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11607.0,-179.95348837209303,False,False,False,False,12408.37984496124,False,False,False,False
2025-01-16 17:00:00+00:00,94.83,95.1,94.135,94.495,10184.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21791.0,-515.0084730484947,False,False,False,False,12373.893335737035,False,False,False,False
2025-01-16 18:00:00+00:00,94.38,95.1,93.665,93.915,11422.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33213.0,-1021.9540781175103,False,False,False,False,12359.135299524058,False,False,False,False
2025-01-16 19:00:00+00:00,93.915,94.8,93.7,94.62,14151.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,9.94245719111004,-41.05178852800096,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19062.0,-1301.6447125653008,False,False,False,False,12386.916147593452,False,False,False,False
2025-01-16 20:00:00+00:00,94.8,96.62,94.66,95.59,35345.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,23.9590096686831,-29.033438729651813,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,16283.0,-1029.0145619828932,False,False,False,False,12742.855432126886,False,False,False,False
2025-01-17 15:00:00+00:00,97.28,99.565,97.28,98.07,10451.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.921104844181826,-14.926704850472866,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,26734.0,-598.5802276885847,False,False,False,False,12707.322789768328,False,False,False,False
2025-01-17 16:00:00+00:00,97.85,98.41,97.0,98.11,10265.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,52.30097379414032,-6.27834163736869,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,36999.0,-15.672007104265617,False,False,False,False,12669.457320159518,False,False,False,False
2025-01-17 17:00:00+00:00,98.21,98.21,97.42,97.93,7875.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.84790899058333,-1.791091014896388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,29124.0,436.1058534709943,False,False,False,False,12595.124648529138,False,False,False,False
2025-01-17 18:00:00+00:00,97.93,98.49,97.93,98.18,9759.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.78274013736325,1.757618890083478,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38883.0,1032.181731711754,False,False,False,False,12551.15372374574,False,False,False,False
2025-01-17 19:00:00+00:00,98.18,98.21,97.585,97.85,10532.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,65.03442963274665,2.478026691067697,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,28351.0,1455.7293017627346,False,False,False,False,12519.849014850455,False,False,False,False
2025-01-17 20:00:00+00:00,97.83,97.85,96.83,97.18,22277.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.28041409479672,2.478026691067697,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1527.3303978594363,False,False,False,False,12671.122673534945,False,False,False,False
2025-01-20 15:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.44440373616343,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1597.821399443011,False,False,False,False,12474.671159216574,False,False,False,False
2025-01-20 16:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.2203968304079,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1667.2195172811037,False,False,False,False,12281.265404810116,False,False,False,False
2025-01-20 17:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.404392226570884,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1735.5416953077531,False,False,False,False,12090.858189231663,False,False,False,False
2025-01-20 18:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.860389157346205,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1802.804614760346,False,False,False,False,11903.40302350714,False,False,False,False
2025-01-20 19:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.497720444529755,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1869.0246982524336,False,False,False,False,11718.854139421757,False,False,False,False
2025-01-20 20:00:00+00:00,97.18,97.18,97.18,97.18,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.25594130265212,2.478026691067697,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6074.0,1934.2181137834036,False,False,False,False,11537.16647834545,False,False,False,False
2025-01-21 15:00:00+00:00,97.85,99.38,97.46,99.03,8714.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,64.31303434810934,6.133214393412544,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14788.0,2133.5015538797848,False,False,False,False,11493.396455425365,False,False,False,False
2025-01-21 16:00:00+00:00,98.94,100.19,98.94,100.005,8050.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,70.66447919075193,12.326948030712117,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22838.0,2454.5015297886252,False,False,False,False,11440.010463868382,False,False,False,False
2025-01-21 17:00:00+00:00,100.005,100.95,100.005,100.95,5594.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.0065430119869,17.36737154480565,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,28432.0,2857.253444055468,False,False,False,False,11349.374642723134,False,False,False,False
2025-01-21 18:00:00+00:00,100.96,101.16,100.51,100.89,5815.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.85333333333332,,0.0,0.0,0.0,0.0,79.16130939692434,20.359178353366076,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22617.0,3163.6061038375537,False,False,False,False,11263.57038469642,False,False,False,False
2025-01-21 19:00:00+00:00,100.79,100.96,100.39,100.48,6029.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.72946836654283,,0.0,0.0,0.0,0.0,78.48348424124518,20.359178353366076,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16588.0,3371.736241762553,False,False,False,False,11182.414254701127,False,False,False,False
2025-01-21 20:00:00+00:00,100.53,100.59,99.36,99.83,14033.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,100.29411201710656,,0.0,0.0,0.0,0.0,74.21942174204321,20.359178353366076,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2555.0,3359.0736643708856,False,False,False,False,11226.609382535218,False,False,False,False
