date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_799,Gap_Up_aVWAP_798,Gap_Up_aVWAP_780,Gap_Up_aVWAP_756,Gap_Up_aVWAP_708,Gap_Up_aVWAP_691,Gap_Up_aVWAP_678,Gap_Up_aVWAP_666,Gap_Up_aVWAP_648,Gap_Up_aVWAP_630,Gap_Down_aVWAP_858,Gap_Down_aVWAP_849,Gap_Down_aVWAP_822,Gap_Down_aVWAP_804,Gap_Down_aVWAP_764,Gap_Down_aVWAP_732,Gap_Down_aVWAP_636,Gap_Down_aVWAP_624,Gap_Down_aVWAP_600,Gap_Down_aVWAP_576,aVWAP_OB_bull_92,aVWAP_OB_bear_854,aVWAP_OB_bear_367,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-20 14:00:00+00:00,83.3,84.14,80.07,80.1,3889.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,84.935,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3889.0,False,False,False,False
2025-03-20 15:00:00+00:00,79.68,80.765,78.51,78.79,3375.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3375.0,-52.325581395348834,False,False,False,False,3881.031007751938,False,False,False,False
2025-03-20 16:00:00+00:00,78.58,78.97,77.7,77.9,1467.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4842.0,-126.58409951325041,False,False,False,False,3843.6041704224504,False,False,False,False
2025-03-20 17:00:00+00:00,78.14,78.79,77.795,78.235,2529.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166947530775985,-45.349747222301616,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2313.0,-160.48202045102946,False,False,False,False,3823.222710415901,False,False,False,False
2025-03-20 18:00:00+00:00,78.21,78.85,78.2,78.69,1794.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.005298147939039,-37.705248518701424,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-519.0,-166.0404387386104,False,False,False,False,3791.7618932001506,False,False,False,False
2025-03-20 19:00:00+00:00,78.58,79.99,78.58,79.605,7449.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.78115594078362,-26.902619863155916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6930.0,-56.024307905453625,False,False,False,False,3848.4632591970476,False,False,False,False
2025-03-21 14:00:00+00:00,77.83,77.83,75.975,76.76,2201.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.333131880349224,-26.902619863155916,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4729.0,18.1621154729255,False,False,False,False,3822.9211931629848,False,False,False,False
2025-03-21 15:00:00+00:00,77.1,77.745,76.66,76.91,2081.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.769693385024517,-26.902619863155916,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,6810.0,123.46192763613595,False,False,False,False,3795.9146630364266,False,False,False,False
2025-03-21 16:00:00+00:00,76.91,78.06,76.67,78.05,2344.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.929630933606706,-24.184686384103337,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,9154.0,263.4702698433276,False,False,False,False,3773.4043581831484,False,False,False,False
2025-03-21 17:00:00+00:00,78.135,78.135,76.94,77.81,2042.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72698085035386,-21.856244405137808,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,7112.0,369.6490253496326,False,False,False,False,3746.560879761704,False,False,False,False
2025-03-21 18:00:00+00:00,77.81,78.24,76.95,77.065,1679.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74453765499872,-21.856244405137808,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5433.0,448.1505908480879,False,False,False,False,3714.505672323538,False,False,False,False
2025-03-21 19:00:00+00:00,77.1,77.59,76.13,77.59,8180.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89238311899758,-19.703942073354412,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13613.0,652.25678323804,False,False,False,False,3783.738142520072,False,False,False,False
2025-03-24 14:00:00+00:00,78.76,81.82,78.76,81.24,3303.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84328269862934,-10.468005643310313,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,16916.0,904.4078408622565,False,False,False,False,3776.284837984877,False,False,False,False
2025-03-24 15:00:00+00:00,81.575,81.795,81.03,81.23,2337.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.447456570331525,-4.68937404083686,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14579.0,1116.4170216240818,False,False,False,False,3753.970344372708,False,False,False,False
2025-03-24 16:00:00+00:00,81.23,82.21,81.23,81.5,2475.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.64666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.284191653568925,-0.539186293782862,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17054.0,1363.5113313663442,False,False,False,False,3734.141346785534,False,False,False,False
2025-03-24 17:00:00+00:00,81.5,81.665,81.03,81.55,2332.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.53427917620138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59485777598257,2.3539580391261197,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19386.0,1642.9297603374084,False,False,False,False,3712.4027212539754,False,False,False,False
2025-03-24 18:00:00+00:00,81.56,81.595,81.0,81.51,2728.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,81.474199513382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63804163230465,4.295245554007266,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16658.0,1875.721546998844,False,False,False,False,3697.140663560115,False,False,False,False
