date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_816,Gap_Up_aVWAP_750,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_684,Gap_Up_aVWAP_678,Gap_Up_aVWAP_666,Gap_Up_aVWAP_654,Gap_Down_aVWAP_828,Gap_Down_aVWAP_810,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_738,Gap_Down_aVWAP_732,Gap_Down_aVWAP_690,Gap_Down_aVWAP_648,Gap_Down_aVWAP_636,aVWAP_OB_bull_641,aVWAP_OB_bull_582,aVWAP_OB_bear_713,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,58.225,58.37,58.0,58.345,130417.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,58.3525,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,130417.0,False,False,False,False
2025-01-16 16:00:00+00:00,58.345,58.72,58.325,58.65,74143.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,74143.0,1149.5038759689921,False,False,False,False,129544.53488372093,False,False,False,False
2025-01-16 17:00:00+00:00,58.645,58.88,58.645,58.805,58973.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,133116.0,3195.4960639384653,False,False,False,False,128450.4025599423,False,False,False,False
2025-01-16 18:00:00+00:00,58.805,59.11,58.545,58.555,87636.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,86.74651482426862,38.07186334184175,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,45480.0,3851.069768373528,False,False,False,False,127817.62112490444,False,False,False,False
2025-01-16 19:00:00+00:00,58.555,58.56,58.26,58.295,55100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,71.53554493147948,25.177199548875407,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9620.0,3642.2159735150235,False,False,False,False,126690.21614622374,False,False,False,False
2025-01-16 20:00:00+00:00,58.28,58.59,58.27,58.375,123760.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.33855196139292,19.13667559498826,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,114140.0,5355.35991191014,False,False,False,False,126644.78643853034,False,False,False,False
2025-01-17 15:00:00+00:00,58.09,58.27,57.94,58.09,52049.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,53.42813929195894,11.36551941752149,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,62091.0,6234.982238857269,False,False,False,False,125488.26261777793,False,False,False,False
2025-01-17 16:00:00+00:00,58.07,58.1,57.57,57.63,33771.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,43.008828004211566,3.039768208385361,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,28320.0,6577.385614999017,False,False,False,False,124066.28955393641,False,False,False,False
2025-01-17 17:00:00+00:00,57.63,57.69,57.53,57.565,27905.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,35.683342626362,-2.6145277895350034,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,415.0,6481.84475275097,False,False,False,False,122575.41684767383,False,False,False,False
2025-01-17 18:00:00+00:00,57.575,57.665,57.21,57.31,32518.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,29.5049411668151,-7.573613083336639,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-32103.0,5883.630105421497,False,False,False,False,121179.17782677966,False,False,False,False
2025-01-17 19:00:00+00:00,57.305,57.415,57.15,57.155,41310.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,24.745081431074453,-11.593982329420179,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-73413.0,4654.224987507986,False,False,False,False,119940.89600000788,False,False,False,False
2025-01-17 20:00:00+00:00,57.15,57.5,57.085,57.5,86294.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,27.766609304283367,-11.593982329420179,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,12881.0,4781.771886926466,False,False,False,False,119419.23869768217,False,False,False,False
2025-01-20 15:00:00+00:00,57.5,57.5,57.5,57.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,29.780961219755977,-11.593982329420179,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12881.0,4907.341315036133,False,False,False,False,117567.77763260182,False,False,False,False
