date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_430,Gap_Up_aVWAP_425,Gap_Up_aVWAP_424,Gap_Up_aVWAP_416,Gap_Up_aVWAP_412,Gap_Up_aVWAP_408,Gap_Up_aVWAP_406,Gap_Up_aVWAP_403,Gap_Up_aVWAP_380,Gap_Up_aVWAP_378,Gap_Down_aVWAP_441,Gap_Down_aVWAP_436,Gap_Down_aVWAP_431,Gap_Down_aVWAP_427,Gap_Down_aVWAP_422,Gap_Down_aVWAP_413,Gap_Down_aVWAP_411,Gap_Down_aVWAP_396,Gap_Down_aVWAP_394,Gap_Down_aVWAP_379,aVWAP_OB_bull_402,aVWAP_OB_bear_260,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-16 17:00:00+00:00,1.345,1.37,1.335,1.36,47056.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,47056.0,False,False,False,False
2023-11-17 17:00:00+00:00,1.355,1.375,1.335,1.335,63052.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-63052.0,-977.5503875968992,False,False,False,False,47304.0,False,False,False,False
2023-11-20 17:00:00+00:00,1.41,1.42,1.37,1.385,143100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923076923045,-84.61538461538456,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,80048.0,278.65969593173486,False,False,False,False,48789.20930232558,False,False,False,False
2023-11-21 17:00:00+00:00,1.345,1.365,1.335,1.355,72985.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11200725879621,-75.07611654400641,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,7063.0,383.8432665374444,False,False,False,False,49164.33784027402,False,False,False,False
2023-11-22 17:00:00+00:00,1.38,1.385,1.32,1.335,49034.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.43639239099153,-69.77396728363533,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41971.0,-272.8209701530586,False,False,False,False,49162.317098564345,False,False,False,False
2023-11-23 17:00:00+00:00,1.335,1.335,1.335,1.335,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98598247912174,-64.34515277530058,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41971.0,-919.304365964639,False,False,False,False,48400.11063191993,False,False,False,False
2023-11-24 17:00:00+00:00,1.345,1.345,1.32,1.325,10414.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.638551215235424,-60.271378126467724,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52385.0,-1717.222127732629,False,False,False,False,47811.17868413823,False,False,False,False
2023-11-27 17:00:00+00:00,1.325,1.335,1.315,1.325,53124.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.40693037264455,-55.90019209550929,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52385.0,-2502.769071488712,False,False,False,False,47893.54800686476,False,False,False,False
2023-11-28 17:00:00+00:00,1.345,1.385,1.34,1.365,60781.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.070288902614315,-44.445088120738795,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8396.0,-2333.7959075896624,False,False,False,False,48093.35346412267,False,False,False,False
2023-11-29 17:00:00+00:00,1.395,1.425,1.375,1.42,36947.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21363685603312,-31.42874279705528,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,45343.0,-1594.6207772394353,False,False,False,False,47920.54178250837,False,False,False,False
