date,Close,High,Low,Open,Volume,aVWAP_OB_bull_885,aVWAP_OB_bull_869,aVWAP_OB_bull_837,aVWAP_OB_bull_353,aVWAP_OB_bull_132,aVWAP_OB_bear_881,aVWAP_OB_bear_786,aVWAP_OB_bear_540,aVWAP_OB_bear_515,aVWAP_OB_bear_439,aVWAP_OB_bear_423,aVWAP_OB_bear_400,aVWAP_OB_bear_374,aVWAP_OB_bear_174,aVWAP_OB_bear_155,aVWAP_OB_bear_134,aVWAP_OB_bear_104,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-01 00:00:00+00:00,18.14,18.3,17.67,17.82,474229,,,,,,,,,,,,,,,,,,18.658971365345803,17.884286142043777,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.541167721482147,,38.32189382308075,-11.006773310734502,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3937102,-2019012.4904155654,False,False,False,False,913719.3707980983,False,False,False,False
2022-02-02 00:00:00+00:00,18.4,18.54,18.25,18.36,423525,,,,,,,,,,,,,,,,,,18.653299400961167,17.95251231998618,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.72511089382653,,42.07932788273068,-15.37137055585994,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3513577,-2077622.863340445,False,False,False,False,894496.0621393494,False,False,False,False
2022-02-03 00:00:00+00:00,18.03,18.37,18.01,18.11,366062,,,,,,,,,,,,,,,,,,18.643820826758702,17.976426414613083,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.78960830751452,,43.02084744855674,-14.351525376272846,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3879639,-2148290.1628172905,False,False,False,False,873773.1577417279,False,False,False,False
2022-02-04 00:00:00+00:00,18.41,18.49,17.858,17.86,490856,,,,,,,,,,,,,,,,,,18.63442892499829,18.01020247809044,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.870018743746357,,45.421323999182505,-11.891907616842126,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3388783,-2196936.9407460243,False,False,False,False,858756.7986146014,False,False,False,False
2022-02-07 00:00:00+00:00,18.57,18.7435,18.38,18.43,323797,,,,,,,,,,,,,,,,,,18.633338599099787,18.044270168600768,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.94139542430862,,47.73172132154349,-9.529827798118212,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3064986,-2230978.0803246116,False,False,False,False,837777.9829826562,False,False,False,False
2022-02-08 00:00:00+00:00,18.76,18.88,18.37,18.37,224462,,,,,,,,,,,,,,,,,,18.63373062035154,18.068698321447474,"rgba(38, 166, 154, 1.0)",0.0,0.0,,17.989853721770398,,50.11282956273341,-7.10954492345148,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2840524,-2254881.8418805096,False,False,False,False,813726.3758068659,False,False,False,False
2022-02-09 00:00:00+00:00,18.75,18.98,18.62,18.98,387323,,,,,,,,,,,,,,,,,,18.636441000095186,18.24635101553535,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.07154194421431,,51.64434172290673,-5.477832656539682,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3227847,-2293037.3382773525,False,False,False,False,797004.6747948319,False,False,False,False
2022-02-10 00:00:00+00:00,18.67,18.98,18.37,18.52,303598,,,,,,,,,,,,,,,,,,18.636957569188066,18.326301171773423,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.11647768658494,,52.18783186273286,-4.712211777034945,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3531445,-2341602.344619417,False,False,False,False,777655.3934303287,False,False,False,False
2022-02-11 00:00:00+00:00,18.61,18.925,18.36,18.75,439564,,,,,,,,,,,,,,,,,,18.636852438641533,18.335391870177236,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.16674116401198,,52.17463477640676,-4.380583283562295,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3971009,-2405500.6448304206,False,False,False,False,764396.9074134531,False,False,False,False
2022-02-14 00:00:00+00:00,18.42,18.8505,18.32,18.6,397011,,,,,,,,,,,,,,,,,,18.634971558423402,18.333894702124883,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.19617220696905,,50.97326774971767,-4.380583283562295,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4368020,-2482462.188170404,False,False,False,False,749989.616926651,False,False,False,False
2022-02-15 00:00:00+00:00,18.78,18.86,18.62,18.72,282224,,,,,,,,,,,,,,,,,,18.636436594879093,18.354215501112723,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.22650093062926,,52.31699880222359,-3.6323779884704166,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4085796,-2545338.0239284276,False,False,False,False,731645.8672432529,False,False,False,False
2022-02-16 00:00:00+00:00,18.76,18.95,18.25,18.56,789590,,,,,,,,,,,,,,,,,,18.637002134108876,18.38024328488815,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.282913429470305,,53.073711103189666,-2.5759620868589366,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4875386,-2636712.454362607,False,False,False,False,733918.1861748901,False,False,False,False
2022-02-17 00:00:00+00:00,18.62,18.97,18.0,18.18,594561,,,,,,,,,,,,,,,,,,18.634371641137463,18.404641974871122,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.30527789527741,,52.573852086590335,-2.5759620868589366,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5469947,-2747819.691446427,False,False,False,False,728453.1984817572,False,False,False,False
2022-02-18 00:00:00+00:00,18.78,18.98,18.54,18.69,390421,,,,,,,,,,,,,,,,,,18.63647333853385,18.433374542594375,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.33116232648718,,53.28801600997978,-1.7252222259802252,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5079526,-2839259.154526959,False,False,False,False,715197.0338354137,False,False,False,False
2022-02-22 00:00:00+00:00,18.27,19.0,18.23,18.55,644739,,,,,,,,,,,,,,,,,,18.63298451880343,18.436281527934305,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.422739013761444,,50.383699496504896,-1.7252222259802252,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5724265,-2952396.638663157,False,False,False,False,712433.9736850054,False,False,False,False
2022-02-23 00:00:00+00:00,18.1,18.51,18.02,18.45,676608,,,,,,,,,,,,,,,,,,18.621933284523454,18.387511793051992,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.342955449841604,,47.50198489321425,2.425092551225603,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6400873,-3087631.005774406,False,False,False,False,711029.0335404954,False,False,False,False
2022-02-24 00:00:00+00:00,18.16,18.23,17.31,17.37,617519,,,,,,,,,,,,,,,,,,18.605119622619235,18.26732593301456,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.25598103696835,,46.04906027940451,0.9734916705564487,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5783354,-3193345.632998939,False,False,False,False,707361.9734016525,False,False,False,False
2022-02-25 00:00:00+00:00,18.22,18.3,17.99,18.23,352444,,,,,,,,,,,,,,,,,,18.59941168912739,18.27081300432593,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.250523810268813,,45.570081380114104,0.3985571778003276,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5430910,-3281093.2552342745,False,False,False,False,693443.6215035486,False,False,False,False
2022-02-28 00:00:00+00:00,18.2,18.295,17.9101,18.22,586291,,,,,,,,,,,,,,,,,,18.589494465934038,18.262360531326237,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.238821102364852,,45.111214635018825,-0.22283082837949308,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6017201,-3388391.5981662637,False,False,False,False,689241.5579151742,False,False,False,False
2022-03-01 00:00:00+00:00,18.03,18.21,17.89,18.21,284247,,,,,,,,,,,,,,,,,,18.583897559056634,18.252601208667212,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.228851060506496,,43.617038013548175,-1.8349645664974545,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6301448,-3502629.104120528,False,False,False,False,673359.4183890889,False,False,False,False
2022-03-02 00:00:00+00:00,18.03,18.06,17.66,18.02,616967,,,,,,,,,,,,,,,,,,18.569379273402184,18.221139400140075,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.197233419100073,,42.62092026590108,-2.956320427844439,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6301448,-3612386.707880507,False,False,False,False,671147.9510012816,False,False,False,False
2022-03-03 00:00:00+00:00,18.04,18.18,17.9,18.18,205497,,,,,,,,,,,,,,,,,,18.565570251086662,18.216467561145777,"rgba(38, 166, 154, 1.0)",0.0,0.0,,18.192755287536222,,42.06981669694712,-3.6713240368508835,False,False,False,True,False,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6095951,-3709781.38600284,False,False,False,False,652887.1293933882,False,False,False,False
2022-03-04 00:00:00+00:00,17.14,17.895,17.06,17.8,1123863,,,,,,,,,,,,,,,,,,18.520115439724144,18.094290677634838,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.067245126064265,,36.77151723048135,-8.760219666319905,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7219814,-3847429.7238066504,False,False,False,False,671356.7713779612,False,False,False,False
2022-03-07 00:00:00+00:00,16.0,17.17,15.93,17.13,1263365,,,,,,,,,,,,,,,,,,18.432204891959138,17.860032855534243,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.823599754561457,,30.318964485670264,-14.653758770682288,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8483179,-4029223.813069135,False,False,False,False,694572.7803435313,False,False,False,False
2022-03-08 00:00:00+00:00,16.26,16.73,15.8,16.06,769608,,,,,,,,,,,,,,,,,,18.37957737004539,17.520015505063967,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.70171191742985,,28.14981882481032,-16.393584952371405,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7713571,-4173708.0164781883,False,False,False,False,697515.3379771182,False,False,False,False
2022-03-09 00:00:00+00:00,16.75,16.87,16.38,16.58,349236,,,,,,,,,,,,,,,,,,18.360921850770957,17.505193626466387,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.667389933199594,,30.21784971889758,-16.393584952371405,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7364335,-4298830.643282965,False,False,False,False,683857.3247231136,False,False,False,False
2022-03-10 00:00:00+00:00,16.69,16.73,16.37,16.42,351482,,,,,,,,,,,,,,,,,,18.34179323111314,17.4807111792678,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.632899660332953,,31.387013588176956,-16.393584952371405,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7715817,-4432830.108252261,False,False,False,False,670822.9982633836,False,False,False,False
2022-03-11 00:00:00+00:00,16.3,16.9399,16.27,16.74,472514,,,,,,,,,,,,,,,,,,18.31538061999826,17.44108914627333,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.586107132759885,,30.865914877904824,-16.393584952371405,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8188331,-4580104.653026682,False,False,False,False,663046.1748020744,False,False,False,False
2022-03-14 00:00:00+00:00,15.27,16.3,15.11,16.21,765086,,,,,,,,,,,,,,,,,,18.252742360916987,17.03160242288775,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.824290019950705,,28.017827973670382,-16.393584952371405,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8953417,-4751607.098006028,False,False,False,False,667047.7365745421,False,False,False,False
2022-03-15 00:00:00+00:00,15.92,16.06,15.32,15.32,336601,,,,,,,,,,,,,,,,,,18.228124201827374,16.99705391300068,"rgba(239, 83, 80, 1.0)",0.0,0.0,,16.814852116329806,,29.968299247669293,-16.393584952371405,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-8616816,-4903183.917692066,False,False,False,False,654089.0410225993,False,False,False,False
2022-03-16 00:00:00+00:00,17.36,17.47,16.13,16.13,921869,,,,,,,,,,,,,,,,,,18.19534445634427,17.079971548580765,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.00474435637774,,37.13069658151973,-19.35622394716096,False,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.8867098273310571,1.06505642166024,False,False,False,False,-0.17129522001452946,-0.2570617372149617,False,False,False,False,-7694947,-5012664.822880613,False,False,False,False,664590.2158844582,False,False,False,False
2022-03-17 00:00:00+00:00,17.39,17.755,17.03,17.28,344910,,,,,,,,,,,,,,,,,,18.187482639264918,17.08495221147411,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.061566252982058,,42.00364512666974,-15.02727785802248,True,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.8991693585602216,1.053307448721417,False,False,False,False,-0.0694035708068823,-0.16323265401092202,False,False,False,False,-7350037,-5104326.476885295,False,False,False,False,652053.7368301657,False,False,False,False
2022-03-18 00:00:00+00:00,17.49,17.75,17.23,17.23,419035,,,,,,,,,,,,,,,,,,18.179290678066156,17.128722199450205,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.11883798066927,,45.601734594739206,-11.911505246058688,True,False,False,True,True,0.0,,0.0,0.0,0.0,0.0,0,0.9188916714482598,1.0349905351272801,False,False,False,False,-0.054415601056634115,-0.10882412753377807,False,False,False,False,-6931002,-5175960.811125087,False,False,False,False,642915.7471505513,False,False,False,False
2022-03-21 00:00:00+00:00,17.2,17.6,17.11,17.43,203950,,,,,,,,,,,,,,,,,,18.174311756426082,17.135590423060687,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.135078612590522,,46.85969718341186,-10.884614027604421,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9043604119362514,1.0416993984525493,False,False,False,False,-0.0751761072230125,-0.09200011737839528,False,False,False,False,-7134952,-5252783.995002534,False,False,False,False,625701.4041250395,False,False,False,False
2022-03-22 00:00:00+00:00,17.32,17.51,17.2,17.2,260621,,,,,,,,,,,,,,,,,,18.16831957798937,17.146780573277923,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.154356211647766,,48.181939330387024,-9.617905199667284,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9489403351550745,1.042290414926961,False,False,False,False,-0.0751761072230125,-0.0835881123007039,False,False,False,False,-6874331,-5316374.073629886,False,False,False,False,611384.5255319007,False,False,False,False
2022-03-23 00:00:00+00:00,16.89,17.35,16.88,17.28,144462,,,,,,,,,,,,,,,,,,18.163827586806402,17.143808626576988,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.157430277472212,,47.34387733903277,-9.617905199667284,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9502576908166291,0.9975770221887758,False,False,False,False,-0.11225570756965042,-0.09792190993517716,False,False,False,False,-7018793,-5383135.600154204,False,False,False,False,593073.8382561399,False,False,False,False
2022-03-24 00:00:00+00:00,17.47,17.49,16.87,16.9,227349,,,,,,,,,,,,,,,,,,18.158303810594422,17.120488369101114,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.168919262806337,,49.15553688156564,-8.398185189159307,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9438773770417269,0.9958796048967344,False,False,False,False,-0.10218715929974044,-0.1000545346174588,False,False,False,False,-6791444,-5438363.380540314,False,False,False,False,578731.6877362912,False,False,False,False
2022-03-25 00:00:00+00:00,17.25,17.55,17.23,17.43,159980,,,,,,,,,,,,,,,,,,18.154748729100202,17.130324578928942,"rgba(239, 83, 80, 1.0)",0.0,0.0,,17.177553280530173,,49.45231956813027,-7.820570297122039,True,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0,0.9511168263810598,1.0251021702367535,False,False,False,False,-0.06978825869991047,-0.08492139665868464,False,False,False,False,-6951424,-5497699.091107361,False,False,False,False,562310.0529231033,False,False,False,False
