date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_852,Gap_Up_aVWAP_828,Gap_Up_aVWAP_804,Gap_Up_aVWAP_750,Gap_Up_aVWAP_744,Gap_Up_aVWAP_714,Gap_Up_aVWAP_708,Gap_Up_aVWAP_666,Gap_Up_aVWAP_654,Gap_Down_aVWAP_888,Gap_Down_aVWAP_882,Gap_Down_aVWAP_858,Gap_Down_aVWAP_786,Gap_Down_aVWAP_738,Gap_Down_aVWAP_702,Gap_Down_aVWAP_660,Gap_Down_aVWAP_618,Gap_Down_aVWAP_576,Gap_Down_aVWAP_522,aVWAP_OB_bull_840,aVWAP_OB_bull_610,aVWAP_OB_bull_522,aVWAP_OB_bull_434,aVWAP_OB_bull_116,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-13 14:00:00+00:00,47.505,47.695,47.46,47.625,3811.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3811.0,False,False,False,False
2025-03-13 15:00:00+00:00,47.625,47.685,47.33,47.36,2656.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2656.0,-41.17829457364341,False,False,False,False,3793.093023255814,False,False,False,False
2025-03-13 16:00:00+00:00,47.36,47.43,47.25,47.33,3145.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5801.0,-130.47785589808305,False,False,False,False,3783.0450694068863,False,False,False,False
2025-03-13 17:00:00+00:00,47.345,47.365,47.03,47.035,3450.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9251.0,-271.8812999926864,False,False,False,False,3777.881579958718,False,False,False,False
2025-03-13 18:00:00+00:00,47.03,47.295,47.03,47.28,2814.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38935386675604,-39.749581519919566,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6437.0,-367.4645356517145,False,False,False,False,3762.9376794942414,False,False,False,False
2025-03-13 19:00:00+00:00,47.295,47.32,47.21,47.235,15971.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.231169559741787,-34.27530862823775,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22408.0,-709.1782637811453,False,False,False,False,3952.20996353309,False,False,False,False
2025-03-14 14:00:00+00:00,47.565,47.78,47.53,47.695,3783.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58066860049975,-22.135727756870928,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18625.0,-986.9429418620578,False,False,False,False,3949.586553245755,False,False,False,False
2025-03-14 15:00:00+00:00,47.7,47.955,47.65,47.925,4636.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.666899189928486,-12.483812000500563,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-13989.0,-1188.5252218331887,False,False,False,False,3960.228622187681,False,False,False,False
2025-03-14 16:00:00+00:00,47.925,48.025,47.79,48.0,2752.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.418601645114926,-5.8792128363729645,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11237.0,-1344.3155284714337,False,False,False,False,3941.496395487097,False,False,False,False
2025-03-14 17:00:00+00:00,47.995,48.035,47.885,47.9,4302.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0989627384202,-3.5691213794163588,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15539.0,-1564.388155936993,False,False,False,False,3947.0855986578395,False,False,False,False
