date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_858,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_708,Gap_Up_aVWAP_692,Gap_Down_aVWAP_876,Gap_Down_aVWAP_827,Gap_Down_aVWAP_774,Gap_Down_aVWAP_768,Gap_Down_aVWAP_704,Gap_Down_aVWAP_702,Gap_Down_aVWAP_696,Gap_Down_aVWAP_684,Gap_Down_aVWAP_526,Gap_Down_aVWAP_525,aVWAP_OB_bull_819,aVWAP_OB_bull_595,aVWAP_OB_bull_504,aVWAP_OB_bull_384,aVWAP_OB_bear_210,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,148.21,149.265,147.4,148.145,15451.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15451.0,False,False,False,False
2025-02-13 16:00:00+00:00,148.16,148.43,147.51,148.335,11840.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11840.0,183.5658914728682,False,False,False,False,15395.01550387597,False,False,False,False
2025-02-13 17:00:00+00:00,148.4,149.5,148.4,149.17,12957.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,24797.0,565.1695210624362,False,False,False,False,15357.216813893396,False,False,False,False
2025-02-13 18:00:00+00:00,149.16,149.82,148.94,149.45,9404.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34201.0,1086.6552649219332,False,False,False,False,15264.918878794273,False,False,False,False
2025-02-13 19:00:00+00:00,149.41,150.85,149.41,150.85,28327.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,62528.0,2039.2342530626784,False,False,False,False,15467.431764394361,False,False,False,False
2025-02-13 20:00:00+00:00,150.87,151.95,150.57,151.52,46132.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,108660.0,3692.269380922172,False,False,False,False,15942.85142696189,False,False,False,False
2025-02-14 15:00:00+00:00,149.41,149.9,149.105,149.51,15071.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2263594128562,36.703723471570584,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,93589.0,5086.017142458262,False,False,False,False,15929.334350574884,False,False,False,False
2025-02-14 16:00:00+00:00,149.53,149.92,149.33,149.83,8851.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46376157368462,29.70380385154479,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,102440.0,6595.381217768987,False,False,False,False,15819.592732736512,False,False,False,False
2025-02-14 17:00:00+00:00,149.8,150.32,149.775,150.28,6616.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.04852128341565,26.72859995944161,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,109056.0,8183.9179430748945,False,False,False,False,15676.901372539047,False,False,False,False
2025-02-14 18:00:00+00:00,150.28,150.575,150.085,150.38,5587.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.41637082316205,25.09408469299845,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,114643.0,9834.446347058229,False,False,False,False,15520.468793119837,False,False,False,False
