date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_834,Gap_Up_aVWAP_804,Gap_Up_aVWAP_798,Gap_Up_aVWAP_774,Gap_Up_aVWAP_768,Gap_Up_aVWAP_732,Gap_Down_aVWAP_828,Gap_Down_aVWAP_810,Gap_Down_aVWAP_792,Gap_Down_aVWAP_714,Gap_Down_aVWAP_666,Gap_Down_aVWAP_630,Gap_Down_aVWAP_618,Gap_Down_aVWAP_582,Gap_Down_aVWAP_576,Gap_Down_aVWAP_564,aVWAP_OB_bull_828,aVWAP_OB_bull_651,aVWAP_OB_bull_387,aVWAP_OB_bear_806,aVWAP_OB_bear_283,aVWAP_OB_bear_108,aVWAP_OB_bear_51,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,229.42,230.08,228.355,229.86,22302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,226.07,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22302.0,False,False,False,False
2025-01-21 16:00:00+00:00,229.865,230.38,229.535,229.865,8339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8339.0,129.28682170542635,False,False,False,False,22085.51937984496,False,False,False,False
2025-01-21 17:00:00+00:00,229.83,230.6,229.625,230.4,8199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16538.0,383.68547563247404,False,False,False,False,21870.22450573884,False,False,False,False
2025-01-21 18:00:00+00:00,230.395,230.56,230.06,230.51,5319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21857.0,716.6050806614279,False,False,False,False,21613.616373866917,False,False,False,False
2025-01-21 19:00:00+00:00,230.5,230.56,229.57,229.82,5160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.05445136213123,32.94900622591811,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,16697.0,964.3631414263671,False,False,False,False,21358.521546365104,False,False,False,False
2025-01-21 20:00:00+00:00,229.805,231.03,229.74,230.94,11776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,78.07296933055056,31.402405315767638,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28473.0,1390.853635357741,False,False,False,False,21209.95532084006,False,False,False,False
2025-01-22 15:00:00+00:00,230.365,231.375,230.18,230.775,8758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,74.21433301522686,28.714779110282933,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19715.0,1674.948927832815,False,False,False,False,21016.901749974324,False,False,False,False
2025-01-22 16:00:00+00:00,230.78,231.23,230.655,231.04,9755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,73.0188730422721,28.208293761118384,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,29470.0,2105.8799522074996,False,False,False,False,20842.298622067745,False,False,False,False
2025-01-22 17:00:00+00:00,231.025,231.14,230.455,230.72,7845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.84424152382012,24.684492324983466,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21625.0,2408.5019684523445,False,False,False,False,20640.790116299253,False,False,False,False
2025-01-22 18:00:00+00:00,230.705,230.72,229.825,229.925,4380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.28958267241989,17.16822057935967,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17245.0,2638.525193747657,False,False,False,False,20388.684843178336,False,False,False,False
