date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_40,Gap_Up_aVWAP_29,Gap_Down_aVWAP_161,aVWAP_OB_bull_74,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,10.1975207219,10.2348816825,9.7482907341,9.7557779006,128177,,,,,#000000,1.0,11.43053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,128177.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.4970073804,10.6519917262,10.1750592225,10.2948538859,123494,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,123494,9147.703703703703,False,False,False,False,127830.11111111111,False,False,False,False
2022-01-14 00:00:00+00:00,10.6542378761,10.7066480413,10.2948538859,10.4820330475,116450,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,239944,26243.7256515775,False,False,False,False,126987.13991769547,False,False,False,False
2022-01-21 00:00:00+00:00,10.5344432127,10.9686988675,10.3389431959,10.6018277109,189081,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.51059035587267,43.86547994578588,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,50863,28067.375603312503,False,False,False,False,131586.6851089773,False,False,False,False
2022-01-28 00:00:00+00:00,10.6547509153,10.7525009237,10.0306547079,10.4818085928,169272,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.14979626209133,40.95464647144311,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,220135,42294.607040104165,False,False,False,False,134378.18991571973,False,False,False,False
2022-02-04 00:00:00+00:00,10.8352124693,11.1458319191,10.5720393698,10.6622701468,100976,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.8510279194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.00034997187377,40.19998583995837,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,321111,62947.67318528164,False,False,False,False,131903.9536256664,False,False,False,False
2022-02-11 00:00:00+00:00,10.7374624609,10.8690490107,10.594597064,10.8276932379,179234,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.775981909803045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.17182539013672,36.86434715581355,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,141877,68794.28998637188,False,False,False,False,135409.88298672816,False,False,False,False
2022-02-18 00:00:00+00:00,10.3022529703,10.902885552,10.1810499942,10.7600201552,209594,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.641651537325838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48196499472208,27.110008613528507,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-67717,58682.34257997396,False,False,False,False,140905.00276548904,False,False,False,False
2022-02-25 00:00:00+00:00,10.3401289004,10.5976852246,10.014395902,10.3552792724,96430,,,,,"rgba(38, 166, 154, 0.5)",-1.0,10.438458,,10.452859544890767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3419329284314,21.035642788121592,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28713,56462.391277753675,False,False,False,False,137610.55811619354,False,False,False,False
2022-03-04 00:00:00+00:00,10.7870648748,10.8703919209,10.3401289004,10.3780048304,256225,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.591239982065128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50850485202523,21.005979308762846,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,284938,73386.51044236452,False,False,False,False,146396.81307054957,False,False,False,False
2022-03-11 00:00:00+00:00,10.6507115267,10.9453862624,10.5295085506,10.8855422929,113497,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.6137710478617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29104433952232,19.454895399265354,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,171441,80649.80596515234,False,False,False,False,143959.7898801385,False,False,False,False
2022-03-18 00:00:00+00:00,10.4537566905,10.6431363407,10.1128733201,10.6431363407,129985,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.578693102680369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69265445686384,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,41456,77746.56107884475,False,False,False,False,142924.6202593875,False,False,False,False
2022-03-25 00:00:00+00:00,10.9132982479,10.9285616021,10.5088193618,10.5143581785,129076,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.608464129752043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.30746168675151,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,170532,84619.55655448588,False,False,False,False,141898.79653646992,False,False,False,False
2022-04-01 00:00:00+00:00,10.9361932792,11.0307497584,10.7454013518,10.8751398624,159484,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.652533890103825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.87579990869138,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,330016,102797.07088378322,False,False,False,False,143201.40420043512,False,False,False,False
2022-04-08 00:00:00+00:00,10.997246696,11.036549833,10.7225826373,10.9896150189,90645,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.673106255491208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63412670099882,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,420661,126342.54711461409,False,False,False,False,139308.3372226251,False,False,False,False
2022-04-15 00:00:00+00:00,11.081195144,11.1422485608,10.962904149,10.9896150189,73317,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.695904127162724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.65380044210667,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,493978,153574.80288390192,False,False,False,False,134420.09002094917,False,False,False,False
2022-04-22 00:00:00+00:00,11.0074275106,11.469708719,10.9934308574,11.004878373,194606,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.890707212774934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.577871406645514,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,299372,164374.59526287217,False,False,False,False,138878.30557495294,False,False,False,False
2022-04-29 00:00:00+00:00,10.9382467511,11.3072108017,10.3079331646,10.8690659916,128911,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.854053848558424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.78156864800036,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,170461,164825.44005821497,False,False,False,False,138139.98664347496,False,False,False,False
2022-05-06 00:00:00+00:00,10.9920540084,11.2226565401,10.6230899578,10.8921262447,102827,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.864636669564629,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58266149158379,16.48280187718231,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,273288,172859.70375760645,False,False,False,False,135524.2098550694,False,False,False,False
2022-05-13 00:00:00+00:00,10.7691382279,11.0304877637,10.5270055696,10.9689937553,147360,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.837805300596582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17317103057334,16.41495880660561,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,125928,169383.281257043,False,False,False,False,136400.9350509902,False,False,False,False
2022-05-20 00:00:00+00:00,10.7618358144,10.9229501165,10.5631332996,10.8306322363,93190,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.825178330746365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.38300608145977,14.55104558267466,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,32738,159261.40857133613,False,False,False,False,133200.12504721314,False,False,False,False
2022-05-27 00:00:00+00:00,11.2140082854,11.2449862088,10.5944498166,10.8190397615,93766,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.841517405694091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11458758184948,14.55104558267466,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,126504,156834.93386234826,False,False,False,False,130279.07874741958,False,False,False,False
2022-06-03 00:00:00+00:00,10.9894183404,11.2326724843,10.958440417,11.2217527662,71180,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.854414167699003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.354562246211245,14.55104558267466,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,55324,149315.60542810024,False,False,False,False,125901.3692105737,False,False,False,False
2022-06-10 00:00:00+00:00,10.9197180127,11.1907748428,10.7645186163,10.9971628213,85997,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.860150547645851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24031837032768,14.143449096961675,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-30673,135983.11613712987,False,False,False,False,122945.49000979046,False,False,False,False
2022-06-17 00:00:00+00:00,9.9284244626,11.0823521108,9.6205039036,10.7106170295,80663,,,,,#000000,0.0,0.0,,10.817646997279187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95331134672577,8.02507370991561,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-111336,117663.18160845358,False,False,False,False,119813.45371276894,False,False,False,False
2022-06-24 00:00:00+00:00,9.770251859,10.1002744929,9.4500437645,9.9748913478,98144,,,,,#000000,0.0,0.0,,10.743262139599063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.883491165615084,3.2667466297726406,False,False,False,False,False,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-209480,93430.35334116072,False,False,False,False,118208.30899330457,False,False,False,False
2022-07-01 00:00:00+00:00,9.8795912083,10.113889814,9.5203333462,9.8249215336,61384,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.705406031668076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.00995160384436,0.689102301587198,False,False,False,True,False,,1,0.9794286664000866,1.0041308997690657,False,False,False,False,-0.32163932579859056,-0.3322337901069923,False,False,False,False,-148096,75539.5123529266,False,False,False,False,113999.10091972645,False,False,False,False
2022-07-08 00:00:00+00:00,9.8249215336,9.8561613477,9.3875641363,9.7155821843,53376,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.42049699088098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.73787670162283,-1.336535445857585,False,False,False,True,False,,0,0.9382262082863202,1.0501907024386452,False,False,False,False,-0.34282825441539394,-0.33753102226119314,False,False,False,False,-201472,55020.14106752463,False,False,False,False,109508.50085159857,False,False,False,False
2022-07-15 00:00:00+00:00,9.9030210689,9.9108310224,9.53985823,9.7780618125,41318,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.41129701105361,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68038590956031,-2.255728573798862,False,False,False,True,False,,0,0.9403522143186058,1.0503350585845797,False,False,False,False,-0.2959164089215553,-0.31672371559137424,False,False,False,False,-160154,39081.31580326354,False,False,False,False,104457.35264036905,False,False,False,False
2022-07-22 00:00:00+00:00,10.1091628954,10.2981192112,9.9576907435,9.9576907435,44717,,10.1216576167,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.430749455363717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34985282530535,-2.255728573798862,False,False,False,True,False,,0,0.9623542536251859,1.0449710776224381,False,False,False,False,-0.12313495572912633,-0.2199293356602503,False,False,False,False,-115437,27635.514632651422,False,False,False,False,100032.14133367504,False,False,False,False
2022-07-29 00:00:00+00:00,10.6996513822,10.7626368208,9.9924036386,10.1642751541,54961,,10.321942686263434,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.471710322232202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.05253550340622,-2.255728573798862,False,False,False,True,True,,0,0.987136297283074,0.9958924162223167,False,False,False,False,-0.020173744722398516,-0.12005154019132441,False,False,False,False,-60476,21108.735770973537,False,False,False,False,96693.53827192134,False,False,False,False
