date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_834,Gap_Up_aVWAP_780,Gap_Up_aVWAP_718,Gap_Up_aVWAP_702,Gap_Up_aVWAP_540,Gap_Up_aVWAP_126,Gap_Up_aVWAP_108,Gap_Up_aVWAP_106,Gap_Up_aVWAP_12,Gap_Down_aVWAP_858,Gap_Down_aVWAP_750,Gap_Down_aVWAP_720,Gap_Down_aVWAP_708,Gap_Down_aVWAP_564,Gap_Down_aVWAP_300,Gap_Down_aVWAP_228,Gap_Down_aVWAP_180,Gap_Down_aVWAP_6,aVWAP_OB_bull_347,aVWAP_OB_bull_320,aVWAP_OB_bear_839,aVWAP_OB_bear_749,aVWAP_OB_bear_613,aVWAP_OB_bear_546,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,3.21,3.21,3.195,3.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,3.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2025-04-03 15:00:00+00:00,3.2,3.2,3.09,3.09,100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,198.44961240310076,False,False,False,False
2025-04-03 16:00:00+00:00,3.09,3.29,3.09,3.29,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.388059701492523,-83.58208955223878,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,300.0,3.1248122108046394,False,False,False,False,201.5744246139054,False,False,False,False
2025-04-03 17:00:00+00:00,3.29,3.31,3.29,3.3,600.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71188998826091,-67.55183632399799,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,900.0,17.029853881954956,False,False,False,False,207.75156531756576,False,False,False,False
2025-04-03 18:00:00+00:00,3.3,3.3,3.185,3.2,500.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30706310098223,-61.65352078751609,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,400.0,22.967375527195966,False,False,False,False,212.28254880101434,False,False,False,False
2025-04-03 19:00:00+00:00,3.225,3.225,3.125,3.13,214.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.693685557815996,-58.73580157825226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,186.0,25.49501311592161,False,False,False,False,212.3091759513862,False,False,False,False
2025-04-04 14:00:00+00:00,2.91,2.91,2.79,2.79,103.0,,,,,,,,,,,,,,,,,,2.83,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64995522778805,-58.73580157825226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,83.0,26.386563300170884,False,False,False,False,210.61446004516316,False,False,False,False
2025-04-04 15:00:00+00:00,2.79,2.79,2.79,2.79,0.0,,,,,,,,,,,,,,,,,,2.83,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.954135007769416,-58.73580157825226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,83.0,27.264291000943427,False,False,False,False,207.34911957934668,False,False,False,False
2025-04-04 16:00:00+00:00,2.79,2.865,2.79,2.855,0.0,,,,,,,,,,,,,,,,,,2.83,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.73960505735883,-58.73580157825226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,83.0,28.12841052030864,False,False,False,False,204.13440454710874,False,False,False,False
2025-04-04 17:00:00+00:00,2.855,2.88,2.855,2.88,11.0,,,,,,,,,,,,,,,,,,2.834020467836257,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67056268794623,-54.616104461346765,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,94.0,29.149675473482148,False,False,False,False,201.1400726936652,False,False,False,False
