date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_750,Gap_Up_aVWAP_720,Gap_Down_aVWAP_846,Gap_Down_aVWAP_828,Gap_Down_aVWAP_810,Gap_Down_aVWAP_732,Gap_Down_aVWAP_684,Gap_Down_aVWAP_648,Gap_Down_aVWAP_636,Gap_Down_aVWAP_600,Gap_Down_aVWAP_594,Gap_Down_aVWAP_582,aVWAP_OB_bull_669,aVWAP_OB_bull_405,aVWAP_OB_bear_824,aVWAP_OB_bear_301,aVWAP_OB_bear_126,aVWAP_OB_bear_69,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,225.41,226.33,225.15,226.325,4827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,222.2325,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4827.0,False,False,False,False
2025-01-16 16:00:00+00:00,226.32,226.745,225.66,226.225,4994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4994.0,-77.42635658914729,False,False,False,False,4829.589147286822,False,False,False,False
2025-01-16 17:00:00+00:00,226.215,226.46,225.895,226.215,5306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10300.0,-235.91587044047833,False,False,False,False,4836.975362057568,False,False,False,False
2025-01-16 18:00:00+00:00,226.215,226.48,225.26,225.38,4255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14555.0,-457.91717477473446,False,False,False,False,4827.952488227218,False,False,False,False
2025-01-16 19:00:00+00:00,225.35,226.145,225.175,226.085,6233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,15.40623299774746,-36.134390302027285,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8322.0,-579.8409395069091,False,False,False,False,4849.736170580285,False,False,False,False
2025-01-16 20:00:00+00:00,226.085,226.53,225.8,226.045,10249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,25.235575359376686,-28.21235615642583,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18571.0,-858.7736381192051,False,False,False,False,4933.445687315474,False,False,False,False
2025-01-17 15:00:00+00:00,228.99,229.845,228.97,229.695,6990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.49699464290206,-11.059838798878666,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11581.0,-1025.009705745264,False,False,False,False,4965.330250302831,False,False,False,False
2025-01-17 16:00:00+00:00,229.715,230.43,229.6,229.98,3155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.29131167518244,-0.37237736478115124,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8426.0,-1139.753741315105,False,False,False,False,4937.263114639221,False,False,False,False
2025-01-17 17:00:00+00:00,229.915,230.365,229.64,229.945,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.24343807303083,6.0826963720439124,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10450.0,-1284.0986445505296,False,False,False,False,4892.096244644815,False,False,False,False
2025-01-17 18:00:00+00:00,229.945,230.62,229.81,230.455,2395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,74.77204497487043,10.846758548684093,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8055.0,-1389.0738593636997,False,False,False,False,4853.381574185205,False,False,False,False
