date,Open,High,Low,Close,Volume,aVWAP_OB_bull_219,aVWAP_OB_bull_130,aVWAP_OB_bull_115,aVWAP_OB_bull_99,aVWAP_OB_bear_245,aVWAP_OB_bear_207,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-29 14:00:00+00:00,45.44,45.44,45.44,45.44,100.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2025-05-29 15:00:00+00:00,45.44,45.44,45.44,45.44,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2025-05-29 16:00:00+00:00,45.44,45.44,45.44,45.44,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,96.92326182320774,False,False,False,False
2025-05-29 17:00:00+00:00,45.44,45.44,45.44,45.44,0.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,95.42057559339057,False,False,False,False
2025-05-29 18:00:00+00:00,45.44,45.62,45.44,45.61,703.0,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,703.0,10.89922480620155,False,False,False,False,104.84041163070233,False,False,False,False
2025-05-29 19:00:00+00:00,45.61,45.61,45.35,45.35,757.0,,,,,,,45.43666666666666,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,78.91891891891906,-23.783783783783285,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,9.893035274322456,False,False,False,False,114.95141300076897,False,False,False,False
2025-05-30 14:00:00+00:00,45.35,45.84,45.35,45.84,105.0,,,,,,,45.57128383604022,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,76.94031742812248,-23.783783783783285,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51.0,10.5303525568911,False,False,False,False,114.79712752788882,False,False,False,False
2025-05-30 15:00:00+00:00,45.84,45.84,45.84,45.84,0.0,,,,,,,45.57128383604022,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,75.62124976759144,-22.048854858610426,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51.0,11.157788951357903,False,False,False,False,113.01732710109984,False,False,False,False
2025-05-30 16:00:00+00:00,45.84,45.84,45.815,45.815,40.0,,,,,,,45.599439049876395,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,73.87413662572273,-20.06557105443582,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11.0,11.155342611026773,False,False,False,False,111.88527551813705,False,False,False,False
2025-05-30 17:00:00+00:00,45.815,45.87,45.665,45.845,139.0,,,,,,,45.638890315153816,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,73.1629811157954,-16.702799762681813,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150.0,13.307972958142637,False,False,False,False,112.30565884343724,False,False,False,False
