date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_720,Gap_Up_aVWAP_696,Gap_Up_aVWAP_648,Gap_Up_aVWAP_642,Gap_Up_aVWAP_630,Gap_Down_aVWAP_870,Gap_Down_aVWAP_852,Gap_Down_aVWAP_828,Gap_Down_aVWAP_762,Gap_Down_aVWAP_744,Gap_Down_aVWAP_726,Gap_Down_aVWAP_714,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,Gap_Down_aVWAP_678,aVWAP_OB_bull_5,aVWAP_OB_bear_849,aVWAP_OB_bear_651,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,5.21,5.23,5.135,5.175,13347.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,13347.0,False,False,False,False
2025-01-06 16:00:00+00:00,5.175,5.18,5.135,5.155,9440.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9440.0,-146.35658914728683,False,False,False,False,13286.426356589147,False,False,False,False
2025-01-06 17:00:00+00:00,5.155,5.19,5.145,5.155,17018.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9440.0,-290.44408388918936,False,False,False,False,13344.280211525747,False,False,False,False
2025-01-06 18:00:00+00:00,5.155,5.165,5.13,5.135,6603.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16043.0,-534.6697570071865,False,False,False,False,13239.76423925403,False,False,False,False
2025-01-06 19:00:00+00:00,5.13,5.16,5.12,5.12,16548.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32591.0,-1031.6671251156022,False,False,False,False,13291.05471616482,False,False,False,False
2025-01-06 20:00:00+00:00,5.125,5.13,5.08,5.09,35167.0,,,,,,,,,,,,,,,,,,,,,5.1,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67758.0,-2066.1839138734995,False,False,False,False,13630.21665854986,False,False,False,False
2025-01-07 15:00:00+00:00,5.275,5.275,5.17,5.205,37502.0,,,,,,,,,,,,,,,,,,,,,5.1602076997527595,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.455575708429883,-30.689981862413106,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30256.0,-2503.2353260615073,False,False,False,False,14000.321826634357,False,False,False,False
2025-01-07 16:00:00+00:00,5.205,5.27,5.195,5.27,26315.0,,,,,,,,,,,,,,,,,,,,,5.182749821519976,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.208855512603435,-15.999364581162702,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3941.0,-2525.5262512388485,False,False,False,False,14191.247069632274,False,False,False,False
2025-01-07 17:00:00+00:00,5.27,5.315,5.265,5.31,23633.0,,,,,,,,,,,,,,,,,,,,,5.2047059679054835,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45528142822862,-5.829356468020201,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19692.0,-2181.0684799018118,False,False,False,False,14337.630835994565,False,False,False,False
2025-01-07 18:00:00+00:00,5.315,5.315,5.235,5.26,7187.0,,,,,,,,,,,,,,,,,,,,,5.208321173975121,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.271643124246076,-4.032152819343466,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12505.0,-1953.3774957172873,False,False,False,False,14226.768342413254,False,False,False,False
