date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_852,Gap_Up_aVWAP_846,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_750,Gap_Up_aVWAP_746,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_660,Gap_Down_aVWAP_894,Gap_Down_aVWAP_882,Gap_Down_aVWAP_849,Gap_Down_aVWAP_822,Gap_Down_aVWAP_780,Gap_Down_aVWAP_748,Gap_Down_aVWAP_714,Gap_Down_aVWAP_696,Gap_Down_aVWAP_672,Gap_Down_aVWAP_558,aVWAP_OB_bull_723,aVWAP_OB_bull_596,aVWAP_OB_bull_455,aVWAP_OB_bear_859,aVWAP_OB_bear_343,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,18.385,18.52,18.385,18.52,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,18.2825,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,470.0,False,False,False,False
2025-01-06 16:00:00+00:00,18.52,18.525,18.5,18.525,804.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,804.0,12.465116279069766,False,False,False,False,475.1782945736434,False,False,False,False
2025-01-06 17:00:00+00:00,18.525,18.56,18.525,18.54,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1004.0,27.837750135208218,False,False,False,False,470.9119644252148,False,False,False,False
2025-01-06 18:00:00+00:00,18.54,18.54,18.54,18.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1004.0,42.97204858272437,False,False,False,False,463.6110037364518,False,False,False,False
2025-01-06 19:00:00+00:00,18.54,18.54,18.54,18.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1004.0,57.87170674423252,False,False,False,False,456.4232362366618,False,False,False,False
2025-01-06 20:00:00+00:00,18.54,18.54,18.395,18.395,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53585443995597,22.582268995960376,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,904.0,70.98997485672504,False,False,False,False,450.89729458958175,False,False,False,False
2025-01-07 15:00:00+00:00,18.62,18.62,18.36,18.365,2038.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72314008142353,5.678674806883819,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1134.0,52.30795974266729,False,False,False,False,475.50353808431686,False,False,False,False
2025-01-07 16:00:00+00:00,18.365,18.42,18.365,18.42,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07507039330626,2.819027607011634,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-834.0,38.566751064486404,False,False,False,False,472.7825529977383,False,False,False,False
2025-01-07 17:00:00+00:00,18.42,18.42,18.385,18.39,726.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8248471085751,-0.511341245317773,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1560.0,13.7827704278277,False,False,False,False,476.70840488924625,False,False,False,False
2025-01-07 18:00:00+00:00,18.39,18.42,18.39,18.42,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62450691200389,-0.511341245317773,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1226.0,-5.438667873378931,False,False,False,False,474.4958714801107,False,False,False,False
2025-01-07 19:00:00+00:00,18.42,18.42,18.375,18.375,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.17190312194696,-2.1340758939045656,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1240.0,-24.579153642783908,False,False,False,False,467.35640060445,False,False,False,False
2025-01-07 20:00:00+00:00,18.375,18.39,18.335,18.39,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05927377028714,-2.5844697433698514,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-466.0,-31.42288769483377,False,False,False,False,472.11056493616394,False,False,False,False
2025-01-08 15:00:00+00:00,18.33,18.385,18.33,18.38,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.365000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.44051374000685,-3.8517733086713406,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1567.0,-55.23028478483634,False,False,False,False,481.86078873560325,False,False,False,False
2025-01-08 16:00:00+00:00,18.38,18.45,18.36,18.44,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.378919486839198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.375155779185164,-3.8517733086713406,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1161.0,-72.37400129980011,False,False,False,False,480.68465247613653,False,False,False,False
2025-01-08 17:00:00+00:00,18.44,18.45,18.35,18.365,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.38103941730934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.520898191895725,-3.8517733086713406,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1599.0,-96.04262143468694,False,False,False,False,480.02287491836694,False,False,False,False
2025-01-08 18:00:00+00:00,18.365,18.435,18.365,18.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,18.38103941730934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.111769933393006,-3.8517733086713406,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1599.0,-119.34428621864528,False,False,False,False,472.58065980335346,False,False,False,False
