date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_892,Gap_Up_aVWAP_870,Gap_Up_aVWAP_862,Gap_Up_aVWAP_859,Gap_Up_aVWAP_848,Gap_Up_aVWAP_839,Gap_Up_aVWAP_823,Gap_Up_aVWAP_761,Gap_Up_aVWAP_743,Gap_Up_aVWAP_731,Gap_Down_aVWAP_894,Gap_Down_aVWAP_864,Gap_Down_aVWAP_855,Gap_Down_aVWAP_847,Gap_Down_aVWAP_812,Gap_Down_aVWAP_772,Gap_Down_aVWAP_768,Gap_Down_aVWAP_757,Gap_Down_aVWAP_748,Gap_Down_aVWAP_724,aVWAP_OB_bull_867,aVWAP_OB_bull_431,aVWAP_OB_bull_300,aVWAP_OB_bear_882,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,17.005079003,17.577585795,16.9163182601,16.9163182601,3307,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,15.775211,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3307.0,False,False,False,False
2022-01-04 00:00:00+00:00,17.093839746,17.7151649466,17.093839746,17.1234266603,1667,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1667,65.37254901960785,False,False,False,False,3242.686274509804,False,False,False,False
2022-01-05 00:00:00+00:00,17.2713612319,17.4331276859,17.124906006,17.4331276859,2299,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3966,218.33833141099578,False,False,False,False,3205.6789696270666,False,False,False,False
2022-01-06 00:00:00+00:00,17.0124757316,17.3934072534,17.0124757316,17.3934072534,1134,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.518059856048,33.974888201377325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2832,320.834867434094,False,False,False,False,3124.436657092672,False,False,False,False
2022-01-07 00:00:00+00:00,16.6204491169,17.0808215037,16.6204491169,17.0808215037,2320,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.47244455012553,17.487626401167958,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,512,328.33153929942364,False,False,False,False,3092.89012152041,False,False,False,False
2022-01-10 00:00:00+00:00,16.7461935028,16.7557352826,16.6130523883,16.7557352826,1621,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28921854757333,10.734770781933577,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2133,399.10285148375993,False,False,False,False,3035.1689402843153,False,False,False,False
2022-01-11 00:00:00+00:00,16.4651178168,16.724003317,16.302389788,16.4577210882,3971,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07998980936598,3.8016918649264397,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1838,311.3733278961615,False,False,False,False,3071.8681975280674,False,False,False,False
2022-01-12 00:00:00+00:00,16.2210257737,16.6352425741,16.2210257737,16.4577210882,6410,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18431303729619,-2.097621746291857,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8248,-24.288371237021238,False,False,False,False,3202.7753270367707,False,False,False,False
2022-01-13 00:00:00+00:00,16.2801996023,16.2831582937,15.9880288234,16.1322650307,8453,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2321662035256,-4.631783738223909,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,205,-15.296670404196878,False,False,False,False,3408.6664906823876,False,False,False,False
2022-01-14 00:00:00+00:00,16.6130523883,16.6130523883,15.740238416,16.4281341739,2523,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.483710808388906,-4.631783738223909,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2728,92.28359118028143,False,False,False,False,3373.9344714399413,False,False,False,False
