date,Close,High,Low,Open,Volume,aVWAP_OB_bull_781,aVWAP_OB_bull_770,aVWAP_OB_bull_680,aVWAP_OB_bull_646,aVWAP_OB_bull_56,aVWAP_OB_bear_722,aVWAP_OB_bear_710,aVWAP_OB_bear_685,aVWAP_OB_bear_667,aVWAP_OB_bear_652,aVWAP_OB_bear_632,aVWAP_OB_bear_624,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-06 00:00:00+00:00,20.0,20.2,18.4,18.5,15225318,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,15225318.0,False,False,False,False
2022-05-09 00:00:00+00:00,18.0,19.1817,17.8,18.99,5325826,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5325826,-208855.92156862744,False,False,False,False,14837102.62745098,False,False,False,False
2022-05-10 00:00:00+00:00,17.55,18.06,16.25,18.06,5151743,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10477569,-611550.5520953479,False,False,False,False,14457284.60284506,False,False,False,False
2022-05-11 00:00:00+00:00,16.55,17.94,16.37,17.67,1453243,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11930812,-1055443.1578955303,False,False,False,False,13947322.187047213,False,False,False,False
2022-05-12 00:00:00+00:00,17.47,17.73,16.01,16.47,1098405,,,,,,,,,,,,,17.07,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,8.280184142337038,-42.40983120285772,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10832407,-1438853.5046447252,False,False,False,False,13443443.081672814,False,False,False,False
2022-05-13 00:00:00+00:00,17.72,18.46,17.08,17.4,897173,,,,,,,,,,,,,17.377213357065806,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,15.531966049957354,-36.22237468433559,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9935234,-1772044.896619442,False,False,False,False,12951432.490234664,False,False,False,False
2022-05-16 00:00:00+00:00,17.0,17.71,16.76,17.67,472538,,,,,,,,,,,,,17.334988156958588,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,18.56800501356279,-34.129722134174,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10407772,-2110700.8614578955,False,False,False,False,12462064.078852912,False,False,False,False
2022-05-17 00:00:00+00:00,17.23,17.5,16.34,17.19,1333650,,,,,,,,,,,,,17.22566042465528,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,22.083506884495804,-31.487371341050935,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9074122,-2383776.2002242524,False,False,False,False,12025655.683603778,False,False,False,False
2022-05-18 00:00:00+00:00,16.51,17.23,16.3,17.08,488156,,,,,,,,,,,,,17.16356899029866,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,22.779799119463657,-31.356267312322128,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9562278,-2665286.0747252624,False,False,False,False,11573204.715619316,False,False,False,False
2022-05-19 00:00:00+00:00,17.52,17.66,16.32,16.32,953434,,,,,,,,,,,,,17.164132261220995,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,28.490337244787874,-26.399208439780217,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8608844,-2898366.777677213,False,False,False,False,11156743.118928364,False,False,False,False
2022-05-20 00:00:00+00:00,17.18,17.85,16.75,17.72,1130507,,,,,,,,,,,,,17.220567972410663,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.347813697090587,-24.167283792807993,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9739351,-3166640.668748695,False,False,False,False,10763557.38877431,False,False,False,False
2022-05-23 00:00:00+00:00,16.91,17.32,16.5,17.32,871481,,,,,,,,,,,,,17.12808278471703,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,32.52774621969591,-23.366892803846547,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10610832,-3458569.7405624716,False,False,False,False,10375632.82450865,False,False,False,False
2022-05-24 00:00:00+00:00,16.11,16.88,16.017,16.88,1032116,,,,,,,,,,,,,16.94610317551574,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,31.447097588035884,-23.366892803846547,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11642948,-3779525.750736492,False,False,False,False,10009220.400018115,False,False,False,False
2022-05-25 00:00:00+00:00,16.99,17.11,15.9,16.03,1294994,,,,,,,,,,,,,16.81801331818849,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,34.561259645105835,-21.745627225711395,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10347954,-4037111.1722762375,False,False,False,False,9667486.031389954,False,False,False,False
2022-05-26 00:00:00+00:00,18.0,18.03,16.81,17.0,1245219,,,,,,,,,,,,,17.057579920320695,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.00029195062727,-16.73907523954245,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9102735,-4235763.087088934,False,False,False,False,9337201.049766818,False,False,False,False
2022-05-27 00:00:00+00:00,17.69,18.21,17.5,18.19,356442,,,,,,,,,,,,,17.282013515404834,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,42.70375585426528,-14.374028905475456,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9459177,-4440602.8483795645,False,False,False,False,8985014.4203642,False,False,False,False
2022-05-31 00:00:00+00:00,17.01,18.0538,16.81,17.71,335890,,,,,,,,,,,,,17.22737837645855,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,42.64534657302943,-14.374028905475456,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9795067,-4650581.834717621,False,False,False,False,8645833.070545996,False,False,False,False
2022-06-01 00:00:00+00:00,16.28,17.328,16.27,16.9,333334,,,,,,,,,,,,,17.129613523928796,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,40.898123035619605,-14.374028905475456,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10128401,-4865398.272571833,False,False,False,False,8319852.71483831,False,False,False,False
2022-06-02 00:00:00+00:00,16.29,16.81,15.92,16.26,476483,,,,,,,,,,,,,17.014376293186256,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,39.77112638392026,-14.374028905475456,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9651918,-5053104.928549409,False,False,False,False,8012269.58876622,False,False,False,False
2022-06-03 00:00:00+00:00,16.61,16.76,16.05,16.14,337094,,,,,,,,,,,,,16.970967915721076,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,40.268917694826406,-14.374028905475456,False,False,False,True,True,,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9314824,-5220231.166645511,False,False,False,False,7711282.310775388,False,False,False,False
