date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_774,Gap_Up_aVWAP_744,Gap_Up_aVWAP_726,Gap_Up_aVWAP_696,Gap_Up_aVWAP_684,Gap_Up_aVWAP_654,Gap_Down_aVWAP_876,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_786,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_732,Gap_Down_aVWAP_720,Gap_Down_aVWAP_678,Gap_Down_aVWAP_666,aVWAP_OB_bull_831,aVWAP_OB_bull_498,aVWAP_OB_bull_326,aVWAP_OB_bull_173,aVWAP_OB_bear_784,aVWAP_OB_bear_619,aVWAP_OB_bear_453,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,15.935,16.14,15.92,16.065,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,924.0,False,False,False,False
2025-01-21 16:00:00+00:00,16.06,16.14,16.055,16.11,1148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1148.0,17.7984496124031,False,False,False,False,927.4728682170543,False,False,False,False
2025-01-21 17:00:00+00:00,16.11,16.19,16.09,16.155,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2505.0,56.359713959497626,False,False,False,False,934.132203593534,False,False,False,False
2025-01-21 18:00:00+00:00,16.155,16.17,16.1,16.15,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,97.93103448275764,48.13793103448188,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2205.0,89.6719664562496,False,False,False,False,924.300696561076,False,False,False,False
2025-01-21 19:00:00+00:00,16.14,16.15,16.075,16.14,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,92.72053836924127,43.57262246335168,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1807.0,116.29720728638526,False,False,False,False,916.1409958391988,False,False,False,False
2025-01-21 20:00:00+00:00,16.135,16.135,16.06,16.08,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,76.82783700569966,29.64802789952698,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-209.0,111.25383973155758,False,False,False,False,933.1930734230871,False,False,False,False
2025-01-22 15:00:00+00:00,16.03,16.07,15.93,16.04,1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.42710864445385,17.834153090471474,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1270.0,89.83905151866522,False,False,False,False,935.1745761607136,False,False,False,False
2025-01-22 16:00:00+00:00,16.04,16.09,15.995,16.08,1127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.73569458530709,15.051184932800467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-143.0,86.22914374318204,False,False,False,False,938.1486137396173,False,False,False,False
2025-01-22 17:00:00+00:00,16.075,16.16,16.06,16.155,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.096716211299636,15.051184932800467,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,534.0,93.17132756111721,False,False,False,False,934.099798022724,False,False,False,False
2025-01-22 18:00:00+00:00,16.155,16.2,16.13,16.19,993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.35215276268377,15.051184932800467,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1527.0,115.40122945939446,False,False,False,False,935.0129794487283,False,False,False,False
