date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_774,Gap_Up_aVWAP_756,Gap_Up_aVWAP_750,Gap_Down_aVWAP_870,Gap_Down_aVWAP_842,Gap_Down_aVWAP_816,Gap_Down_aVWAP_792,Gap_Down_aVWAP_768,Gap_Down_aVWAP_720,Gap_Down_aVWAP_702,Gap_Down_aVWAP_606,Gap_Down_aVWAP_588,Gap_Down_aVWAP_552,aVWAP_OB_bull_844,aVWAP_OB_bull_720,aVWAP_OB_bull_659,aVWAP_OB_bull_323,aVWAP_OB_bear_239,aVWAP_OB_bear_191,aVWAP_OB_bear_119,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,46.22,46.57,46.09,46.5,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,620.0,False,False,False,False
2025-01-23 16:00:00+00:00,46.5,46.89,46.415,46.89,6823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6823.0,105.7829457364341,False,False,False,False,716.1705426356589,False,False,False,False
2025-01-23 17:00:00+00:00,46.89,46.89,46.37,46.475,4336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,81.83807439824949,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2487.0,142.7010396009855,False,False,False,False,772.2919295715401,False,False,False,False
2025-01-23 18:00:00+00:00,46.475,46.61,46.415,46.415,2515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.49506467420987,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-28.0,140.05451185523378,False,False,False,False,799.3106593456247,False,False,False,False
2025-01-23 19:00:00+00:00,46.44,46.44,46.32,46.4,4466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.28778411729641,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4494.0,68.20870546988131,False,False,False,False,856.1585560999561,False,False,False,False
2025-01-23 20:00:00+00:00,46.4,46.84,46.38,46.79,7859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,60.947719243433156,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3365.0,119.32174879592966,False,False,False,False,964.7297412767009,False,False,False,False
2025-01-24 15:00:00+00:00,46.88,47.3,46.81,47.065,1314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,64.89970029675884,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4679.0,190.01443486110907,False,False,False,False,970.1447840476047,False,False,False,False
2025-01-24 16:00:00+00:00,47.065,47.6,47.065,47.39,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.71959922943589,-13.566739606126788,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5399.0,270.7739009872934,False,False,False,False,966.2665703414402,False,False,False,False
2025-01-24 17:00:00+00:00,47.39,47.56,47.34,47.38,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,72.71396383155127,-10.150104085038869,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4906.0,342.6378715146222,False,False,False,False,958.9291041345962,False,False,False,False
2025-01-24 18:00:00+00:00,47.38,47.48,47.215,47.215,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,71.21704520238461,-8.598155159738482,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4571.0,408.1938735066435,False,False,False,False,949.2557846906489,False,False,False,False
2025-01-24 19:00:00+00:00,47.215,47.28,47.08,47.19,1583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.7144113677422,-7.1071691285012975,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2988.0,448.1908677158428,False,False,False,False,959.0812764008713,False,False,False,False
2025-01-24 20:00:00+00:00,47.19,47.35,47.03,47.3,5609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,69.81104170444152,-4.031421891459232,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8597.0,574.5289937977677,False,False,False,False,1031.1730395574468,False,False,False,False
