date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_792,Gap_Up_aVWAP_762,Gap_Up_aVWAP_750,Gap_Up_aVWAP_708,Gap_Down_aVWAP_888,Gap_Down_aVWAP_786,Gap_Down_aVWAP_780,Gap_Down_aVWAP_774,Gap_Down_aVWAP_768,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,Gap_Down_aVWAP_714,Gap_Down_aVWAP_672,Gap_Down_aVWAP_624,aVWAP_OB_bull_804,aVWAP_OB_bull_632,aVWAP_OB_bull_528,aVWAP_OB_bull_443,aVWAP_OB_bull_312,aVWAP_OB_bear_767,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-27 15:00:00+00:00,122.28,122.28,121.755,122.045,3044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,119.9325,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3044.0,False,False,False,False
2025-01-27 16:00:00+00:00,122.03,122.1,121.665,121.89,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2019.0,-31.302325581395348,False,False,False,False,3028.108527131783,False,False,False,False
2025-01-27 17:00:00+00:00,121.89,121.97,121.7,121.715,1807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3826.0,-90.13484766540472,False,False,False,False,3009.176611982453,False,False,False,False
2025-01-27 18:00:00+00:00,121.705,121.95,121.56,121.895,1223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,13.099730458220744,-38.21024258760133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2603.0,-129.0939973140031,False,False,False,False,2981.483951331562,False,False,False,False
2025-01-27 19:00:00+00:00,121.925,121.975,121.745,121.94,2551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,23.84669863964801,-29.323955051810035,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52.0,-127.89874154169297,False,False,False,False,2974.8097815434758,False,False,False,False
2025-01-27 20:00:00+00:00,121.95,122.68,121.86,122.625,7836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,42.494093506672996,-13.605309137036251,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,7784.0,-5.233644773604709,False,False,False,False,3050.177071752104,False,False,False,False
2025-01-28 15:00:00+00:00,123.055,123.45,122.86,123.17,6425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.355452340733734,-1.8605094100739876,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14209.0,215.14207064924187,False,False,False,False,3102.4999078489705,False,False,False,False
2025-01-28 16:00:00+00:00,123.17,123.36,122.49,122.715,3314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,59.91864658453201,-1.1795939491662466,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10895.0,380.7212633523544,False,False,False,False,3105.7789790451106,False,False,False,False
2025-01-28 17:00:00+00:00,122.64,122.9,122.515,122.875,1611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.68763372341281,0.5517656761244538,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12506.0,568.7100809747985,False,False,False,False,3082.604111152938,False,False,False,False
2025-01-28 18:00:00+00:00,122.875,122.985,122.68,122.69,1673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.12679338354136,0.5517656761244538,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10833.0,727.8463587891428,False,False,False,False,3060.7497838482413,False,False,False,False
2025-01-28 19:00:00+00:00,122.69,122.8,122.47,122.795,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.57566794974005,0.5517656761244538,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12313.0,907.4611439241949,False,False,False,False,3036.2420352614467,False,False,False,False
2025-01-28 20:00:00+00:00,122.795,123.05,122.69,122.915,10595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,63.7912301997204,2.273432905837126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22908.0,1248.5547695997886,False,False,False,False,3153.4320812263854,False,False,False,False
2025-01-29 15:00:00+00:00,122.755,122.92,122.28,122.29,4981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,57.84643721170685,2.273432905837126,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17927.0,1507.1353158075437,False,False,False,False,3181.7664675639608,False,False,False,False
2025-01-29 16:00:00+00:00,122.3,122.455,122.125,122.315,3728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,54.12794800083812,2.273432905837126,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21655.0,1819.5053109113028,False,False,False,False,3190.2352045009534,False,False,False,False
2025-01-29 17:00:00+00:00,122.31,122.54,122.21,122.285,4118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,51.36868381019933,12.136707668878408,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,17537.0,2063.1873991142284,False,False,False,False,3204.619154818768,False,False,False,False
2025-01-29 18:00:00+00:00,122.275,122.49,122.095,122.365,3584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,50.454327751409764,10.685580742687478,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,21121.0,2358.657361918659,False,False,False,False,3210.5010283874694,False,False,False,False
2025-01-29 19:00:00+00:00,122.33,122.505,121.8,122.125,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.4544014815052,7.2328636249853915,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,17402.0,2591.8874803385247,False,False,False,False,3218.3847333737103,False,False,False,False
2025-01-29 20:00:00+00:00,122.125,122.27,121.73,122.03,4646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,122.00999999999999,,0.0,0.0,0.0,0.0,44.6028995313259,3.9855872414944002,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,12756.0,2749.4706201782374,False,False,False,False,3240.518303398924,False,False,False,False
2025-01-30 15:00:00+00:00,122.82,123.51,122.76,123.47,2968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,122.49206286664915,,0.0,0.0,0.0,0.0,53.137863568695124,3.9855872414944002,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15724.0,2950.62611443904,False,False,False,False,3236.293213423747,False,False,False,False
2025-01-30 16:00:00+00:00,123.44,123.625,123.34,123.625,3729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,122.83328366981105,,0.0,0.0,0.0,0.0,59.40803009241242,-0.5861959745381853,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19453.0,3206.476872354714,False,False,False,False,3243.9320783319063,False,False,False,False
