date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_870,Gap_Up_aVWAP_859,Gap_Up_aVWAP_841,Gap_Up_aVWAP_835,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_807,Gap_Up_aVWAP_761,Gap_Up_aVWAP_760,Gap_Down_aVWAP_897,Gap_Down_aVWAP_848,Gap_Down_aVWAP_826,Gap_Down_aVWAP_816,Gap_Down_aVWAP_815,Gap_Down_aVWAP_773,Gap_Down_aVWAP_701,Gap_Down_aVWAP_649,Gap_Down_aVWAP_648,Gap_Down_aVWAP_622,aVWAP_OB_bull_897,aVWAP_OB_bull_816,aVWAP_OB_bull_615,aVWAP_OB_bull_455,aVWAP_OB_bull_377,aVWAP_OB_bear_425,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,19.3958676064,19.5850554584,19.2642586659,19.2889353422,6834359,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,1.0,18.174809,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,6834359.0,False,False,False,False
2022-01-04 00:00:00+00:00,20.4158368953,20.4569646892,19.6508599286,19.7002132813,8398002,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8398002,329333.4117647059,False,False,False,False,6895678.333333333,False,False,False,False
2022-01-05 00:00:00+00:00,20.2924535136,20.7859870404,20.2842279548,20.5638969533,10080451,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0854092532788,34.34163701311519,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1682449,250439.9838523645,False,False,False,False,7020571.379084967,False,False,False,False
2022-01-06 00:00:00+00:00,21.32887392,21.4111295078,20.6461525412,20.7613103641,9426036,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5128834310757,34.34163701311519,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7743587,544288.8864463894,False,False,False,False,7114903.325003204,False,False,False,False
2022-01-07 00:00:00+00:00,21.6743473888,21.7566029766,21.2712950085,21.3864528315,11174479,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.43203432807384,34.471916242181024,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,18918066,1264829.165409276,False,False,False,False,7274102.37108151,False,False,False,False
2022-01-10 00:00:00+00:00,21.6578962713,21.9959667372,21.3370994788,21.9211141523,9951876,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11380067496954,34.782408581408305,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8966190,1566843.3157853829,False,False,False,False,7379113.101627332,False,False,False,False
2022-01-11 00:00:00+00:00,21.7401518591,21.8306330057,21.3700017139,21.8059563293,7982795,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.98223223488746,35.36347449081525,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16948985,2170064.558303603,False,False,False,False,7402786.901563515,False,False,False,False
2022-01-12 00:00:00+00:00,21.7154751827,21.9046630347,21.5797534628,21.7977307705,10741653,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44490534565404,35.543443040848416,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6207332,2328388.7717034617,False,False,False,False,7533722.826992397,False,False,False,False
2022-01-13 00:00:00+00:00,21.9622419462,22.1144147836,21.7566029766,21.8224074469,10551602,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.38597760341186,36.22498932804356,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16758934,2894292.5061464636,False,False,False,False,7652071.02985544,False,False,False,False
2022-01-14 00:00:00+00:00,22.2172342684,22.2254598272,21.3905656109,21.5838662422,9869461,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.60157638268748,37.163533737137925,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26628395,3825041.6235524844,False,False,False,False,7739027.499272875,False,False,False,False
