date,Open,High,Low,Close,Volume,aVWAP_peak_437,aVWAP_valley_443,aVWAP_valley_429,aVWAP_valley_414,aVWAP_valley_413,aVWAP_valley_394,aVWAP_valley_377,aVWAP_valley_366,aVWAP_valley_357,aVWAP_valley_341,aVWAP_valley_307,aVWAP_valley_297,aVWAP_valley_290,aVWAP_valley_281,aVWAP_valley_277,aVWAP_valley_273,aVWAP_valley_266,aVWAP_valley_262,aVWAP_valley_235,aVWAP_valley_232,aVWAP_valley_224,aVWAP_valley_216,aVWAP_valley_209,aVWAP_valley_194,aVWAP_valley_180,aVWAP_valley_168,aVWAP_valley_163,aVWAP_valley_157,aVWAP_valley_148,aVWAP_valley_125,aVWAP_valley_117,aVWAP_valley_112,aVWAP_valley_96,aVWAP_valley_77,aVWAP_OB_bull_429,aVWAP_OB_bull_377,aVWAP_OB_bull_366,aVWAP_OB_bull_341,aVWAP_OB_bull_311,aVWAP_OB_bull_307,aVWAP_OB_bull_297,aVWAP_OB_bull_125,aVWAP_OB_bull_96,aVWAP_OB_bull_77,aVWAP_OB_bull_1,aVWAP_OB_bear_34,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,0.4417,0.4665,0.4396,0.4469,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2023-11-10 17:00:00+00:00,0.4299,0.4449,0.4044,0.4202,7879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42316666666666664,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7879.0,-122.15503875968992,False,False,False,False,319.05426356589146,False,False,False,False
2023-11-13 17:00:00+00:00,0.42,0.4391,0.4158,0.4278,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4236718683294012,,,,,"rgba(239, 83, 80, 0.5)",,,,8.085106382978717,-62.127659574468076,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6857.0,-226.57123970915208,False,False,False,False,329.9526470764978,False,False,False,False
2023-11-14 17:00:00+00:00,0.4858,0.4861,0.4491,0.465,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42639125355225765,,,,,"rgba(239, 83, 80, 0.5)",,,,27.91341412398991,-43.47367196926013,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6257.0,-320.06625924854507,False,False,False,False,334.1394277419784,False,False,False,False
2023-11-15 17:00:00+00:00,0.4655,0.4746,0.4619,0.4619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42639125355225765,,,,,"rgba(239, 83, 80, 0.5)",,,,39.9862266832656,-32.50422210909609,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6257.0,-412.1117436012808,False,False,False,False,328.9589714979167,False,False,False,False
2023-11-16 17:00:00+00:00,0.4588,0.4929,0.4588,0.4734,1256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4320707601251898,,,,,"rgba(38, 166, 154, 0.5)",,,,50.12898073127448,-23.182277641625085,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5001.0,-483.25729796405165,False,False,False,False,343.33170062198,False,False,False,False
2023-11-17 17:00:00+00:00,0.4615,0.4889,0.4615,0.4757,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43246954345890515,,,,,"rgba(38, 166, 154, 0.5)",,,,57.26474315517207,-16.352959256745514,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4901.0,-551.7494328793376,False,False,False,False,339.55911611621286,False,False,False,False
2023-11-20 17:00:00+00:00,0.4738,0.4881,0.4689,0.4783,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4374150145213436,,,,,"rgba(38, 166, 154, 0.5)",,,,62.45837817256516,-10.930103829586557,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3592.0,-598.8851005866346,False,False,False,False,354.5892073392173,False,False,False,False
2023-11-21 17:00:00+00:00,0.4889,0.4889,0.4766,0.4766,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43944940205754873,,,,,"rgba(38, 166, 154, 0.5)",,,,65.12604887889444,-7.446959851553991,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4192.0,-654.5923083294775,False,False,False,False,358.3940258300821,False,False,False,False
2023-11-22 17:00:00+00:00,0.4734,0.4789,0.4632,0.4672,788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4412119817028184,,,,,"rgba(38, 166, 154, 0.5)",,,,62.931407036929215,-7.446959851553991,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4980.0,-721.6528926964623,False,False,False,False,365.0545835691506,False,False,False,False
