date,Close,High,Low,Open,Volume,aVWAP_peak_192,aVWAP_peak_180,aVWAP_peak_160,aVWAP_valley_198,aVWAP_valley_186,aVWAP_valley_171,aVWAP_valley_136,aVWAP_valley_127,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_92,aVWAP_valley_64,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_27,aVWAP_OB_bull_64,aVWAP_OB_bull_50,aVWAP_OB_bull_39,aVWAP_OB_bear_192,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,5.9339502147,6.0565226979,5.8402183158,5.8978994844,76768052,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,76768052.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.6621749677,6.7126459901,5.9555806529,5.962790799,106504327,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,106504327,7889209.407407407,False,False,False,False,78970739.03703703,False,False,False,False
2022-01-14 00:00:00+00:00,6.9145300801,6.9650011025,6.4422655126,6.6838054059,95326421,,,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,201830748,22255249.303155005,False,False,False,False,80182271.03429355,False,False,False,False
2022-01-21 00:00:00+00:00,6.6117039452,7.0515228554,6.5684430688,6.9650011025,75037361,,,,,,,,,,,,,,,,,,,,,,#000000,,,,92.62214449671198,43.025620969548044,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,126793387,29998815.058476858,False,False,False,False,79801166.58730884,False,False,False,False
2022-01-28 00:00:00+00:00,6.8496387654,7.0731532936,6.3088778103,6.4530807317,137502140,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.66968177182761,39.59191590455784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,264295527,47354127.05414524,False,False,False,False,84075312.7660267,False,False,False,False
2022-02-04 00:00:00+00:00,7.3831895745,7.5057620577,6.7486967205,6.8496387654,131453465,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.66595867841659,39.02584784285028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,395748992,73161154.08717151,False,False,False,False,87584805.5240988,False,False,False,False
2022-02-11 00:00:00+00:00,7.5573294871,7.5793411264,7.16111998,7.4105852252,99327812,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.35194776504194,39.02584784285028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,495076804,104414165.19182546,False,False,False,False,88454657.85564703,False,False,False,False
2022-02-18 00:00:00+00:00,7.3738991597,7.6160271919,7.2589984027,7.5353178478,88623028,,,,,,,,,,,,,,,,,,,,,,#000000,,,,84.73239063370741,36.79354527580472,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,406453776,126787469.69613469,False,False,False,False,88467129.7181917,False,False,False,False
2022-02-25 00:00:00+00:00,7.1831316193,7.4839573562,6.9960326854,7.46928293,93106597,,,,,,,,,,,,,,,,,,,,,,#000000,,,,80.68553281009106,33.219276016554176,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,313347179,140606707.42234692,False,False,False,False,88810793.9612886,False,False,False,False
2022-03-04 00:00:00+00:00,7.6527132573,7.7407598145,7.1317711276,7.1757944062,113102838,,,,,,,,,,,,,,,,,,,,,,#000000,,,,79.51355237561816,32.4336241440831,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3422079465471915,0.3422079465471915,False,False,False,False,426450017,161780285.90958047,False,False,False,False,90610204.63082278,False,False,False,False
2022-03-11 00:00:00+00:00,7.4105852252,7.8434807978,7.3812363728,7.7627714537,141620050,,,,,,,,,,,,,,,,,,,,,,#000000,,,,76.45648125317072,29.793893282544886,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281964720896,0.34251807150964053,False,False,False,False,284829967,170895077.10146338,False,False,False,False,94388711.69520627,False,False,False,False
2022-03-18 00:00:00+00:00,7.1831316193,7.3812363728,6.9776896527,7.3445503074,102825709,,,,,,,,,,,,,,,,,,,,,,#000000,,7.1806858816000005,,72.45120479638639,26.275034456290612,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.019899762894300215,0.18120891720197038,False,False,False,False,182004258,171717979.3902439,False,False,False,False,95013674.45852432,False,False,False,False
2022-03-25 00:00:00+00:00,7.7554342406,7.7774458799,7.2381607175,7.2565037502,99619626,,,,,,,,,,,,,,,,,,,,,,#000000,,7.382272556947643,,71.73516867366577,25.910822718969825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2608626489424316,0.221035783072201,False,False,False,False,281623884,179859157.5094851,False,False,False,False,95354856.05418918,False,False,False,False
2022-04-01 00:00:00+00:00,8.4524694846,8.5038299763,7.5243120282,7.704073749,165399175,,,,,,,,,,,,,,,,,,,,,,#000000,,7.73206489371499,,73.00000441180653,25.910822718969825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281984345545,0.2819319907533777,False,False,False,False,447023059,199649076.13841215,False,False,False,False,100543324.12424925,False,False,False,False
2022-04-08 00:00:00+00:00,8.2396903049,8.5515218614,7.9315273549,8.4964927632,89640118,,,,,,,,,,,,,,,,,,,,,,#000000,,7.831769270809255,,72.52452415108245,25.910822718969825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282818794669506,0.31238008935003636,False,False,False,False,357382941,211333066.1281594,False,False,False,False,99735679.22615671,False,False,False,False
2022-04-15 00:00:00+00:00,8.4598066977,8.5258416155,8.0562599775,8.2176786656,68890380,,,,,,,,,,,,,,,,,,,,,,#000000,,7.899240745858437,,72.72236158054318,25.910822718969825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282818778480095,0.32760413856741866,False,True,False,False,426273321,227254566.48903647,False,False,False,False,97450842.2464414,False,False,False,False
2022-04-22 00:00:00+00:00,8.2763763703,8.8633534179,8.247027518,8.4964927632,93424842,,,,,,,,,,,,,,,,,,,,,,#000000,,7.984105687564334,,71.7057623949404,25.910822718969825,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282820057787367,0.33521616957264616,False,False,False,False,332848479,235076337.78614488,False,False,False,False,97152620.00596426,False,False,False,False
