date,Close,High,Low,Open,Volume,aVWAP_peak_37,aVWAP_valley_38,aVWAP_valley_30,aVWAP_valley_22,aVWAP_valley_12,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-17 00:00:00+00:00,24.6469924276,24.6469924276,24.2589562795,24.417240614,38,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,38.0,False,False,False,False
2025-01-24 00:00:00+00:00,25.1357283068,25.8104165049,24.6733894445,24.6733894445,8728,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8728,646.5185185185185,False,False,False,False,681.7037037037037,False,False,False,False
2025-01-31 00:00:00+00:00,25.0235898684,25.3118061861,24.982234542,25.3118061861,520,,,,,,,,#000000,,,,94.36213108399562,24.629589877980294,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8208,1206.628257887517,False,False,False,False,669.7256515775034,False,False,False,False
2025-02-07 00:00:00+00:00,25.6603445756,25.6603445756,24.669576542,24.7511139942,42,,,,,,,,#000000,,,,93.41087096960757,24.629589877980294,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8250,1728.3594980439973,False,False,False,False,623.227455164355,False,False,False,False
2025-02-14 00:00:00+00:00,26.3472536149,26.3472536149,25.8323162522,26.0674452359,71,,,,,,,,#000000,,,,93.72219862337185,24.72947575060246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8321,2216.703238929627,False,False,False,False,582.3217177447731,False,False,False,False
2025-02-21 00:00:00+00:00,26.7861284622,27.0325006197,26.0358665824,26.0358665824,735,,,,,,,,#000000,,26.618165221433333,,94.27346861092653,25.917554007255546,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9056,2723.3178138237286,False,False,False,False,593.6312201340492,False,False,False,False
2025-02-28 00:00:00+00:00,25.5237644549,26.7000937405,25.5237644549,26.7000937405,1893,,,,,,,,#000000,,26.112291221496502,,83.95086450099954,25.917554007255546,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7163,3052.183160947897,False,False,False,False,689.880759383379,False,False,False,False
2025-03-07 00:00:00+00:00,26.289082411,26.4947836092,22.0463974313,25.2172657589,1258,,,,,,,,#000000,,25.33865925479475,,79.00523025243339,25.917554007255546,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8421,3449.8732971739787,False,False,False,False,731.9636660957214,False,False,False,False
2025-03-14 00:00:00+00:00,27.0300564515,27.0300564515,25.6745207513,25.6745207513,197,,,,,,,,#000000,,25.469699190614598,,77.13059178156558,25.917554007255546,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8618,3832.6974973833135,False,False,False,False,692.3367278664086,False,False,False,False
2025-03-21 00:00:00+00:00,25.8750403129,26.7971761026,25.8750403129,26.6316570301,40291,,,,,,,,#000000,,26.145923616739324,,71.13197538967768,38.606738193873625,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.27928884904367596,0.27928884904367596,False,False,False,False,-31673,1202.645830910476,False,False,False,False,3625.5710443207486,False,False,False,False
2025-03-28 00:00:00+00:00,25.0427521473,25.8370090552,25.0427521473,25.8370090552,4920,,,,,,,,#000000,,26.059882415328246,,64.47240450840121,31.895718994557896,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.01093248109236998,0.14511066506802298,False,False,False,False,-36593,-1597.0316380458555,False,False,False,False,3721.4546706673596,False,False,False,False
2025-04-04 00:00:00+00:00,24.2658977172,25.3291108971,22.8871913023,24.598109063,1440,,,,,,,,#000000,,26.00450697163766,,57.95320078057862,25.421404813255577,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.09885879467368548,False,False,False,False,-38033,-4295.992257449866,False,False,False,False,3552.458028395703,False,False,False,False
2025-04-11 00:00:00+00:00,25.4287351942,25.4287351942,21.4426878786,22.0072907396,2534,,,,,24.100052755666667,,24.100052755666667,#000000,,25.307726495381626,,56.153855576597294,23.481889171161,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2208435245445397,False,False,False,False,-35499,-6607.326164305431,False,False,False,False,3477.016692958984,False,False,False,False
2025-04-18 00:00:00+00:00,24.8982529216,25.4696994537,24.8982529216,25.4696994537,162,,,,,24.15946170952965,,24.15946170952965,#000000,,25.325823513557634,,53.727743674963605,20.810386747552386,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.04242014486644156,-0.08921168983904908,False,False,False,False,-35661,-8759.450152134657,False,False,False,False,3231.459900887948,False,False,False,False
2025-04-25 00:00:00+00:00,26.2119444617,26.2753950689,25.3094597846,25.3094597846,303,,,,,24.33857469147287,,24.33857469147287,#000000,,25.385618034364313,,54.539835919271326,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.17372672860817814,0.04225751938456453,False,False,False,False,-35358,-10729.713103828386,False,False,False,False,3014.5369452666187,False,False,False,False
2025-05-02 00:00:00+00:00,27.0823616516,27.082948252,25.9570665987,26.0059499633,799,,,,,24.836926042172998,,24.836926042172998,#000000,,25.559731776582236,,56.45751160249421,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823040156346,0.192542874893064,False,False,False,False,-34559,-12494.845466507764,False,False,False,False,2850.4230974690913,False,False,False,False
2025-05-09 00:00:00+00:00,26.9083368737,27.4724509011,26.7927765998,26.7927765998,1305,,,,,25.404888420757214,,25.404888420757214,#000000,,25.76720307962117,,57.43228573185432,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823438084764,0.2676855546369558,False,False,False,False,-35864,-14225.893950470152,False,False,False,False,2735.947312471381,False,False,False,False
2025-05-16 00:00:00+00:00,28.6285424737,28.8531126506,28.0101679116,28.0101679116,7256,,,,,27.220435978689284,,27.220435978689284,#000000,,27.053366604377857,,60.34061269084857,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823959017045,0.30525689711356313,False,False,False,False,-28608,-15291.235139324215,False,False,False,False,3070.766030066093,False,False,False,False
2025-05-23 00:00:00+00:00,27.3756618392,28.8133215918,27.3756618392,28.6554283242,4142,,,,,27.37969144276167,,27.37969144276167,#000000,,27.0853240912277,,59.890283063953724,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.293616585630101,0.29943674137183207,False,False,False,False,-32750,-16584.476980855754,False,False,False,False,3150.116694505642,False,False,False,False
2025-05-30 00:00:00+00:00,27.4464449511,27.9276527921,27.4464449511,27.6875377053,975,,,,,27.392364664262864,,27.392364664262864,#000000,,27.084719890467376,,59.661202844172124,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.23591523815265528,0.26767598976224366,False,False,False,False,-31775,-17709.70090819977,False,False,False,False,2988.996939357076,False,False,False,False
2025-06-06 00:00:00+00:00,28.2956467608,28.3034680991,27.5115575927,27.5115575927,1776,,,,,27.45182230233726,,27.45182230233726,#000000,,27.1156845779122,,60.56998410027844,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.2669223791593065,0.26729918446077505,False,True,False,False,-29999,-18620.01935944423,False,False,False,False,2899.145314219515,False,False,False,False
2025-06-13 00:00:00+00:00,27.8282240286,28.5440720197,27.8282240286,28.5440720197,1857,,,,,27.505926613870766,,27.505926613870766,#000000,,27.147448909502113,,60.29751269111378,20.810386747552386,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.30684987212490783,0.2870745282928414,False,False,False,False,-31856,-19600.46236985577,False,False,False,False,2821.94936501807,False,False,False,False
2025-06-20 00:00:00+00:00,27.0665234415,28.0742051192,27.0665234415,28.0742051192,23,,,,27.402417334066666,27.505813954707623,,27.454115644387144,#000000,,27.3859059502379,,58.701943320545126,20.4919814474285,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.1562276354514501,0.22165108187214577,False,False,False,False,-31879,-20509.98367579238,False,False,False,False,2614.619782424139,False,False,False,False
2025-06-27 00:00:00+00:00,29.0588711277,29.0588711277,27.4837918416,27.4837918416,219,,,,28.426312346134434,27.516358600532175,,27.971335473333305,#000000,,27.64736032155611,,59.986027994272206,20.4919814474285,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.29846890246969837,0.26005999217092207,False,False,False,False,-31660,-21335.91081091887,False,False,False,False,2437.166465207536,False,False,False,False
2025-07-04 00:00:00+00:00,30.6417245952,30.6417245952,29.5632904584,29.6125790387,2133,,,,30.093136622341614,27.767578111491197,,28.930357366916404,#000000,,28.21629024876237,,62.349330453622386,20.4919814474285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282337410723,0.30144411295599716,False,False,False,False,-29527,-21942.658158258215,False,False,False,False,2414.635615932904,False,False,False,False
2025-07-11 00:00:00+00:00,29.7496012919,30.0015645144,29.5604317208,29.5928636066,4365,,,,29.8842097744795,28.081517425120822,,28.98286359980016,#000000,,28.352992297600537,,62.54200462088065,20.4919814474285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.26455486070421136,0.28299948683010423,False,False,False,False,-33892,-22827.79459097983,False,False,False,False,2559.107051789726,False,False,False,False
2025-07-18 00:00:00+00:00,30.0233500669,30.1788062491,29.5267183319,29.9274344896,181,,,,29.884874437761663,28.093322186084425,,28.989098311923044,#000000,,28.360401945623973,,62.93941016763986,20.4919814474285,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0447880133803902,0.8064841318172997,False,False,False,False,0.27137540744333766,0.27718744713672094,False,False,False,False,-33711,-23633.957954610953,False,False,False,False,2382.950973879376,False,False,False,False
2025-07-25 00:00:00+00:00,30.8786055121,30.936273151,30.383156703,30.383156703,114,,,,29.898612839752705,28.104013154486154,,29.001312997119427,#000000,,28.37051431656216,,64.006971038623,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0482136421828288,0.8173480889706741,False,False,False,False,0.34282823044085464,0.3100078387887878,False,False,False,False,-33597,-24371.961069084216,False,False,False,False,2214.880531369792,False,False,False,False
2025-08-01 00:00:00+00:00,29.7926795111,30.8842244102,29.7926795111,30.6718892063,1253,,,,29.937605052436375,28.191498301418196,,29.064551676927287,#000000,,28.434547849187307,,62.983362891148566,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0220213904252693,0.8087470104280221,False,False,False,False,0.2675743067679656,0.2887910727783767,False,False,True,False,-34850,-25148.112101003906,False,False,False,False,2143.6301216386964,False,False,False,False
2025-08-08 00:00:00+00:00,30.944257901,30.944257901,30.5081525426,30.5081525426,1296,,,,30.05407255837436,28.301594379554228,,29.177833468964295,#000000,,28.533100134700696,,63.3408205076967,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0306321596128845,0.7977100929612049,False,False,False,False,0.34282823094597337,0.315809651862175,False,False,False,False,-33554,-25770.770463892506,False,False,False,False,2080.8427052210154,False,False,False,False
2025-08-15 00:00:00+00:00,31.8666443926,32.2324642355,29.0309737913,31.1010941635,6304,,,31.043360806466666,30.446599818946734,28.768769976366293,,30.086243533926563,#000000,,29.89142935205416,,64.37600157083757,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9643799767199941,0.7908220200461175,False,False,False,False,0.3208104057070838,0.31831002878462944,False,False,False,False,-27250,-25880.34302212269,False,False,False,False,2393.66917150094,False,False,False,False
2025-08-22 00:00:00+00:00,33.8209366011,33.8209366011,32.1570527077,32.5698938562,291,,,31.141446904810635,30.497315887056434,28.80386930457209,,30.147544032146385,#000000,,29.946354256964845,,66.50917803051766,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0321005285695903,0.7655925274515616,False,False,False,False,0.3428282407466705,0.33056913476565,False,False,False,False,-26959,-25960.243539002495,False,False,False,False,2237.9158995379075,False,False,False,False
2025-08-29 00:00:00+00:00,34.0559445519,34.0559445519,33.1120682394,33.9401163883,1083,,,31.50816500887228,30.700841289397587,28.9432260621245,,30.384077453464787,#000000,,30.15955157947769,,68.18307614179409,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0721330957155843,0.7513543988118133,False,False,False,False,0.3428282404740628,0.3366986876198564,False,False,False,False,-25876,-25954.00327685416,False,False,False,False,2152.366573646211,False,False,False,False
2025-09-05 00:00:00+00:00,33.4381614866,33.4381614866,32.4369132666,33.4197275576,245,,,31.55752516694497,30.734477825850504,28.969626791727855,,30.420543261507778,#000000,,30.19351417022476,,68.34577294609716,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1380719375155393,0.7262650765070824,False,False,False,False,0.22135309199770034,0.27902588980877835,False,False,True,False,-26121,-25966.373404494596,False,False,False,False,2011.0801607835283,False,False,False,False
2025-09-12 00:00:00+00:00,34.7049765772,35.0581785436,33.5107142768,33.8075301073,407,,,31.69761026562378,30.818316674785414,29.026521021046662,,30.514149320485284,#000000,,30.278453854995302,,69.3449803201661,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0650777420176418,0.7005086476855771,False,False,False,False,0.34282823796893885,0.3109270638888586,False,False,False,False,-25714,-25947.67907823574,False,False,False,False,1892.2594081328964,False,False,False,False
2025-09-19 00:00:00+00:00,34.5866839845,35.1973694943,34.5866839845,34.8617142625,164,,,31.757322089393277,30.854349221527062,29.050642563068475,,30.55410462466294,#000000,,30.314698176482185,,69.8575780937129,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0968987244128097,0.6921006154569302,False,False,False,False,0.3428282397176616,0.3268776518032601,False,False,False,False,-25878,-25942.51766503309,False,False,False,False,1764.2401927156448,False,False,False,False
2025-09-26 00:00:00+00:00,34.2577,34.9634458923,34.2573,34.9634458923,1705,,,32.214623385570185,31.16793081478492,29.277555027904924,,30.886703076086675,#000000,,30.622462794155762,,69.64713189674539,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1102190056718506,0.6718017048418208,False,False,False,False,0.2976676923998508,0.31227267210155546,False,False,False,False,-27583,-26064.03487503064,False,False,False,False,1759.8520302922636,False,False,False,False
2025-10-03 00:00:00+00:00,35.4053,35.5465,34.944,34.944,388,35.2986,,32.32764718139514,31.247386451286005,29.334148183165894,35.2986,30.96972727194901,#000000,,32.19050733421421,,70.3425484935851,20.4919814474285,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.176081209484013,0.6096133955951543,False,False,False,False,0.3428282393208741,0.32755045571121477,False,True,False,False,-27195,-26147.810069472816,False,False,False,False,1658.2333613817254,False,False,False,False
