date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_valley_833,aVWAP_valley_779,aVWAP_valley_719,aVWAP_valley_680,aVWAP_valley_656,aVWAP_valley_564,aVWAP_valley_523,aVWAP_valley_522,aVWAP_valley_450,aVWAP_valley_429,aVWAP_valley_389,aVWAP_valley_335,aVWAP_OB_bull_833,aVWAP_OB_bull_523,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,22.695,23.405,22.695,23.125,4806.0,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4806.0,False,False,False,False
2025-01-21 16:00:00+00:00,23.125,23.76,23.125,23.715,2441.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2441.0,37.84496124031008,False,False,False,False,4769.333333333333,False,False,False,False
2025-01-21 17:00:00+00:00,23.77,24.21,23.735,24.2,3742.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6183.0,133.11868277146806,False,False,False,False,4753.405684754522,False,False,False,False
2025-01-21 18:00:00+00:00,24.2,24.705,24.1,24.1,4368.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,96.65758851200799,46.991829660807184,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1815.0,159.1943621083445,False,False,False,False,4747.430402820343,False,False,False,False
2025-01-21 19:00:00+00:00,24.1,24.22,23.57,24.13,5585.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.53872512087104,45.28539729806346,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7400.0,271.45491463379653,False,False,False,False,4760.415977970415,False,False,False,False
2025-01-21 20:00:00+00:00,24.115,24.265,23.97,24.065,8602.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.90192996984405,42.24637063322312,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1202.0,248.61065239141206,False,False,False,False,4819.975420172424,False,False,False,False
2025-01-22 15:00:00+00:00,23.645,23.82,23.61,23.755,884.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.56316907455846,33.2702800320904,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2086.0,212.41513840084752,False,False,False,False,4758.952545441068,False,False,False,False
2025-01-22 16:00:00+00:00,23.755,24.12,23.755,24.06,1024.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.86786068147094,30.708327028268187,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1062.0,192.6567641620747,False,False,False,False,4701.046304426477,False,False,False,False
2025-01-22 17:00:00+00:00,24.06,24.405,23.87,23.87,1449.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,71.08051597647965,26.071445589033914,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2511.0,150.73960502777896,False,False,False,False,4650.626981877229,False,False,False,False
2025-01-22 18:00:00+00:00,23.87,23.87,23.575,23.68,2123.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.46488122125213,20.654033614911484,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4634.0,76.55759564750333,False,False,False,False,4611.438966654327,False,False,False,False
2025-01-22 19:00:00+00:00,23.68,23.68,23.6,23.64,1384.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.510097931513464,16.714025138307562,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6018.0,-17.931669401295167,False,False,False,False,4561.401153217825,False,False,False,False
2025-01-22 20:00:00+00:00,23.64,23.65,23.315,23.45,2393.0,,,,,,,,,,,,,,,,,,#000000,,,,53.80058370114206,11.936761123107779,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8411.0,-148.0567597981743,False,False,False,False,4527.782530687316,False,False,False,False
2025-01-23 15:00:00+00:00,23.22,23.22,22.3,22.56,1683.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.862204288118534,3.2634126922178126,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10094.0,-302.2574301889003,False,False,False,False,4483.677375172783,False,False,False,False
2025-01-23 16:00:00+00:00,22.56,22.92,22.14,22.15,1269.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.7683615983496,-3.5874742361727243,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11363.0,-473.7418111162042,False,False,False,False,4433.837415867778,False,False,False,False
2025-01-23 17:00:00+00:00,22.09,22.09,21.61,21.61,2065.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.77,,28.97635210202837,-9.330557662198771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13428.0,-674.5830233469607,False,False,False,False,4397.111254381456,False,False,False,False
2025-01-23 18:00:00+00:00,21.61,22.025,21.61,22.025,1695.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.854629875886523,,28.849990648932,-9.330557662198771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11733.0,-846.0313485663876,False,False,False,False,4355.218056639108,False,False,False,False
2025-01-23 19:00:00+00:00,22.025,22.31,21.955,22.22,2449.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.002758888171265,,30.579720758221082,-9.330557662198771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9284.0,-976.8525679684591,False,False,False,False,4325.664288319122,False,False,False,False
2025-01-23 20:00:00+00:00,22.22,22.56,22.05,22.52,3461.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.152497663697545,,34.29516865586001,-9.330557662198771,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5823.0,-1051.9866366821263,False,False,False,False,4312.258640438205,False,False,False,False
2025-01-24 15:00:00+00:00,23.12,23.6,23.015,23.27,1448.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.31758772983096,,41.56715030964443,-20.10843647382181,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4375.0,-1103.5062237103105,False,False,False,False,4267.851529733736,False,False,False,False
2025-01-24 16:00:00+00:00,23.27,23.5,22.77,22.77,2239.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.4440184362128,,43.49329725130987,-17.994360051558814,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6614.0,-1188.9402357458096,False,False,False,False,4236.396467257244,False,False,False,False
2025-01-24 17:00:00+00:00,22.77,23.35,22.77,23.34,2991.0,,,,,,,,,,,,,,,,,,#000000,,22.582427833232384,,47.706887730854376,-13.622347460271577,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3623.0,-1226.677596431921,False,False,False,False,4217.087994896666,False,False,False,False
2025-01-24 18:00:00+00:00,23.34,23.67,23.315,23.63,2114.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,22.69838167744387,,51.7910212159458,-9.39206776452891,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1509.0,-1231.0546879601081,False,False,False,False,4184.481979471911,False,False,False,False
2025-01-24 19:00:00+00:00,23.63,23.69,23.47,23.54,1982.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.046881837059463,,53.923254793063464,-6.932200411087223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3491.0,-1266.0925997746801,False,False,False,False,4150.3349720382375,False,False,False,False
2025-01-24 20:00:00+00:00,23.55,23.59,23.2,23.565,3765.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.093634494974097,,55.472253187077406,-4.894198031461279,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,274.0,-1242.2151951270107,False,False,False,False,4144.360786425242,False,False,False,False
2025-01-27 15:00:00+00:00,23.06,23.06,22.03,22.03,1656.0,,,,,,,,,,,,,,,,,,#000000,,22.986956280792967,,48.94477202619211,-4.894198031461279,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1382.0,-1244.382401404111,False,False,False,False,4105.7815494264005,False,False,False,False
2025-01-27 16:00:00+00:00,21.945,21.955,21.035,21.06,2733.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.716929136156867,,42.010671851414706,2.5360790651780647,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4115.0,-1288.888100607148,False,False,False,False,4084.4981145515726,False,False,False,False
2025-01-27 17:00:00+00:00,21.06,21.295,20.86,20.96,2597.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.505709940173798,,37.15881783328635,-2.101955613339598,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6712.0,-1372.9673548613007,False,False,False,False,4061.436128279455,False,False,False,False
2025-01-27 18:00:00+00:00,20.775,21.035,20.775,20.91,4054.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.255409012177655,,33.80021997728264,-5.417418368527052,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10766.0,-1518.5957679642263,False,False,False,False,4061.3208394689204,False,False,False,False
2025-01-27 19:00:00+00:00,20.91,20.99,20.7,20.865,5689.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,22.011771373221052,,31.438954600845424,-7.946245208965749,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-16455.0,-1750.1679266004398,False,False,False,False,4086.5561752911076,False,False,False,False
2025-01-27 20:00:00+00:00,20.86,21.75,20.575,21.735,13242.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.71258650124816,,35.420851779024204,-7.946245208965749,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3213.0,-1772.8474936298903,False,False,False,False,4228.50104079047,False,False,False,False
2025-01-28 15:00:00+00:00,22.375,22.75,22.16,22.165,943.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.73775778980017,,40.19419177830281,-7.946245208965749,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2270.0,-1780.5552844263261,False,False,False,False,4177.563040158059,False,False,False,False
