date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_177,aVWAP_peak_169,aVWAP_peak_161,aVWAP_peak_152,aVWAP_valley_171,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_120,aVWAP_valley_109,aVWAP_valley_95,aVWAP_valley_86,aVWAP_valley_70,aVWAP_valley_64,aVWAP_OB_bull_95,aVWAP_OB_bear_152,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,91.4181079787,92.9890399894,90.8474204735,91.5701336572,5765344,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,5765344.0,False,False,False,False
2022-01-07 00:00:00+00:00,96.9501535003,97.9552121524,91.9079684982,91.9079684982,9923803,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9923803,735096.5185185184,False,False,False,False,6073378.0,False,False,False,False
2022-01-14 00:00:00+00:00,99.154525838,99.6274946154,95.4383425868,97.7525112477,8096553,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18020356,2015486.1097393688,False,False,False,False,6223242.814814815,False,False,False,False
2022-01-21 00:00:00+00:00,92.9130271502,99.154525838,92.4923383144,98.9687166754,6815239,,,,,,,,,,,,,,,,,,,,#000000,,,,86.40575083137418,37.1491863327834,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11205117,2696199.509017934,False,False,False,False,6267094.384087792,False,False,False,False
2022-01-28 00:00:00+00:00,93.0650528287,97.0430580816,88.5169512815,90.7931135228,11430482,,,,,,,,,,,,,,,,,,,,#000000,,92.8750207306,,76.86230156118505,28.68522107061466,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22635599,4173192.0639054943,False,False,False,False,6649567.540822029,False,False,False,False
2022-02-04 00:00:00+00:00,99.9484377143,101.0583096258,91.0042602985,91.9079684982,11270491,,,,,,,,,,,,,,,,,,,,#000000,,95.09028815085037,,75.05446693161002,27.774249223650287,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33906090,6375628.948060643,False,False,False,False,6991858.167427804,False,False,False,False
2022-02-11 00:00:00+00:00,101.2322101102,104.9146098773,99.9484377143,100.3453936525,12975841,,,,,,,,,,,,,,,,,,,,#000000,,99.82334353868123,,74.34715813476033,27.74978534625147,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46881931,9376095.766722817,False,False,False,False,7435116.155025745,False,False,False,False
2022-02-18 00:00:00+00:00,97.3404140071,101.6241772956,96.7260097107,100.9500392482,10879528,,,,,,,,,,,,,,,,,,,,#000000,,99.14331885586614,,70.02871621129987,24.137145306755272,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36002403,11348414.821039645,False,False,False,False,7690257.7731719855,False,False,False,False
2022-02-25 00:00:00+00:00,96.2566730955,97.5110818672,89.7286274467,97.161212754,9183841,,,,,,,,,,,,,,,,,,,,#000000,,98.04122077303,,66.06390809262749,20.86534799486644,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26818562,12494351.649110781,False,False,False,False,7800893.567751839,False,False,False,False
2022-03-04 00:00:00+00:00,90.8209017513,95.386181675,89.3616915475,92.8689160725,11543326,,,,,,,,,,,,,,,,,,,,#000000,,96.6770024654654,,59.7272506453787,15.330790402235237,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3110497786596776,-0.3110497786596776,False,False,False,False,15275236,12700343.082509981,False,False,False,False,8078110.784955407,False,False,False,False
2022-03-11 00:00:00+00:00,90.4966328171,92.9969169676,86.9467413271,89.6774270887,10404434,,,,,,,,,,,,,,,,,,,,#000000,,93.79092299258225,,55.0284081607669,11.415468258491359,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32693901653753576,False,False,False,False,4870802,12120377.07639813,False,False,False,False,8250431.023106857,False,False,False,False
2022-03-18 00:00:00+00:00,98.3302875957,98.5948227788,91.998509986,92.6641146404,14570181,,,,,,,,,,,,,,,,,,,,#000000,,95.0726143906038,,55.93025178444134,11.415468258491359,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.04797588579497828,-0.18745745116625703,False,False,False,False,19440983,12662644.181850122,False,False,False,False,8718560.651024867,False,False,False,False
2022-03-25 00:00:00+00:00,103.1345878574,103.1772548225,97.7414834783,99.3884283283,9258960,,,,,,,,,,,,,,,,,,,,#000000,,96.14831855127795,,58.3335071538298,11.415468258491359,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.22947844561810282,0.021010497225922894,False,False,False,False,28699943,13850592.242453817,False,False,False,False,8758590.232430432,False,False,False,False
2022-04-01 00:00:00+00:00,101.0353731782,104.3548630571,100.3271015588,102.7847187442,7643076,,,,,,,,,,,,,,,,,,,,#000000,,96.81368469388565,,58.864663117535045,11.415468258491359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3374555654412401,0.1792330313335815,False,False,False,False,21056867,14384390.372642422,False,False,False,False,8675959.548546696,False,False,False,False
2022-04-08 00:00:00+00:00,99.5932297604,100.694037458,95.9025372858,100.694037458,8131988,,,,,,,,,,,,,,,,,,,,#000000,,97.01283683776603,,58.46474911205503,11.415468258491359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11151916966204971,0.1453761004978156,False,False,False,False,12924879,14276278.419113353,False,False,False,False,8635665.359765459,False,False,False,False
2022-04-15 00:00:00+00:00,100.0454995896,101.0865735362,97.7058138956,99.5932297604,5167207,,,,,,,,,,,,,,,,,,,,#000000,,97.17176803152933,,58.36136177575065,11.415468258491359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1708595778667729,0.15811783918229425,False,False,False,False,18092086,14558930.832512364,False,False,False,False,8378742.51830135,False,False,False,False
2022-04-22 00:00:00+00:00,98.842291176,104.5681978823,98.6886901019,99.4054951143,6446658,,,,,,,,,,,,,,,,,,,,#000000,,98.23990772295302,,57.606929398153916,11.415468258491359,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3007294181965601,0.22942362868942717,False,False,False,False,11645428,14343115.80788182,False,False,False,False,8235625.146575324,False,False,False,False
2022-04-29 00:00:00+00:00,92.5958474964,97.5937704454,92.3825126712,97.3574807931,9052452,,,,,,,,,,,,,,,,,,,,#000000,,97.06404803583025,,54.11177141320782,11.415468258491359,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.06241781040255723,0.08350290914343497,False,False,False,False,2592976,13472735.081372054,False,False,False,False,8296130.839421596,False,False,False,False
2022-05-06 00:00:00+00:00,91.0342365765,95.403333795,89.8992953068,93.0651841116,12488711,,,,,,,,,,,,,,,,,,,,#000000,,96.11232048820011,,51.000965787593415,8.610697772596794,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1892541672167031,-0.052875629036634064,False,False,False,False,-9895735,11741737.297566717,False,False,False,False,8606692.332797775,False,False,False,False
2022-05-13 00:00:00+00:00,86.3494038168,91.3073051526,83.285915728,89.7115606607,12626452,,,,,,,,,,,,,,,,,,,,#000000,,94.79079635273747,,47.14669005492448,4.881116531966782,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.197851941726014,False,False,False,False,-22522187,9203668.831080295,False,False,False,False,8904452.30814609,False,False,False,False
2022-05-20 00:00:00+00:00,84.2245889585,89.1312899364,82.3984428555,86.801673646,11873690,,,,,,,,,,,,,,,,,,,,#000000,,91.28981454572241,,43.74681800262421,1.6417937892902117,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.27034009807070397,False,False,False,False,-34395877,5974072.843592865,False,False,False,False,9124395.84087601,False,False,False,False
2022-05-27 00:00:00+00:00,91.7575552439,91.8179959032,84.8671473926,86.2142833453,9089775,,,,,,,,,,,,,,,,,,,,#000000,,91.53287112312324,,44.76860046170322,1.6417937892902117,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.23140932882831874,-0.25087471344951134,False,False,False,False,-25306102,3657022.8551785797,False,False,False,False,9121831.334144453,False,False,False,False
2022-06-03 00:00:00+00:00,89.763013486,92.4569400161,89.5471539884,90.8077734544,9403886,,,,,,,,,,,,,,,,,,,,#000000,,91.68893441600738,,44.819058660295006,1.6417937892902117,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.12207756645869072,-0.18647613995410103,False,False,False,False,-34709988,815022.0510912775,False,False,False,False,9142724.272355974,False,False,False,False
2022-06-10 00:00:00+00:00,84.9536638792,92.2151773788,84.7291700017,90.7300640353,7480512,,,,,,,,,,,,,,,,,,,,#000000,,91.40537956493112,,43.37964085349598,1.146265999510966,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22088686561007578,-0.2036815027820884,False,False,False,False,-42190500,-2370572.1749154837,False,False,False,False,9019597.437366642,False,False,False,False
2022-06-17 00:00:00+00:00,78.9527698457,83.7330215921,77.9252786371,83.261325418,11974016,,,,,,,,,,,,,,,,,,,,#000000,,86.8477125763257,,40.83807587774406,-1.457876412741392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2732548785987412,False,False,False,False,-54164516,-6207160.606403226,False,False,False,False,9238443.256820964,False,False,False,False
2022-06-24 00:00:00+00:00,84.1074946486,84.3923428416,78.6832908489,80.731452106,7359532,,,,,,,,,,,,,,,,,,,,#000000,,86.69615878694964,,41.066171315001064,-1.457876412741392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.31779600108832473,-0.29552543984353297,False,False,False,False,-46804984,-9214406.783706691,False,False,False,False,9099264.645204596,False,False,False,False
2022-07-01 00:00:00+00:00,84.1161290285,86.1538426859,81.0163866428,84.4096979453,7617573,,,,,,,,,,,,,,,,,,,,#000000,,86.65523303573336,,41.232363061779786,-1.457876412741392,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9257332847294087,1.0032273060952552,False,False,False,False,-0.20433189611234084,-0.2499286679779369,False,False,False,True,-39187411,-11434629.318246936,False,False,False,False,8989509.708522774,False,False,False,False
2022-07-08 00:00:00+00:00,83.1577128591,84.2197415874,80.101142373,81.905727773,6244459,,,,,,,,,,,,,,,,,,,,#000000,,86.46239728330212,,41.080171285556446,-1.880468373143323,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9152369620302909,1.0498493425835616,False,False,False,False,-0.26147808636100456,-0.2557033771694707,False,False,False,False,-45431870,-13952943.442821236,False,False,False,False,8786172.619002568,False,False,False,False
2022-07-15 00:00:00+00:00,79.7212296572,84.3492572859,77.476290882,82.8468751826,9160845,,,,,,,,,,,,,,,,,,,,#000000,,83.50138759668337,,40.03623375698161,-3.192238054347321,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8785015058062797,1.0585810954196126,False,False,False,False,-0.33675198152259855,-0.29622767934603467,False,False,False,False,-54592715,-16963296.891501144,False,False,False,False,8813926.12870608,False,False,False,False
2022-07-22 00:00:00+00:00,82.4669624668,83.9434414304,79.6953265175,80.6710114467,7014469,,,,,,,,,,,,,,,,,,,,#000000,,83.55708707597687,,40.442182854202336,-3.192238054347321,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.909151217589106,1.0590483283534775,False,False,False,False,-0.2722910120559434,-0.28425934570098904,False,False,False,False,-47578246,-19231070.899538096,False,False,False,False,8680633.008061185,False,False,False,False
