date,Open,High,Low,Close,Volume,aVWAP_peak_433,aVWAP_peak_429,aVWAP_peak_418,aVWAP_peak_403,aVWAP_peak_399,aVWAP_peak_393,aVWAP_peak_382,aVWAP_peak_378,aVWAP_peak_364,aVWAP_peak_359,aVWAP_peak_335,aVWAP_peak_321,aVWAP_peak_314,aVWAP_peak_306,aVWAP_peak_278,aVWAP_peak_271,aVWAP_peak_260,aVWAP_peak_241,aVWAP_peak_228,aVWAP_peak_207,aVWAP_peak_200,aVWAP_peak_189,aVWAP_peak_175,aVWAP_peak_170,aVWAP_peak_169,aVWAP_peak_162,aVWAP_peak_143,aVWAP_peak_138,aVWAP_peak_130,aVWAP_peak_122,aVWAP_peak_109,aVWAP_valley_442,aVWAP_valley_432,aVWAP_valley_426,aVWAP_valley_406,aVWAP_valley_397,aVWAP_valley_387,aVWAP_valley_368,aVWAP_OB_bull_406,aVWAP_OB_bull_387,aVWAP_OB_bull_68,aVWAP_OB_bear_433,aVWAP_OB_bear_278,aVWAP_OB_bear_260,aVWAP_OB_bear_247,aVWAP_OB_bear_143,aVWAP_OB_bear_122,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,64.38,64.585,63.5,63.55,38615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,38615.0,False,False,False,False
2023-11-10 17:00:00+00:00,63.87,64.575,63.68,64.57,70958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70958.0,1100.124031007752,False,False,False,False,39116.441860465115,False,False,False,False
2023-11-13 17:00:00+00:00,65.3,65.38,64.88,65.17,46881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,117839.0,2910.029084790577,False,False,False,False,39236.822606814494,False,False,False,False
2023-11-14 17:00:00+00:00,66.36,66.39,65.88,66.29,50204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,168043.0,5470.230184251188,False,False,False,False,39406.85636484838,False,False,False,False
2023-11-15 17:00:00+00:00,66.86,66.91,65.315,65.375,53746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.16448918113714,41.14804026302343,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,114297.0,7157.4669255806275,False,False,False,False,39629.16866926934,False,False,False,False
2023-11-16 17:00:00+00:00,63.175,64.115,62.815,63.965,78206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.65540868157791,28.679998462551893,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36091.0,7606.04883371116,False,False,False,False,40227.25907749772,False,False,False,False
2023-11-17 17:00:00+00:00,66.14,66.76,66.07,66.56,63929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.31120908505974,27.755500001862714,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,100020.0,9038.823270397808,False,False,False,False,40594.72792900938,False,False,False,False
2023-11-20 17:00:00+00:00,67.215,67.3,66.78,66.85,49934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.26348734116542,27.543387522616243,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149954.0,11223.554692562182,False,False,False,False,40739.522844838684,False,False,False,False
2023-11-21 17:00:00+00:00,66.57,66.64,66.045,66.085,70531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.5825563201399,24.554143525809877,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,79423.0,12280.910433762767,False,False,False,False,41201.40621158537,False,False,False,False
2023-11-22 17:00:00+00:00,64.29,65.17,64.13,64.995,46951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.66538076700615,19.43250173526296,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32472.0,12593.950582076523,False,False,False,False,41290.54720055303,False,False,False,False
