date,Close,High,Low,Open,Volume,aVWAP_peak_816,aVWAP_valley_819,aVWAP_valley_694,aVWAP_valley_201,aVWAP_valley_132,aVWAP_valley_114,aVWAP_valley_113,aVWAP_OB_bull_201,aVWAP_OB_bull_114,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,43.0701388713,43.0787049291,43.0615728134,43.0615728134,504844,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,504844.0,False,False,False,False
2022-01-04 00:00:00+00:00,43.0701388713,43.0701388713,43.0530067556,43.0530067556,399977,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,500731.56862745096,False,False,False,False
2022-01-05 00:00:00+00:00,43.0701388713,43.0701388713,43.0530067556,43.0615728134,427879,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,497874.60515186464,False,False,False,False
2022-01-06 00:00:00+00:00,43.0444406977,43.0615728134,43.0444406977,43.0530067556,411708,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-411708,-16145.411764705883,False,False,False,False,494495.5225968896,False,False,False,False
2022-01-07 00:00:00+00:00,43.0444406977,43.0530067556,43.0444406977,43.0444406977,675905,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-411708,-31657.67012687428,False,False,False,False,501609.61974995275,False,False,False,False
2022-01-10 00:00:00+00:00,43.0358746399,43.0530067556,43.0358746399,43.0444406977,379150,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-790858,-61430.23208268313,False,False,False,False,496807.2817205428,False,False,False,False
2022-01-11 00:00:00+00:00,43.0530067556,43.0530067556,43.027308582,43.0358746399,1082736,,,,,,,,,,,,#000000,,,,12.91230112764293,-38.16372396632731,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,291878,-47575.00729512693,False,False,False,False,519784.87851581565,False,False,False,False
2022-01-12 00:00:00+00:00,43.0358746399,43.0530067556,43.0358746399,43.0358746399,402335,,,,,,,,,,,,#000000,,,,17.662437741255303,-34.5267821331628,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110457,-50040.96779335725,False,False,False,False,515179.00092696014,False,False,False,False
2022-01-13 00:00:00+00:00,43.0358746399,43.0530067556,43.0358746399,43.0358746399,516723,,,,,,,,,,,,#000000,,,,20.829195483663554,-32.33616113697686,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-110457,-52410.22395832364,False,False,False,False,515239.54991021665,False,False,False,False
2022-01-14 00:00:00+00:00,43.027308582,43.0444406977,43.027308582,43.0358746399,204622,,,,,,,,,,,,#000000,,,,21.554222781614754,-32.26149894815819,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-315079,-62710.96027368349,False,False,False,False,503058.46952158073,False,False,False,False
2022-01-18 00:00:00+00:00,43.0016104085,43.0273942426,43.0016104085,43.0187425242,675016,,,,,,,,,,,,#000000,,,,19.463854349605263,-32.26149894815819,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-990095,-99078.96183157826,False,False,False,False,509801.9020893619,False,False,False,False
2022-01-19 00:00:00+00:00,43.0187425242,43.0187425242,43.0016104085,43.0016104085,336859,,,,,,,,,,,,#000000,,,,23.64801966487751,-31.27680279749705,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-653236,-120810.61038720264,False,False,False,False,503019.8274976223,False,False,False,False
2022-01-20 00:00:00+00:00,43.0016104085,43.0194278088,43.0016104085,43.0101764663,548568,,,,,,,,,,,,#000000,,,,24.53259154679739,-30.738348223894377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1201804,-163202.50801907707,False,False,False,False,504806.0303408528,False,False,False,False
2022-01-21 00:00:00+00:00,43.0101764663,43.0187425242,43.0016104085,43.0016104085,514230,,,,,,,,,,,,#000000,,,,27.31836691838849,-28.278665048192494,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-687574,-183766.09593989758,False,False,False,False,505175.5977784664,False,False,False,False
2022-01-24 00:00:00+00:00,43.0189909399,43.0361299801,43.0104214197,43.0104214197,1411144,,,,,,,,,,,,#000000,,,,31.231074819973333,-24.762995942035538,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,723570,-148184.28825598003,False,False,False,False,540703.7704146049,False,False,False,False
2022-01-25 00:00:00+00:00,43.02756046,43.0361299801,43.0189909399,43.02756046,576846,,,,,,,,,,,,#000000,,,,35.65718339947502,-20.81494916426145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1300416,-91376.43381456907,False,False,False,False,542121.1127512871,False,False,False,False
2022-01-26 00:00:00+00:00,42.9932823795,43.02756046,42.9847128594,43.02756046,487671,,,,,,,,,,,,#000000,,,,34.416918336377506,-20.81494916426145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,812745,-55920.69131203695,False,False,False,False,539985.814212021,False,False,False,False
