date,Close,High,Low,Open,Volume,aVWAP_peak_178,aVWAP_peak_170,aVWAP_peak_158,aVWAP_valley_179,aVWAP_valley_159,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_88,aVWAP_valley_79,aVWAP_valley_71,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_43,aVWAP_OB_bull_120,aVWAP_OB_bull_92,aVWAP_OB_bull_51,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,23.7490201603,23.7581825909,23.3367107825,23.3367107825,72758,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,72758.0,False,False,False,False
2022-01-07 00:00:00+00:00,23.30006106,23.8011543905,23.0893251558,23.7218077414,54529,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-54529,-4039.1851851851848,False,False,False,False,71407.70370370371,False,False,False,False
2022-01-14 00:00:00+00:00,23.3092234907,23.4283350887,23.2359240457,23.2359240457,36839,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.6113715154179755,-51.528428788544936,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17690,-5050.356652949245,False,False,False,False,68847.05898491085,False,False,False,False
2022-01-21 00:00:00+00:00,23.1901118926,23.3623655882,23.1442997395,23.1442997395,25286,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.9076885272180346,-51.21488223357827,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42976,-7859.663567545596,False,False,False,False,65620.31387491745,False,False,False,False
2022-01-28 00:00:00+00:00,23.0971132219,23.2801785856,22.9404913931,23.1351373089,42936,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.105927733533335,,1.0434529543949396,-51.04018588638823,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85912,-13641.318118097774,False,False,False,False,63939.994328627276,False,False,False,False
2022-02-04 00:00:00+00:00,23.2629480994,23.539339562,23.0602610269,23.1063262706,65337,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.215506738055407,,7.772692427192193,-44.616587589112285,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20575,-14154.924183423864,False,False,False,False,64043.476230210435,False,False,False,False
2022-02-11 00:00:00+00:00,23.2629480994,23.3550785869,23.2076698069,23.2076698069,50524,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.23450941090586,,12.579292050618804,-40.26952290734556,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20575,-14630.485355022094,False,False,False,False,63042.03354649114,False,False,False,False
2022-02-18 00:00:00+00:00,23.2629480994,23.3366524894,23.1800306606,23.3090133432,32857,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.238858423221693,,16.012577495923527,-37.331313965821096,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20575,-15070.819773168605,False,False,False,False,60806.10513563995,False,False,False,False
2022-02-25 00:00:00+00:00,23.1720153082,23.4241764526,23.1339654169,23.1984567581,49520,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.239788009448358,,17.502170748501513,-36.249977488360464,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70095,-19146.684975156117,False,False,False,False,59970.097347814764,False,False,False,False
2022-03-04 00:00:00+00:00,23.2629480994,23.6314700495,23.2168828556,23.2629480994,36641,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.313726261986783,,21.446992264555853,-32.774832676213606,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1448779470263181,0.1448779470263181,False,False,False,False,-33454,-20206.486088107515,False,False,False,False,58242.016062791445,False,False,False,False
2022-03-11 00:00:00+00:00,23.0971132219,23.2629480994,23.0624721586,23.2168828556,33888,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.25225421755185,,22.47503488243925,-32.09664135072535,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23079631848360901,-0.04295918572864546,False,False,False,False,-67342,-23698.005637136586,False,False,False,False,56438.01487295504,False,False,False,False
2022-03-18 00:00:00+00:00,23.0326218806,23.1984567581,22.7838695643,23.037228405,54490,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,23.178841019650235,,22.65873834528932,-32.09664135072535,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.19289372007201971,False,False,False,False,-121832,-30967.190404756097,False,False,False,False,56293.71747495837,False,False,False,False
