date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_valley_825,aVWAP_valley_805,aVWAP_valley_775,aVWAP_valley_708,aVWAP_valley_678,aVWAP_valley_630,aVWAP_valley_552,aVWAP_valley_516,aVWAP_valley_492,aVWAP_valley_474,aVWAP_valley_426,aVWAP_valley_361,aVWAP_valley_337,aVWAP_valley_287,aVWAP_valley_286,aVWAP_valley_268,aVWAP_valley_233,aVWAP_valley_206,aVWAP_valley_174,aVWAP_valley_106,aVWAP_valley_72,aVWAP_valley_34,aVWAP_OB_bull_678,aVWAP_OB_bull_361,aVWAP_OB_bull_174,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,94.65,96.44,94.5,95.635,193686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,193686.0,False,False,False,False
2025-04-14 15:00:00+00:00,95.635,95.91,93.465,93.805,143431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-143431.0,-2223.736434108527,False,False,False,False,192906.8527131783,False,False,False,False
2025-04-14 16:00:00+00:00,93.81,94.985,93.575,94.125,113448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,5.479452054794426,-58.21917808219164,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29983.0,-2654.112613424674,False,False,False,False,191674.93251607474,False,False,False,False
2025-04-14 17:00:00+00:00,94.125,95.3,94.08,95.105,58569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.20366494825413,-45.31944127259847,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28586.0,-2169.769782208787,False,False,False,False,189611.27464760846,False,False,False,False
2025-04-14 18:00:00+00:00,95.105,96.08,95.06,95.47,64501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.692776837370623,-34.92598101723409,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93087.0,-692.9206382985733,False,False,False,False,187671.58046702537,False,False,False,False
2025-04-14 19:00:00+00:00,95.465,95.895,94.415,94.49,137442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.26435217365009,-32.688029945999745,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44355.0,-1369.8521012706883,False,False,False,False,186892.82728149008,False,False,False,False
2025-04-15 14:00:00+00:00,95.83,96.82,94.895,95.38,81278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.601058956730824,-26.560418086069966,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36923.0,-776.1644717936234,False,False,False,False,185255.38809883132,False,False,False,False
2025-04-15 15:00:00+00:00,95.39,96.53,95.12,96.24,73686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.953507765914864,-19.430575826908914,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,110609.0,950.7373029628669,False,False,False,False,183525.63014381067,False,False,False,False
2025-04-15 16:00:00+00:00,96.235,96.86,95.445,95.575,60235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.85316305961881,-17.207990910877122,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,50374.0,1716.989437800652,False,False,False,False,181614.14750592213,False,False,False,False
2025-04-15 17:00:00+00:00,95.575,95.875,95.17,95.47,74395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.67575637386917,-15.618535810942141,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24021.0,1317.9508418657583,False,False,False,False,179951.83514148922,False,False,False,False
