date,Open,High,Low,Close,Volume,aVWAP_peak_443,aVWAP_peak_421,aVWAP_peak_410,aVWAP_peak_409,aVWAP_peak_408,aVWAP_peak_407,aVWAP_peak_399,aVWAP_peak_394,aVWAP_peak_393,aVWAP_peak_383,aVWAP_peak_381,aVWAP_peak_372,aVWAP_peak_360,aVWAP_peak_333,aVWAP_peak_321,aVWAP_peak_314,aVWAP_peak_302,aVWAP_peak_296,aVWAP_peak_276,aVWAP_peak_272,aVWAP_peak_267,aVWAP_peak_244,aVWAP_peak_232,aVWAP_peak_206,aVWAP_peak_204,aVWAP_peak_178,aVWAP_peak_149,aVWAP_peak_137,aVWAP_peak_128,aVWAP_peak_118,aVWAP_peak_97,aVWAP_peak_87,aVWAP_peak_78,aVWAP_peak_57,aVWAP_peak_25,aVWAP_peak_17,aVWAP_valley_443,aVWAP_valley_427,aVWAP_valley_417,aVWAP_valley_416,aVWAP_valley_410,aVWAP_valley_406,aVWAP_valley_405,aVWAP_valley_404,aVWAP_valley_403,aVWAP_valley_398,aVWAP_valley_390,aVWAP_valley_374,aVWAP_valley_368,aVWAP_OB_bull_422,aVWAP_OB_bull_417,aVWAP_OB_bull_390,aVWAP_OB_bull_326,aVWAP_OB_bull_146,aVWAP_OB_bear_409,aVWAP_OB_bear_360,aVWAP_OB_bear_333,aVWAP_OB_bear_276,aVWAP_OB_bear_206,aVWAP_OB_bear_97,aVWAP_OB_bear_29,aVWAP_OB_bear_17,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,6.175,6.175,6.05,6.05,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,495.0,False,False,False,False
2023-11-10 17:00:00+00:00,6.05,6.05,5.96,5.97,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-495.0,-7.674418604651163,False,False,False,False,495.0,False,False,False,False
2023-11-13 17:00:00+00:00,5.97,5.97,5.87,5.87,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-497.0,-15.260861727059671,False,False,False,False,487.3565891472868,False,False,False,False
2023-11-14 17:00:00+00:00,5.87,5.945,5.81,5.89,4212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,3.8737446197990693,-46.51362984218084,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3715.0,42.5726400051428,False,False,False,False,545.1029986178715,False,False,False,False
2023-11-15 17:00:00+00:00,6.26,6.41,6.26,6.41,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.219267713647817,-23.93508373490491,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3815.0,101.05988589653595,False,False,False,False,538.2021769338735,False,False,False,False
2023-11-16 17:00:00+00:00,6.41,6.5,6.14,6.485,794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,46.862333374119075,-9.701015853945272,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4609.0,170.9504303012408,False,False,False,False,542.1680346558289,False,False,False,False
2023-11-17 17:00:00+00:00,6.42,6.64,6.42,6.64,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.84859761322669,0.06739735148671855,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4809.0,242.85817556788822,False,False,False,False,536.8631038859711,False,False,False,False
2023-11-20 17:00:00+00:00,7.0,7.23,7.0,7.23,1360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.71975627026133,8.18326349173509,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6169.0,334.7363433885411,False,False,False,False,549.6249162288242,False,False,False,False
2023-11-21 17:00:00+00:00,6.96,7.06,6.96,7.05,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.69881050561268,9.602484803949153,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5269.0,411.23655511895134,False,False,False,False,555.0570880702378,False,False,False,False
2023-11-22 17:00:00+00:00,7.05,7.1,6.97,6.97,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.96529177286634,9.602484803949153,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4969.0,481.89955426439394,False,False,False,False,551.1027146117844,False,False,False,False
