date,Close,High,Low,Open,Volume,aVWAP_peak_879,aVWAP_peak_864,aVWAP_peak_842,aVWAP_peak_835,aVWAP_peak_825,aVWAP_peak_809,aVWAP_peak_802,aVWAP_peak_784,aVWAP_peak_779,aVWAP_peak_759,aVWAP_peak_726,aVWAP_peak_715,aVWAP_peak_707,aVWAP_peak_693,aVWAP_peak_683,aVWAP_peak_664,aVWAP_peak_659,aVWAP_peak_646,aVWAP_peak_636,aVWAP_peak_634,aVWAP_peak_613,aVWAP_peak_603,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_566,aVWAP_peak_540,aVWAP_peak_520,aVWAP_peak_503,aVWAP_peak_494,aVWAP_peak_480,aVWAP_peak_462,aVWAP_peak_452,aVWAP_peak_443,aVWAP_peak_437,aVWAP_peak_426,aVWAP_peak_420,aVWAP_peak_409,aVWAP_peak_401,aVWAP_peak_394,aVWAP_peak_381,aVWAP_peak_356,aVWAP_peak_348,aVWAP_peak_321,aVWAP_peak_314,aVWAP_peak_313,aVWAP_peak_288,aVWAP_peak_278,aVWAP_peak_268,aVWAP_peak_261,aVWAP_peak_247,aVWAP_peak_228,aVWAP_peak_212,aVWAP_peak_192,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_164,aVWAP_peak_153,aVWAP_peak_143,aVWAP_peak_142,aVWAP_peak_136,aVWAP_peak_122,aVWAP_peak_109,aVWAP_peak_108,aVWAP_valley_885,aVWAP_valley_875,aVWAP_valley_870,aVWAP_valley_849,aVWAP_valley_837,aVWAP_valley_819,aVWAP_OB_bull_885,aVWAP_OB_bull_849,aVWAP_OB_bull_837,aVWAP_OB_bull_199,aVWAP_OB_bear_809,aVWAP_OB_bear_784,aVWAP_OB_bear_726,aVWAP_OB_bear_693,aVWAP_OB_bear_664,aVWAP_OB_bear_646,aVWAP_OB_bear_582,aVWAP_OB_bear_462,aVWAP_OB_bear_228,aVWAP_OB_bear_217,aVWAP_OB_bear_109,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,3.0465081723,3.0560583546,2.931905984,2.9701067134,429848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,429848.0,False,False,False,False
2022-01-04 00:00:00+00:00,2.9987572605,3.0178576252,2.9701067134,2.9999032824,516423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-516423,-20251.882352941175,False,False,False,False,433243.09803921566,False,False,False,False
2022-01-05 00:00:00+00:00,3.0369579899,3.1897609076,2.960556531,2.960556531,1319341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.602836870742339,-81.20567374148467,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,802918,12029.289504036911,False,False,False,False,467992.0353710111,False,False,False,False
2022-01-06 00:00:00+00:00,3.1515601782,3.2089567742,3.0035323516,3.0035323516,849155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,36.76755456726648,-60.504446113775685,False,False,False,True,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1652073,76344.72913132959,False,False,False,False,482939.60261136363,False,False,False,False
2022-01-07 00:00:00+00:00,3.1482176144,3.3425638254,3.0847089017,3.3425638254,309687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,50.373695417758384,-47.04090730747301,False,False,False,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1342386,125993.40642029705,False,False,False,False,476145.38290111406,False,False,False,False
2022-01-10 00:00:00+00:00,3.1372349047,3.3139132783,3.0369579899,3.3139132783,1422784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.77414716087276,-39.03911677571538,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-80398,117899.62577636383,False,False,False,False,513268.4659245998,False,False,False,False
2022-01-11 00:00:00+00:00,3.3807645548,3.3903147372,3.1515601782,3.1515601782,784848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.29972248872787,-27.67270790149626,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,704450,140901.60123611428,False,False,False,False,523918.6437314782,False,False,False,False
2022-01-12 00:00:00+00:00,3.4285154666,3.4858165607,3.3521140077,3.3616641901,586687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.73051669781317,-19.000222402909053,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1291137,186008.87177587452,False,False,False,False,526380.1478988712,False,False,False,False
2022-01-13 00:00:00+00:00,3.2948129136,3.4514588247,3.2757125489,3.4285154666,321396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.70736150321105,-19.000222402909053,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,969741,216743.4650395657,False,False,False,False,518341.5538636214,False,False,False,False
2022-01-14 00:00:00+00:00,3.4332905578,3.4476158313,3.1420099958,3.1420099958,548352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.26274611476015,-17.183626925123733,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1518093,267776.78013605333,False,False,False,False,519518.43410426367,False,False,False,False
2022-01-18 00:00:00+00:00,3.5144671078,3.6195191138,3.4380656489,3.5526678372,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.74184008643388,-13.015746038798767,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2637688,360714.4750326787,False,False,False,False,543050.848453116,False,False,False,False
2022-01-19 00:00:00+00:00,3.5144671078,3.6290692961,3.4094151019,3.4094151019,1119595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.72790273421637,-9.195820306345013,False,False,True,False,True,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2637688,450007.5544431619,False,False,False,False,565660.4230235821,False,False,False,False
