date,Open,High,Low,Close,Volume,aVWAP_peak_425,aVWAP_valley_372,aVWAP_valley_351,aVWAP_valley_332,aVWAP_valley_314,aVWAP_valley_225,aVWAP_valley_182,aVWAP_valley_156,aVWAP_OB_bull_372,aVWAP_OB_bull_225,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,74.05,75.19,73.69,74.83,1807.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1807.0,False,False,False,False
2023-12-01 17:00:00+00:00,75.695,76.88,75.695,76.81,369.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,369.0,5.720930232558139,False,False,False,False,1784.7054263565892,False,False,False,False
2023-12-04 17:00:00+00:00,77.52,79.45,77.5,79.08,1481.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1850.0,34.31440418244096,False,False,False,False,1779.9968150952468,False,False,False,False
2023-12-05 17:00:00+00:00,79.185,79.185,78.1,78.32,435.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,94.16581371545544,44.749232343909895,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1415.0,55.72038241217056,False,False,False,False,1759.1441512953204,False,False,False,False
2023-12-06 17:00:00+00:00,77.7,78.68,77.65,78.465,252.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.4875944368328,41.788886170222185,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1667.0,80.70146175461753,False,False,False,False,1735.7775753062456,False,False,False,False
2023-12-07 17:00:00+00:00,78.06,78.31,77.76,77.985,571.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.74294637611148,37.02609003339579,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1096.0,96.44252436307306,False,False,False,False,1717.7190082472341,False,False,False,False
2023-12-08 17:00:00+00:00,77.46,78.9,77.46,78.9,204.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.72360903471281,35.74574591113836,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1300.0,115.10233018690138,False,False,False,False,1694.2504964914629,False,False,False,False
2023-12-11 17:00:00+00:00,78.35,78.35,77.62,78.0,637.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,76.56510372287403,30.555161315676827,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,663.0,123.59686770338354,False,False,False,False,1677.8590159257037,False,False,False,False
2023-12-12 17:00:00+00:00,78.36,79.695,78.27,79.255,998.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.12294231949332,29.717083007403517,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1661.0,147.43257518085045,False,False,False,False,1667.3185660663903,False,False,False,False
2023-12-13 17:00:00+00:00,79.7,81.25,78.845,80.47,776.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.97310105071892,29.717083007403517,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2437.0,182.92974455789152,False,False,False,False,1653.4996735692368,False,False,False,False
