date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_valley_870,aVWAP_valley_822,aVWAP_valley_799,aVWAP_valley_762,aVWAP_valley_742,aVWAP_valley_641,aVWAP_valley_600,aVWAP_valley_570,aVWAP_valley_515,aVWAP_valley_492,aVWAP_valley_429,aVWAP_valley_408,aVWAP_valley_360,aVWAP_OB_bull_822,aVWAP_OB_bull_762,aVWAP_OB_bull_641,aVWAP_OB_bull_515,aVWAP_OB_bull_429,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,227.9,231.725,226.67,227.98,7598.0,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7598.0,False,False,False,False
2025-01-10 16:00:00+00:00,228.14,228.14,225.695,227.29,4963.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4963.0,-76.94573643410853,False,False,False,False,7557.147286821705,False,False,False,False
2025-01-10 17:00:00+00:00,227.29,228.02,225.79,227.975,2382.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.58664955070609,-76.37997432605913,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2581.0,-115.76828315606032,False,False,False,False,7476.912445165554,False,False,False,False
2025-01-10 18:00:00+00:00,227.97,229.74,227.59,229.18,2392.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.35438828931869,-56.83034450623718,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-189.0,-116.90365861100511,False,False,False,False,7398.076593302522,False,False,False,False
2025-01-10 19:00:00+00:00,229.18,230.12,227.97,229.49,2275.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,51.525025408241625,-42.448971495410326,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2086.0,-82.75011351626085,False,False,False,False,7318.649049220312,False,False,False,False
2025-01-10 20:00:00+00:00,229.335,229.84,227.565,228.7,14446.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.792956917132166,-38.514002290444246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12360.0,-273.0950729966289,False,False,False,False,7429.1506143486795,False,False,False,False
2025-01-13 15:00:00+00:00,228.7,228.7,228.7,228.7,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,55.30491125639252,-34.39406089131853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12360.0,-460.4889478338905,False,False,False,False,7313.9699846688545,False,False,False,False
2025-01-13 16:00:00+00:00,228.7,228.7,217.185,218.49,1931.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,40.463179531730034,-34.39406089131853,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14291.0,-674.9154757744503,False,False,False,False,7230.51308568174,False,False,False,False
2025-01-13 17:00:00+00:00,218.3,219.64,217.975,218.89,2570.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.600165621138405,-34.39406089131853,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11721.0,-846.172600181048,False,False,False,False,7158.257068849465,False,False,False,False
2025-01-13 18:00:00+00:00,219.22,221.56,219.22,219.77,1612.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,27.9610278148147,-34.39406089131853,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10109.0,-989.7823273100239,False,False,False,False,7072.268587161876,False,False,False,False
