date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_864,aVWAP_peak_853,aVWAP_peak_840,aVWAP_peak_834,aVWAP_peak_830,aVWAP_peak_822,aVWAP_peak_813,aVWAP_peak_809,aVWAP_peak_808,aVWAP_peak_807,aVWAP_peak_806,aVWAP_peak_805,aVWAP_peak_804,aVWAP_peak_803,aVWAP_peak_802,aVWAP_peak_801,aVWAP_peak_786,aVWAP_peak_773,aVWAP_peak_769,aVWAP_peak_751,aVWAP_peak_744,aVWAP_peak_736,aVWAP_peak_725,aVWAP_peak_720,aVWAP_peak_710,aVWAP_peak_703,aVWAP_peak_672,aVWAP_valley_875,aVWAP_valley_869,aVWAP_valley_859,aVWAP_valley_848,aVWAP_valley_828,aVWAP_valley_817,aVWAP_valley_810,aVWAP_valley_806,aVWAP_valley_793,aVWAP_valley_779,aVWAP_valley_767,aVWAP_valley_763,aVWAP_valley_756,aVWAP_valley_749,aVWAP_valley_732,aVWAP_valley_726,aVWAP_valley_706,aVWAP_valley_698,aVWAP_valley_685,aVWAP_valley_666,aVWAP_valley_656,aVWAP_valley_643,aVWAP_valley_637,aVWAP_valley_618,aVWAP_valley_594,aVWAP_valley_582,aVWAP_valley_578,aVWAP_valley_563,aVWAP_valley_537,aVWAP_valley_521,aVWAP_valley_510,aVWAP_valley_498,aVWAP_valley_492,aVWAP_valley_484,aVWAP_valley_479,aVWAP_valley_478,aVWAP_valley_477,aVWAP_valley_476,aVWAP_valley_468,aVWAP_valley_460,aVWAP_valley_431,aVWAP_valley_421,aVWAP_valley_406,aVWAP_valley_389,aVWAP_valley_376,aVWAP_valley_365,aVWAP_valley_354,aVWAP_valley_342,aVWAP_valley_336,aVWAP_valley_322,aVWAP_valley_310,aVWAP_valley_305,aVWAP_valley_296,aVWAP_valley_276,aVWAP_valley_258,aVWAP_valley_247,aVWAP_valley_240,aVWAP_valley_234,aVWAP_valley_222,aVWAP_valley_215,aVWAP_valley_214,aVWAP_valley_209,aVWAP_valley_192,aVWAP_valley_186,aVWAP_valley_179,aVWAP_valley_168,aVWAP_valley_161,aVWAP_valley_152,aVWAP_valley_143,aVWAP_valley_136,aVWAP_valley_123,aVWAP_valley_109,aVWAP_valley_102,aVWAP_valley_95,aVWAP_valley_94,aVWAP_valley_89,aVWAP_valley_83,aVWAP_valley_62,aVWAP_valley_55,aVWAP_valley_41,aVWAP_valley_35,aVWAP_valley_17,aVWAP_valley_16,aVWAP_valley_8,aVWAP_OB_bull_875,aVWAP_OB_bull_869,aVWAP_OB_bull_749,aVWAP_OB_bull_431,aVWAP_OB_bull_276,aVWAP_OB_bull_258,aVWAP_OB_bull_247,aVWAP_OB_bull_152,aVWAP_OB_bull_136,aVWAP_OB_bull_123,aVWAP_OB_bull_89,aVWAP_OB_bull_41,aVWAP_OB_bull_35,aVWAP_OB_bull_17,aVWAP_OB_bull_0,aVWAP_OB_bear_853,aVWAP_OB_bear_840,aVWAP_OB_bear_813,aVWAP_OB_bear_751,aVWAP_OB_bear_672,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-30 15:00:00+00:00,116.505,116.505,116.09,116.39,3183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.32833333333333,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3183.0,False,False,False,False
2024-12-30 16:00:00+00:00,116.39,116.8,116.37,116.705,1526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.42447122531323,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1526.0,23.65891472868217,False,False,False,False,3157.31007751938,False,False,False,False
2024-12-30 17:00:00+00:00,116.915,117.63,116.89,117.63,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.66707672377325,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3121.0,71.67970674839252,False,False,False,False,3133.0882158524123,False,False,False,False
2024-12-30 18:00:00+00:00,117.81,117.85,117.49,117.85,1730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.89596112355821,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4851.0,145.77769579105308,False,False,False,False,3111.3349101802814,False,False,False,False
2024-12-30 19:00:00+00:00,117.9,117.9,117.45,117.58,1889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.03823524471764,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,93.65148480362281,44.28633632326053,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2962.0,189.44005709661812,False,False,False,False,3092.383981340277,False,False,False,False
2024-12-30 20:00:00+00:00,117.58,117.645,117.04,117.04,3203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.08787647925237,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,81.32431278812994,33.57279242109958,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241.0,182.7665678393062,False,False,False,False,3094.098958373761,False,False,False,False
2024-12-31 15:00:00+00:00,117.235,117.385,117.03,117.19,2668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.10709847621459,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,74.34411275110737,28.23339519499291,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2427.0,217.56088461699136,False,False,False,False,3087.4927729726173,False,False,False,False
2024-12-31 16:00:00+00:00,117.19,117.32,116.98,117.12,762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1086127889184,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.82395199032165,24.159793011516513,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1665.0,240.00180113455735,False,False,False,False,3051.438621453662,False,False,False,False
2024-12-31 17:00:00+00:00,117.105,117.28,116.845,117.28,1728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.135,,,,,,,,,,,,,,,117.11110661416174,,,,,,,,117.135,"rgba(38, 166, 154, 0.5)",,,,66.54664304242348,22.82257880703834,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3393.0,288.8854941402231,False,False,False,False,3030.92019321407,False,False,False,False
2024-12-31 18:00:00+00:00,117.3,117.35,117.03,117.34,804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.16834123222749,,,,,,,,,,,,,,,117.11653569432801,,,,,,,,117.16834123222749,"rgba(38, 166, 154, 0.5)",,,,65.53974454268376,22.266993362476796,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4197.0,349.4764167116925,False,False,False,False,2996.3942987456344,False,False,False,False
