date,Open,High,Low,Close,Volume,aVWAP_peak_386,aVWAP_valley_393,aVWAP_valley_311,aVWAP_valley_290,aVWAP_valley_232,aVWAP_OB_bull_232,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-30 17:00:00+00:00,61.83,61.955,61.685,61.76,15005.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15005.0,False,False,False,False
2024-01-31 17:00:00+00:00,61.365,61.73,60.675,60.755,37523.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37523.0,-581.7519379844961,False,False,False,False,15354.116279069767,False,False,False,False
2024-02-01 17:00:00+00:00,60.585,60.85,60.435,60.5,24182.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-61705.0,-1529.3991947599302,False,False,False,False,15490.982693347754,False,False,False,False
2024-02-02 17:00:00+00:00,59.985,60.335,59.835,60.265,48038.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-109743.0,-3207.129439802412,False,False,False,False,15995.587612830735,False,False,False,False
2024-02-05 17:00:00+00:00,59.315,59.52,59.175,59.19,46596.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-156339.0,-5581.26696786749,False,False,False,False,16470.01261108142,False,False,False,False
2024-02-06 17:00:00+00:00,59.61,60.0,59.565,59.83,88787.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.24398346114429,-42.58041488497014,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67552.0,-6542.053526505203,False,False,False,False,17591.20621401039,False,False,False,False
2024-02-07 17:00:00+00:00,59.53,59.57,59.185,59.25,98138.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.079851694575204,-39.62277248255097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165690.0,-9009.463549350083,False,False,False,False,18839.99371456837,False,False,False,False
2024-02-08 17:00:00+00:00,58.59,59.115,58.535,59.09,46902.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,14.249838788693287,-38.163743662607175,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-212592.0,-12165.781943933802,False,False,False,False,19275.063579458783,False,False,False,False
2024-02-09 17:00:00+00:00,58.805,59.345,58.8,59.345,25410.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.285346207662528,-34.89025698295438,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-187182.0,-14879.211681237153,False,False,False,False,19370.178872800505,False,False,False,False
2024-02-12 17:00:00+00:00,59.725,59.725,59.345,59.41,21396.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.629367814789656,-32.241306682077806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-165786.0,-17218.85181021022,False,False,False,False,19401.586952291967,False,False,False,False
