date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_valley_815,aVWAP_valley_797,aVWAP_valley_778,aVWAP_valley_751,aVWAP_valley_734,aVWAP_valley_651,aVWAP_valley_624,aVWAP_valley_601,aVWAP_valley_583,aVWAP_valley_558,aVWAP_valley_535,aVWAP_valley_477,aVWAP_valley_476,aVWAP_valley_445,aVWAP_valley_411,aVWAP_valley_408,aVWAP_valley_336,aVWAP_valley_317,aVWAP_valley_282,aVWAP_valley_256,aVWAP_valley_210,aVWAP_OB_bull_797,aVWAP_OB_bull_651,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,72.13,72.37,71.78,72.06,47386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,47386.0,False,False,False,False
2025-04-03 15:00:00+00:00,72.075,72.26,71.535,71.595,42651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42651.0,-661.2558139534883,False,False,False,False,47312.58914728682,False,False,False,False
2025-04-03 16:00:00+00:00,71.63,71.835,71.385,71.725,3553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,7.975460122699127,-61.96319018404869,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39098.0,-1257.1743284658373,False,False,False,False,46634.14590469322,False,False,False,False
2025-04-03 17:00:00+00:00,71.755,72.07,71.62,71.865,4320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.99117079919917,-51.251504562928744,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-34778.0,-1776.8770520555142,False,False,False,False,45978.112634853016,False,False,False,False
2025-04-03 18:00:00+00:00,71.84,72.07,71.47,71.6,3378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.909103017783366,-48.01023458716111,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38156.0,-2340.894462101165,False,False,False,False,45317.64577229716,False,False,False,False
2025-04-03 19:00:00+00:00,71.595,71.885,71.365,71.445,10579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.230542618308473,-46.71722927789334,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48735.0,-3060.182920053085,False,False,False,False,44779.062116912704,False,False,False,False
2025-04-04 14:00:00+00:00,72.43,73.225,72.4,72.93,2448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.26550358394234,-30.006051479379472,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46287.0,-3730.3661305948976,False,False,False,False,44122.76658021638,False,False,False,False
2025-04-04 15:00:00+00:00,73.035,73.035,72.49,72.925,1842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.56171123868491,-19.2758236145351,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-48129.0,-4418.717043298853,False,False,False,False,43467.250819282795,False,False,False,False
2025-04-04 16:00:00+00:00,72.92,73.61,72.91,73.31,6133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,59.6708816334446,-10.646295930657416,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41996.0,-5001.3105775112745,False,False,False,False,42888.42522518539,False,False,False,False
2025-04-04 17:00:00+00:00,73.31,73.61,72.81,72.81,4084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.42389783118785,-9.462865585088892,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-46080.0,-5638.189483286294,False,False,False,False,42286.80622944608,False,False,False,False
