date,Open,High,Low,Close,Volume,aVWAP_peak_879,aVWAP_valley_851,aVWAP_valley_850,aVWAP_valley_792,aVWAP_valley_756,aVWAP_valley_629,aVWAP_valley_591,aVWAP_valley_550,aVWAP_valley_528,aVWAP_valley_492,aVWAP_valley_456,aVWAP_valley_422,aVWAP_valley_421,aVWAP_valley_406,aVWAP_valley_384,aVWAP_valley_365,aVWAP_valley_354,aVWAP_valley_327,aVWAP_valley_282,aVWAP_valley_265,aVWAP_valley_222,aVWAP_valley_146,aVWAP_valley_145,aVWAP_valley_144,aVWAP_valley_120,aVWAP_valley_59,aVWAP_OB_bull_851,aVWAP_OB_bull_756,aVWAP_OB_bull_528,aVWAP_OB_bull_222,aVWAP_OB_bull_146,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,3.485,3.535,3.475,3.525,305996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,305996.0,False,False,False,False
2025-03-26 15:00:00+00:00,3.525,3.535,3.485,3.495,111152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-111152.0,-1723.2868217054263,False,False,False,False,302975.16279069765,False,False,False,False
2025-03-26 16:00:00+00:00,3.495,3.505,3.455,3.455,75539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186691.0,-4591.003305089838,False,False,False,False,299449.0207319271,False,False,False,False
2025-03-26 17:00:00+00:00,3.455,3.49,3.45,3.475,66250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.411214953271045,-42.42990654205606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120441.0,-6387.1272848558865,False,False,False,False,295833.53203840886,False,False,False,False
2025-03-26 18:00:00+00:00,3.475,3.48,3.455,3.455,41922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.158887008580468,-39.56167458947384,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-162363.0,-8805.357869586802,False,False,False,False,291896.91913858854,False,False,False,False
2025-03-26 19:00:00+00:00,3.455,3.47,3.445,3.465,167454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.61985922299136,-35.14081879832728,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5091.0,-8589.910460755998,False,False,False,False,289967.5715550445,False,False,False,False
2025-03-27 14:00:00+00:00,3.505,3.545,3.505,3.545,88365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.143642820903686,-21.72466095024261,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,93456.0,-7007.8033218295495,False,False,False,False,286841.9502906252,False,False,False,False
2025-03-27 15:00:00+00:00,3.545,3.57,3.535,3.555,71284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.27533166125923,-12.860289322966466,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164740.0,-4345.046681181029,False,False,False,False,283499.9665651891,False,False,False,False
2025-03-27 16:00:00+00:00,3.555,3.565,3.545,3.545,46622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,50.173043847594826,-8.718006532266223,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118118.0,-2446.3947946510907,False,False,False,False,279827.43995177536,False,False,False,False
2025-03-27 17:00:00+00:00,3.545,3.575,3.545,3.545,66192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,54.10485197181856,-5.947212018477046,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,118118.0,-577.1793714782054,False,False,False,False,276515.26258818194,False,False,False,False
